# Matter power spectrum P(k) at redshift z=2
# for k=8.92166e-06 to 1.12822 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.921661904813e-06       1.691423036002e+01 
       1.123170688741e-05       2.113010556885e+01 
       1.413988121838e-05       2.639676808112e+01 
       1.780105578557e-05       3.297610174839e+01 
       2.241020148522e-05       4.119523917679e+01 
       2.821277213317e-05       5.146279936146e+01 
       3.551777577560e-05       6.428914736515e+01 
       4.471423049431e-05       8.031165404837e+01 
       5.629188103811e-05       1.003261532842e+02 
       7.086727951657e-05       1.253260456814e+02 
       8.921661904813e-05       1.565507665019e+02 
       1.123170688741e-04       1.955455826672e+02 
       1.413988121838e-04       2.442348254315e+02 
       1.780105578557e-04       3.050105267237e+02 
       2.241020148522e-04       3.808376851281e+02 
       2.821277213317e-04       4.753754924242e+02 
       3.551777577560e-04       5.931100118073e+02 
       4.471423049431e-04       7.394872414339e+02 
       5.629188103811e-04       9.210264201649e+02 
       7.086727951657e-04       1.145384583524e+03 
       8.921661904813e-04       1.421338296575e+03 
       1.123170688741e-03       1.758415587796e+03 
       1.413988121838e-03       2.166406338394e+03 
       1.780105578557e-03       2.654769080099e+03 
       2.241020148522e-03       3.230492891206e+03 
       2.821277213317e-03       3.896138669150e+03 
       3.551777577560e-03       4.645097927056e+03 
       4.471423049431e-03       5.456839024283e+03 
       5.629188103811e-03       6.291589717906e+03 
       7.086727951657e-03       7.083387792678e+03 
       8.921661904813e-03       7.734675944908e+03 
       1.123170688741e-02       8.117977201831e+03 
       1.413988121838e-02       8.084918232843e+03 
       1.780105575434e-02       7.498860445707e+03 
       2.241016660234e-02       6.336045746493e+03 
       2.820617315681e-02       4.823358705490e+03 
       3.522872426314e-02       3.456045222885e+03 
       4.166649168859e-02       2.733428098291e+03 
       4.627504632088e-02       2.447107992395e+03 
       4.998896272585e-02       2.303151619072e+03 
       5.326489295180e-02       2.211232106411e+03 
       5.629899054043e-02       2.137236465425e+03 
       5.919194142831e-02       2.064778732021e+03 
       6.200281129141e-02       1.985179175710e+03 
       6.476976868724e-02       1.894174002686e+03 
       6.751936858781e-02       1.790591435427e+03 
       7.027121375624e-02       1.675646417355e+03 
       7.304050673827e-02       1.552392299743e+03 
       7.583954434311e-02       1.425162289229e+03 
       7.867864111960e-02       1.298959594333e+03 
       8.156672544376e-02       1.178827447355e+03 
       8.451173834047e-02       1.069268693019e+03 
       8.752090835558e-02       9.737913856922e+02 
       9.060094568908e-02       8.946271385860e+02 
       9.375818205663e-02       8.326247838843e+02 
       9.699867304638e-02       7.872643725786e+02 
       1.003282739170e-01       7.567245775044e+02 
       1.037526961857e-01       7.379594895451e+02 
       1.072775500754e-01       7.268196180489e+02 
       1.109083764167e-01       7.183261851256e+02 
       1.146506706313e-01       7.072243055814e+02 
       1.185099007848e-01       6.888481684378e+02 
       1.217433649866e-01       6.663159698925e+02 
       1.224915212677e-01       6.601470377705e+02 
       1.266009833781e-01       6.205417285888e+02 
       1.308437438953e-01       5.722302237928e+02 
       1.352252726084e-01       5.197076743609e+02 
       1.397510596881e-01       4.685721447613e+02 
       1.444266237393e-01       4.240198364310e+02 
       1.492575213421e-01       3.895731646688e+02 
       1.542493588712e-01       3.663923795969e+02 
       1.594078073676e-01       3.533766433556e+02 
       1.647386212313e-01       3.467933329733e+02 
       1.702476614963e-01       3.414120103013e+02 
       1.759409244525e-01       3.321647622411e+02 
       1.818245763874e-01       3.159493979559e+02 
       1.879049952457e-01       2.928225414262e+02 
       1.941888200525e-01       2.659728659226e+02 
       2.006830090242e-01       2.402882127088e+02 
       2.073949074128e-01       2.199720735677e+02 
       2.143323263116e-01       2.066538443782e+02 
       2.215036339027e-01       1.989921483785e+02 
       2.289178609814e-01       1.934066793978e+02 
       2.365848230659e-01       1.857891065782e+02 
       2.445152620396e-01       1.740483082385e+02 
       2.527210111110e-01       1.594109246423e+02 
       2.612151879955e-01       1.451535250656e+02 
       2.700124226908e-01       1.341677841825e+02 
       2.791291281846e-01       1.269376960437e+02 
       2.885838250563e-01       1.214731872583e+02 
       2.983975344928e-01       1.151173200159e+02 
       3.085942591044e-01       1.067842290654e+02 
       3.192015776761e-01       9.787235279423e+01 
       3.302513894839e-01       9.039779032905e+01 
       3.417808573667e-01       8.488750992322e+01 
       3.538336184470e-01       8.002641119574e+01 
       3.664613605470e-01       7.446434310709e+01 
       3.797259063332e-01       6.840233061693e+01 
       3.937020150782e-01       6.308301584625e+01 
       4.084812191000e-01       5.875764582712e+01 
       4.241771857958e-01       5.443168409510e+01 
       4.409333866519e-01       4.982364151629e+01 
       4.589343562630e-01       4.564952831559e+01 
       4.784227237213e-01       4.188507619653e+01 
       4.997258806101e-01       3.802978234172e+01 
       5.232994499680e-01       3.435143031254e+01 
       5.498015594785e-01       3.085287408863e+01 
       5.802269962606e-01       2.735056602768e+01 
       6.161658831807e-01       2.393347647482e+01 
       6.603414028276e-01       2.048341847606e+01 
       7.178195024262e-01       1.695497352248e+01 
       7.988725881250e-01       1.327625476069e+01 
       9.248770499695e-01       9.460490213177e+00 
       1.128221198305e+00       5.932139486436e+00 
