# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.64286
# for k=9.57229e-06 to 1.2103 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.572289362416e-06      -4.762652933141e-04      -3.572596514510e-04      -3.572596597753e-04      -4.762630398893e-04      -2.680352445512e-04       2.364535316068e-06       6.791566664490e-03       4.029434524810e-10      -3.573775272818e-04       5.939867098446e-01       5.933676047797e-01 
       1.205079832739e-05      -7.547540955321e-04      -5.662179893006e-04      -5.662180102095e-04      -7.547484355992e-04      -4.247218124844e-04       3.747292022592e-06       1.076314522973e-02       6.384939639062e-10      -5.664047370201e-04       5.939861415961e-01       5.933671266293e-01 
       1.517105624676e-05      -1.196014939458e-03      -8.973940313662e-04      -8.973940838840e-04      -1.196000723998e-03      -6.729239811680e-04       5.938447798197e-06       1.705652787303e-02       1.011622046779e-09      -8.976898235020e-04       5.939852410205e-01       5.933663688323e-01 
       1.909922823281e-05      -1.895079552459e-03      -1.422271166044e-03      -1.422271297950e-03      -1.895043851402e-03      -1.065973029746e-03       9.410278333730e-06       2.702799551324e-02       1.602501982845e-09      -1.422739505259e-03       5.939838138034e-01       5.933651678542e-01 
       2.404450376794e-05      -3.002302431468e-03      -2.254141546257e-03      -2.254141877543e-03      -3.002212780593e-03      -1.688098938734e-03       1.491044105937e-05       4.282445701607e-02       2.537759023431e-09      -2.254882659491e-03       5.939815520701e-01       5.933632645531e-01 
       3.027023680744e-05      -4.755325312132e-03      -3.572557660731e-03      -3.572558492688e-03      -4.755100223285e-03      -2.672055468671e-03       2.362181188477e-05       6.784201360953e-02       4.016965961429e-09      -3.573729347776e-03       5.939779681025e-01       5.933602483348e-01 
       3.810797033791e-05      -7.529144438068e-03      -5.662082303774e-03      -5.662084392783e-03      -7.528579454100e-03      -4.226381967797e-03       3.741388405249e-05       1.074467396803e-01       6.353627404085e-09      -5.663932028157e-03       5.939722894080e-01       5.933554686387e-01 
       4.797509225029e-05      -1.191397777155e-02      -8.973695216816e-03      -8.973700461099e-03      -1.191256024124e-02      -6.676880138298e-03       5.923592308232e-05       1.701005510194e-01       1.003753490905e-08      -8.976608581326e-03       5.939632930621e-01       5.933478950423e-01 
       6.039706276706e-05      -1.883497010218e-02      -1.422209614519e-02      -1.422210930601e-02      -1.883141596709e-02      -1.052844415452e-02       9.372999830287e-05       2.691138394293e-01       1.582772466005e-08      -1.422666776873e-02       5.939490454197e-01       5.933358971209e-01 
       7.603539711518e-05      -2.973268982168e-02      -2.253986991080e-02      -2.253990292071e-02      -2.972378821285e-02      -1.655198950483e-02       1.481691572926e-04       4.253193521266e-01       2.488317372046e-08      -2.254700089707e-02       5.939264896325e-01       5.933168939079e-01 
       9.572289362416e-05      -4.682637069903e-02      -3.572169653338e-02      -3.572177925753e-02      -4.680411388873e-02      -2.589693571961e-02       2.338743377032e-04       6.710904027642e-01       3.893193697781e-08      -3.573271209790e-02       5.938908043623e-01       5.932868065798e-01 
       1.205079832739e-04      -7.347512876127e-02      -5.661108540001e-02      -5.661129242800e-02      -7.341962987682e-02      -4.020566264580e-02       3.682700294401e-04       1.056118503558e+00       6.044330631404e-08      -5.662783049948e-02       5.938344050175e-01       5.932391982190e-01 
       1.517105624676e-04      -1.146150680447e-01      -8.971252666812e-02      -8.971304366736e-02      -1.144772689606e-01      -6.164122426390e-02       5.776912398078e-04       1.655165723619e+00       9.266970598950e-08      -8.973729649865e-02       5.937454123075e-01       5.931639364082e-01 
       1.909922823281e-04      -1.771324030489e-01      -1.421597434458e-01      -1.421610301246e-01      -1.767925730748e-01      -9.256747094809e-02       9.007268680239e-04       2.576924263522e+00       1.391663755896e-07      -1.421946452357e-01       5.936053481157e-01       5.930451349770e-01 
       2.404450376794e-04      -2.697299541145e-01      -2.252454640229e-01      -2.252486490332e-01      -2.689008538216e-01      -1.342169024792e-01       1.390887950339e-03       3.969950414676e+00       2.017900493593e-07      -2.252901836809e-01       5.933857813734e-01       5.928580440028e-01 
       3.027023680744e-04      -4.011855618821e-01      -3.568341706182e-01      -3.568419880039e-01      -3.991969364901e-01      -1.828396924101e-01       2.114805627450e-03       6.013664786768e+00       2.749126953759e-07      -3.568797562259e-01       5.930437108003e-01       5.925644894898e-01 
       3.810797033791e-04      -5.747878083180e-01      -5.651575738734e-01      -5.651765064961e-01      -5.701449930416e-01      -2.204628038454e-01       3.136378039240e-03       8.865150746784e+00       3.315357444337e-07      -5.651712784577e-01       5.925158209248e-01       5.921065225286e-01 
       4.797509225029e-04      -7.759305726548e-01      -8.947626236983e-01      -8.948075281223e-01      -7.655436915519e-01      -1.966778292947e-01       4.466948683000e-03       1.250365499466e+01       2.959224001689e-07      -8.946553851399e-01       5.917126741467e-01       5.913983646830e-01 
       6.039706276706e-04      -9.535274670849e-01      -1.415783810846e+00      -1.415886927240e+00      -9.317984850862e-01      -4.566734568147e-03       5.952009271341e-03       1.639638823901e+01       7.417796839709e-09      -1.415352085948e+00       5.905155383321e-01       5.903179725467e-01 
       7.603539711518e-04      -1.015455540661e+00      -2.238299242616e+00      -2.238524699952e+00      -9.744966205158e-01       5.096196016573e-01       7.092975737819e-03       1.902629524922e+01      -7.650221536978e-07      -2.237152367714e+00       5.887795892879e-01       5.887019507878e-01 
       9.572289362416e-04      -8.996005390310e-01      -3.534377540779e+00      -3.534836570219e+00      -8.334796732856e-01       1.362054870043e+00       6.989559937610e-03       1.793785733471e+01      -2.045775404016e-06      -3.531921161049e+00       5.863419851741e-01       5.863496798112e-01 
       1.205079832739e-03      -7.517099230561e-01      -5.571578175188e+00      -5.572429960990e+00      -6.643285194428e-01       1.887978165035e+00       5.087340716447e-03       1.232496841248e+01      -2.836161669703e-06      -5.567147850581e+00       5.830086174374e-01       5.830322011242e-01 
       1.517105624676e-03      -8.582515583300e-01      -8.763277359935e+00      -8.764724295530e+00      -7.596844681459e-01       6.296775005606e-01       3.374992773152e-03       8.946837284672e+00      -9.459381689204e-07      -8.756146880935e+00       5.784946388502e-01       5.784896289310e-01 
       1.909922823281e-03      -9.111333302921e-01      -1.374268277325e+01      -1.374512624037e+01      -8.089627130841e-01      -9.531981217369e-01       5.831008826213e-03       1.668208612348e+01       1.433053673150e-06      -1.373127360039e+01       5.723627301372e-01       5.723590370336e-01 
       2.404450376794e-03      -7.504263358598e-01      -2.146786666860e+01      -2.147246280923e+01      -6.813711154610e-01       2.353898547425e+00       7.025327249978e-03       1.660197652471e+01      -3.534411816498e-06      -2.144991122771e+01       5.641113928516e-01       5.641147539354e-01 
       3.027023680744e-03      -7.780471141573e-01      -3.336749174400e+01      -3.337668056709e+01      -7.336859428518e-01       2.704528431622e-01       5.054100446592e-03       1.348482780238e+01      -4.048040910595e-07      -3.334095786877e+01       5.532288338987e-01       5.532293773077e-01 
       3.810797033791e-03      -7.879820086433e-01      -5.153210259329e+01      -5.155091218927e+01      -7.411277868341e-01       5.292411545147e+00       3.794805978662e-03       6.963471177884e+00      -7.965593192767e-06      -5.149430016713e+01       5.391100972675e-01       5.391093218512e-01 
       4.797509225029e-03      -8.011657949057e-01      -7.894280328776e+01      -7.898349996014e+01      -7.018087179528e-01       1.796059083788e+00       6.014607490970e-03       1.334862005932e+01      -2.666861723438e-06      -7.889424396444e+01       5.211453454139e-01       5.211449754896e-01 
       6.039706276706e-03      -6.950260913840e-01      -1.197127943203e+02      -1.198033783033e+02      -6.767307927075e-01       2.469774087035e+00       4.631840305620e-03       1.046496669429e+01      -3.712143299559e-06      -1.196619768161e+02       4.987311743769e-01       4.987310294412e-01 
       7.603539711518e-03      -6.267741788477e-01      -1.792709722824e+02      -1.794772364587e+02      -5.904425082325e-01      -3.011225888952e-01       2.608981258729e-03       1.063987827621e+01       1.063327213290e-07      -1.792515420023e+02       4.713781870478e-01       4.713781929829e-01 
