#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407974546110e-06       7.010343689280e-01      -1.231932659368e+00       2.152063418233e-03       3.718834661742e-09       9.297086654354e-09       9.037280980597e-16       1.859417330871e-09      -9.239494945257e-01       2.152063418233e-03       6.148390684742e-01       6.922685637661e-01      -1.231932659368e+00       2.151591973512e-03       2.013828863727e-04      -9.239494945257e-01       2.153018760848e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       6.506398688555e-10       2.153018760848e-03 
       2.112480416227e-06       1.051034368916e+00      -1.234780603044e+00       3.224476008202e-03       1.251081520190e-08       3.127703800476e-08       6.844036234345e-15       6.255407600952e-09      -9.260854522833e-01       3.224476008322e-03       6.146399598158e-01       6.918702400645e-01      -1.234780156512e+00       3.222886881833e-03       4.521585998161e-04      -9.260861304031e-01       3.227692225997e-03       6.912718941668e-13       4.453099195307e-13       5.046036318967e-12       3.290261048461e-09       3.226678361605e-03 
       3.169884611401e-06       1.575390742204e+00      -1.240058996459e+00       4.824638160990e-03       4.186240430591e-08       1.046560107648e-07       5.156468663582e-14       2.093120215295e-08      -9.300442473448e-01       4.824638162175e-03       6.143213072789e-01       6.912542004331e-01      -1.240056296544e+00       4.819287264837e-03       1.014153448034e-03      -9.300483426780e-01       4.835450926628e-03       1.028729305513e-11       6.626963576335e-12       4.039148015657e-11       1.662845522518e-08       4.830977114711e-03 
       4.757436319552e-06       2.360483862961e+00      -1.250995109717e+00       7.201288233910e-03       1.411253062698e-07       3.528132656744e-07       3.915544580250e-13       7.056265313488e-08      -9.382463322912e-01       7.201288243479e-03       6.136723261605e-01       6.900943278175e-01      -1.250981061536e+00       7.183302453629e-03       2.269077732939e-03      -9.382676062269e-01       7.237563723193e-03       1.199034571376e-10       7.724051969968e-11       3.056323119817e-10       8.392431030982e-08       7.222096511743e-03 
       7.141993731015e-06       3.534902752519e+00      -1.274315707903e+00       1.069589423523e-02       4.744746651615e-07       1.186186662904e-06       2.966834122175e-12       2.372373325808e-07      -9.557367809706e-01       1.069589430880e-02       6.122726852967e-01       6.877700642675e-01      -1.274244723521e+00       1.063565877664e-02       5.051567315290e-03      -9.558440823570e-01       1.081717348657e-02       1.353907119008e-09       8.721725331013e-10       2.296041812068e-09       4.226286189177e-07       1.076534029135e-02 
       1.072602341003e-05       5.289358838203e+00      -1.324383485535e+00       1.572238308836e-02       1.565817396002e-06       3.914543490005e-06       2.208309306409e-11       7.829086980010e-07      -9.932876146397e-01       1.572238364390e-02       6.092247122351e-01       6.829912664904e-01      -1.324028911201e+00       1.552217555349e-02       1.113134494022e-02      -9.938230543175e-01       1.612550222640e-02       1.513409559441e-08       9.749228883826e-09       1.712292092190e-08       2.119843017554e-06       1.595340944643e-02 
       1.611801535672e-05       7.905150552083e+00      -1.431153575986e+00       2.259782039817e-02       5.105717117729e-06       1.276429279432e-05       1.626002419453e-10       2.552858558865e-06      -1.073365187447e+00       2.259782453780e-02       6.026130312428e-01       6.730675065640e-01      -1.429406677357e+00       2.194296342033e-02       2.400352897883e-02      -1.076009490283e+00       2.392431809158e-02       1.670585429919e-07       1.076177199293e-07       1.260763862736e-07       1.055500769364e-05       2.335941322335e-02 
       2.424114305545e-05       1.179387371908e+01      -1.652985121207e+00       3.088688382433e-02       1.561708994158e-05       3.904272485394e-05       1.124987270859e-09       7.808544970789e-06      -1.239738900682e+00       3.088691406210e-02       5.884639471294e-01       6.525608624874e-01      -1.644600015413e+00       2.881750617842e-02       4.938396191854e-02      -1.252589255598e+00       3.517382058873e-02       1.804601945732e-06       1.162526940729e-06       9.067039763185e-07       5.184954604019e-05       3.335603967882e-02 
       3.487448640456e-05       1.679387371908e+01      -2.023298000473e+00       3.700324774580e-02       3.882030581791e-05       9.705076454478e-05       5.787831796024e-09       1.941015290896e-05      -1.517473988132e+00       3.700341926722e-02       5.634080498239e-01       6.173509775093e-01      -1.990940123439e+00       3.159338860502e-02       8.599339513744e-02      -1.568664937697e+00       4.883488783164e-02       1.448501154095e-05       9.331815376355e-06       5.047203376169e-06       2.092685992618e-04       4.385085005006e-02 
       4.572166806129e-05       2.179387371908e+01      -2.446185650972e+00       3.692535438285e-02       6.681358303612e-05       1.670339575903e-04       1.712183088540e-08       3.340679151806e-05      -1.834641488015e+00       3.692595497027e-02       5.317603620025e-01       5.741506420318e-01      -2.362291062645e+00       2.667911599468e-02       1.161206697938e-01      -1.974273102755e+00       6.136031292611e-02       6.578277324215e-05       4.238602111147e-05       1.736408599534e-05       5.797682909765e-04       5.114461205020e-02 
