#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407731673935e-06       7.009739915507e-01      -1.231863920961e+00       2.151943469110e-03       4.543115209345e-09       1.135778802336e-08       1.348836868451e-15       2.271557604672e-09      -9.238979407207e-01       2.151943469110e-03       6.148405474105e-01       6.922857102152e-01      -1.231863920961e+00       2.151472287851e-03       2.013523643656e-04      -9.238979407207e-01       2.152898763527e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.244038371182e-08       2.152898763527e-03 
       2.112085844337e-06       1.050973991548e+00      -1.234678026355e+00       3.224436929333e-03       1.528830426560e-08       3.822076066400e-08       1.021758742469e-14       7.644152132801e-09      -9.260085197660e-01       3.224436929453e-03       6.146421825734e-01       6.918958365015e-01      -1.234677580087e+00       3.222848797770e-03       4.521204752758e-04      -9.260091979329e-01       3.227653600442e-03       1.792333184248e-11       1.227492733636e-11       1.308373974377e-10       1.134867883879e-07       3.226639680292e-03 
       3.169225037437e-06       1.575367764712e+00      -1.239907020111e+00       4.824891431553e-03       5.114218500457e-08       1.278554625114e-07       7.695757048361e-14       2.557109250229e-08      -9.299302650834e-01       4.824891432736e-03       6.143245043602e-01       6.912922147292e-01      -1.239904321824e+00       4.819544411610e-03       1.014169940930e-03      -9.299343617990e-01       4.835708805070e-03       2.667921552892e-10       1.827146186291e-10       1.047526061340e-09       5.735938931320e-07       4.831233885238e-03 
       4.756296085258e-06       2.360600291377e+00      -1.250773626444e+00       7.202345003179e-03       1.724115611165e-07       4.310289027912e-07       5.843459815561e-13       8.620578055825e-08      -9.380802198364e-01       7.202345012738e-03       6.136765564067e-01       6.901501671461e-01      -1.250759586956e+00       7.184374900527e-03       2.269453614267e-03      -9.381015101029e-01       7.238651395922e-03       3.110784316183e-09       2.130445474353e-09       7.928968423857e-09       2.895317597589e-06       7.223175395738e-03 
       7.139950587583e-06       3.535412561534e+00      -1.274005859987e+00       1.069888059751e-02       5.796698088155e-07       1.449174522039e-06       4.427280180283e-12       2.898349044077e-07      -9.555043950334e-01       1.069888067105e-02       6.122768768310e-01       6.878499560942e-01      -1.273934921421e+00       1.063871112719e-02       5.053511683986e-03      -9.556118489815e-01       1.082034003428e-02       3.514606106583e-08       2.407013948980e-08       5.959441172497e-08       1.458306049550e-05       1.076845213395e-02 
       1.072224498500e-05       5.290860158127e+00      -1.323996125226e+00       1.572941201094e-02       1.912978695897e-06       4.782446739742e-06       3.294939908496e-11       9.564893479484e-07      -9.929970944081e-01       1.572941256660e-02       6.092227856967e-01       6.830978572132e-01      -1.323641798621e+00       1.552949401034e-02       1.113911253296e-02      -9.935338157895e-01       1.613350765236e-02       3.931901715786e-07       2.692847576949e-07       4.447276747012e-07       7.316558377406e-05       1.596110932026e-02 
       1.611095485470e-05       7.908979040239e+00      -1.430837880011e+00       2.261110070971e-02       6.237208558558e-06       1.559302139640e-05       2.425485824737e-10       3.118604279279e-06      -1.073128415474e+00       2.261110485446e-02       6.025784556996e-01       6.731802682417e-01      -1.429092433056e+00       2.195757610223e-02       2.403021203865e-02      -1.075782780648e+00       2.394261459099e-02       4.344939621616e-06       2.975972000529e-06       3.277117950110e-06       3.644166999838e-04       2.337611595720e-02 
       2.422884276233e-05       1.180272813758e+01      -1.653384060506e+00       3.089837103029e-02       1.907055582411e-05       4.767638956028e-05       1.677237667816e-09       9.535277912055e-06      -1.240038105363e+00       3.089840135471e-02       5.882891290277e-01       6.525590083141e-01      -1.645009344322e+00       2.883554684396e-02       4.945945572644e-02      -1.252962297829e+00       3.520954487218e-02       4.697821106312e-05       3.219002049821e-05       2.357258169654e-05       1.790419181093e-03       3.338395869215e-02 
       3.484445795108e-05       1.680272813758e+01      -2.025308675958e+00       3.694999112783e-02       4.729081201455e-05       1.182270300364e-04       8.602211383247e-09       2.364540600727e-05      -1.518981996183e+00       3.695016319615e-02       5.628286684246e-01       6.169214877404e-01      -1.993084270083e+00       3.157570715346e-02       8.606544942800e-02      -1.570476570848e+00       4.885592341299e-02       3.755947642198e-04       2.577813222814e-04       1.304925917067e-04       7.207777584359e-03       4.384847120769e-02 
       4.570087030920e-05       2.180272813758e+01      -2.451126453799e+00       3.670616299561e-02       8.109392268287e-05       2.027348067072e-04       2.537483128269e-08       4.054696134143e-05      -1.838347099978e+00       3.670676734682e-02       5.303461040028e-01       5.727797218029e-01      -2.367808153810e+00       2.656573354195e-02       1.161025160586e-01      -1.978873353108e+00       6.131178856039e-02       1.693603049720e-03       1.167015663010e-03       4.437570635214e-04       1.990713308060e-02       5.103690189093e-02 
       5.684619977753e-05       2.680272813758e+01      -2.877821013234e+00       2.959534610686e-02       1.018326054730e-04       2.545815136825e-04       4.930099030206e-08       5.091630273650e-05      -2.158373220580e+00       2.959694170569e-02       4.920705029048e-01       5.223184444712e-01      -2.709153879240e+00       1.415164844435e-02       1.280249356339e-01      -2.464990951375e+00       7.232154600749e-02       5.418281517510e-03       3.763501798179e-03       1.119224761375e-03       4.419034020162e-02       5.460164411857e-02 
       6.835348966070e-05       3.180272813758e+01      -3.250203651481e+00       1.578593260788e-02       7.926051018849e-05       1.981512754712e-04       5.548098462548e-08       3.963025509424e-05      -2.437672437590e+00       1.578940980028e-02       4.494441832449e-01       4.679264741012e-01      -2.963051126642e+00      -4.015055789062e-03       1.131274930267e-01      -3.013884188423e+00       8.167479589397e-02       1.370536848577e-02       9.653824773280e-03       2.282068532506e-03       8.517572874654e-02       5.450323299530e-02 
       8.031827090262e-05       3.680272813758e+01      -3.516207133970e+00      -3.823936977105e-03      -2.240696577511e-05      -5.601741443778e-05      -2.165597118620e-08      -1.120348288756e-05      -2.637199633958e+00      -3.817350237827e-03       4.041289478452e-01       4.121069596806e-01      -3.089519953605e+00      -2.528994474065e-02       6.758234382136e-02      -3.609363874430e+00       8.922531776265e-02       2.905578967296e-02       2.092905589688e-02       3.927186543463e-03       1.487045544173e-01       5.098309881512e-02 
       9.284624536662e-05       4.180272813758e+01      -3.632191813729e+00      -2.768270140192e-02      -2.405987158776e-04      -6.014967896940e-04      -3.107333814896e-07      -1.202993579388e-04      -2.724231908991e+00      -2.767152280974e-02       3.579364643696e-01       3.573129205501e-01      -3.068418401556e+00      -4.651602842140e-02      -6.501743137421e-03      -4.234871341300e+00       9.491555045836e-02       5.341103957360e-02       3.977130106557e-02       5.823792738710e-03       2.405311802250e-01       4.451365137571e-02 
