# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.97105e-06 to 1.13218 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.971049916450e-06      -1.294627455189e-03      -9.714837559181e-04      -9.714837767948e-04      -1.294607630764e-03      -3.021129910302e-03       1.858898924508e-07       2.656310431056e-04       1.313983043785e-09      -9.715637610990e-04       4.313944028552e-01       4.312865242779e-01 
       1.129388271029e-05      -2.051210723881e-03      -1.539696871518e-03      -1.539696923955e-03      -2.051160938621e-03      -4.786862310413e-03       2.946184012119e-07       4.210007989150e-04       2.082109206369e-09      -1.539823531358e-03       4.313939810664e-01       4.312861510186e-01 
       1.421815594181e-05      -3.249354149745e-03      -2.440252277396e-03      -2.440252409097e-03      -3.249229140368e-03      -7.583386075810e-03       4.669456380409e-07       6.672512166804e-04       3.298882081746e-09      -2.440452668620e-03       4.313933126561e-01       4.312855594895e-01 
       1.789959782400e-05      -5.145873215773e-03      -3.867532157635e-03      -3.867532488403e-03      -5.145559387641e-03      -1.201062312453e-02       7.400762713567e-07       1.057546644125e-03       5.225767793444e-09      -3.867848874961e-03       4.313922534978e-01       4.312846220967e-01 
       2.253425856153e-05      -8.145605896928e-03      -6.129607644763e-03      -6.129608475405e-03      -8.144818317296e-03      -1.901488505336e-02       1.172984567802e-06       1.676159527471e-03       8.275735574590e-09      -6.130107396174e-03       4.313905753494e-01       4.312831367253e-01 
       2.836895073905e-05      -1.288469869391e-02      -9.714728867797e-03      -9.714730953452e-03      -1.288272325058e-02      -3.008469920675e-02       1.859160532624e-06       2.656684261154e-03       1.309972320610e-08      -9.715515373403e-03       4.313879169286e-01       4.312807833126e-01 
       3.571439299132e-05      -2.035767573183e-02      -1.539669575241e-02      -1.539670098806e-02      -2.035272503796e-02      -4.755099312296e-02       2.946827578706e-06       4.210927626369e-03       2.072044216512e-08      -1.539792838051e-02       4.313837067890e-01       4.312770552683e-01 
       4.496175690358e-05      -3.210658072054e-02      -2.440183735183e-02      -2.440185049016e-02      -3.209419038408e-02      -7.503747058149e-02       4.671015163437e-06       6.674739620681e-03       3.273636059352e-08      -2.440375615788e-02       4.313770421246e-01       4.312711513915e-01 
       5.660349832483e-05      -5.049051423407e-02      -3.867360079476e-02      -3.867363374494e-02      -5.045957047088e-02      -1.181049410117e-01       7.403694681658e-06       1.057965613512e-02       5.162142759198e-08      -3.867655506807e-02       4.313664992418e-01       4.312618060697e-01 
       7.125958243757e-05      -7.903898733876e-02      -6.129175765871e-02      -6.129184022013e-02      -7.896196933703e-02      -1.851483210266e-01       1.173666933419e-05       1.677134607333e-02       8.116665399587e-08      -6.129622390456e-02       4.313498397388e-01       4.312470241114e-01 
       8.971049916450e-05      -1.228347142901e-01      -9.713645472979e-02      -9.713666129914e-02      -1.226440471714e-01      -2.883898843866e-01       1.860656183159e-05       2.658821500605e-02       1.270307496204e-07      -9.714299915951e-02       4.313235603258e-01       4.312236695998e-01 
       1.129388271029e-04      -1.887068749856e-01      -1.539398007780e-01      -1.539403164312e-01      -1.882388739470e-01      -4.445992822625e-01       2.949416873023e-05       4.214627649760e-02       1.973412851672e-07      -1.539488641728e-01       4.312822181476e-01       4.311868377838e-01 
       1.421815594181e-04      -2.846193891138e-01      -2.439503835930e-01      -2.439516661464e-01      -2.834861903095e-01      -6.741742804158e-01       4.672466515869e-05       6.676813559482e-02       3.029575582602e-07      -2.439615873639e-01       4.312174534853e-01       4.311289159084e-01 
       1.789959782400e-04      -4.168384519713e-01      -3.865661081882e-01      -3.865692800447e-01      -4.141535703558e-01      -9.952462873611e-01       7.387908850748e-05       1.055709865942e-01       4.563448985765e-07      -3.865764092363e-01       4.311166545938e-01       4.310382292673e-01 
       2.253425856153e-04      -5.823131631922e-01      -6.124942531611e-01      -6.125020274275e-01      -5.761698904507e-01      -1.405905365556e+00       1.162065355274e-04       1.660556302489e-01       6.666409133001e-07      -6.124936482570e-01       4.309613129979e-01       4.308972056899e-01 
       2.836895073905e-04      -7.536969582652e-01      -9.703144910955e-01      -9.703332813018e-01      -7.404109744198e-01      -1.843773605037e+00       1.803807254093e-04       2.577586097604e-01       9.262408642305e-07      -9.702774073552e-01       4.307253684032e-01       4.306801445676e-01 
       3.571439299132e-04      -8.617372412303e-01      -1.536810690750e+00      -1.536855135046e+00      -8.355373878243e-01      -2.120605496897e+00       2.714298306102e-04       3.878650317367e-01       1.184125113334e-06      -1.536682499586e+00       4.303742046873e-01       4.303510241887e-01 
       4.496175690358e-04      -8.069876303667e-01      -2.433190158540e+00      -2.433291881840e+00      -7.627270262124e-01      -1.887491579844e+00       3.810816146708e-04       5.445541200695e-01       1.313053478069e-06      -2.432876058600e+00       4.298648720117e-01       4.298622205613e-01 
       5.660349832483e-04      -5.686653753978e-01      -3.850457939988e+00      -3.850679701613e+00      -5.116638361299e-01      -8.567307242853e-01       4.612301980340e-04       6.590840254963e-01       1.131422109691e-06      -3.849836779789e+00       4.291458353255e-01       4.291546360918e-01 
       7.125958243757e-04      -3.637408139358e-01      -6.088948301007e+00      -6.089399676600e+00      -3.205914348206e-01       4.028173687433e-01       4.105716126247e-04       5.866944366537e-01       6.334623932589e-07      -6.087917255961e+00       4.281488864242e-01       4.281561960319e-01 
       8.971049916450e-04      -3.619700703929e-01      -9.619383968737e+00      -9.620225257473e+00      -3.564197713169e-01       8.474162314037e-02       2.239636177256e-04       3.200372468335e-01       3.888328547780e-07      -9.617809119130e+00       4.267597500719e-01       4.267618168233e-01 
       1.129388271029e-03      -1.595476020736e-01      -1.517613258729e+01      -1.517756110534e+01      -1.638159406540e-01      -8.359968395686e-01       3.050062917649e-04       4.358447808383e-01       8.345935725825e-07      -1.517363036653e+01       4.248017139449e-01       4.248044668771e-01 
       1.421815594181e-03      -9.573327857585e-02      -2.389970199745e+01      -2.390199728552e+01      -7.861533554687e-02       1.998684252331e+00       5.567519686147e-04       7.955817512419e-01       3.932863633699e-07      -2.389575344784e+01       4.220948140384e-01       4.220959282952e-01 
       1.789959782400e-03       7.443873740831e-02      -3.754752598592e+01      -3.755136572663e+01       8.684005420662e-02      -2.312671690569e-01       2.516196113958e-04       3.595568266767e-01       5.415283683484e-07      -3.754145565629e+01       4.184045403333e-01       4.184056216595e-01 
       2.253425856153e-03       1.264459078156e-01      -5.880547451557e+01      -5.881247172130e+01       1.388960184692e-01       2.157804880992e+00       3.364518950657e-04       4.807795984110e-01      -6.693390497112e-08      -5.879672489471e+01       4.134622474794e-01       4.134627710237e-01 
       2.836895073905e-03       1.954234523675e-01      -9.172712296171e+01      -9.174018573242e+01       1.671207080099e-01       5.837256925023e-01       3.977925626728e-04       5.684335601537e-01       5.517190724042e-07      -9.171514844403e+01       4.069323447843e-01       4.069327496777e-01 
       3.571439299132e-03       2.739392864097e-01      -1.423344343259e+02      -1.423600155448e+02      -1.320875383594e-01       3.859519461689e+00       4.792774332374e-04       6.848729796404e-01      -3.472805374287e-07      -1.423200023277e+02       3.984245549244e-01       3.984247965832e-01 
       4.496175690358e-03       4.897013195102e-01      -2.193966489910e+02      -2.194492713587e+02       4.947352753118e-01      -8.495446214007e-01       3.535240281625e-04       5.051751610891e-01       9.290575357994e-07      -2.193845769421e+02       3.875126381165e-01       3.875126381165e-01 
       5.660349832483e-03       4.722851542554e-01      -3.353307066392e+02      -3.354436966131e+02       4.771400953337e-01       1.803545999070e+00       1.755635696750e-04       2.508750396768e-01      -2.521882552544e-07      -3.353375655560e+02       3.737330703926e-01       3.737330703926e-01 
       7.125958243757e-03       4.506127484670e-01      -5.070158054867e+02      -5.072660346103e+02       4.552449057935e-01      -1.954831079886e-01       4.503569591385e-04       6.435464954474e-01       8.992021342391e-07      -5.070878026988e+02       3.565842850154e-01       3.565842850154e-01 
       8.971049916450e-03       4.240029974927e-01      -7.559650924460e+02      -7.565293010871e+02       4.283615963550e-01      -3.546725760770e+00       3.075543403251e-04       4.394858652889e-01       1.708498219738e-06      -7.562206969360e+02       3.355269528484e-01       3.355269528484e-01 
       1.129388271029e-02       3.917369842823e-01      -1.106593724860e+03      -1.107871108602e+03       3.957638604865e-01      -2.838937048077e+00       3.375066817313e-04       4.822868567053e-01       1.537187320758e-06      -1.107318021278e+03       3.099924431724e-01       3.099924431724e-01 
       1.421815594178e-02       3.531823836735e-01      -1.580408937309e+03      -1.583263812657e+03       3.568128748959e-01      -1.881975745571e+00       1.497708583680e-04       2.140180340662e-01       8.816333009523e-07      -1.582242502737e+03       2.794806296813e-01       2.794806296813e-01 
       1.789959762680e-02       3.081211540315e-01      -2.183450634468e+03      -2.189618313509e+03       3.112883605900e-01       1.408354620668e+00       3.261685713976e-04       4.660850394086e-01       1.542699150292e-07      -2.187707969135e+03       2.438192435320e-01       2.438192435320e-01 
       2.253412038437e-02       2.576499825306e-01      -2.890236857110e+03      -2.902740087858e+03       2.602982910512e-01      -4.806630600199e+00       2.750736999434e-04       3.930720109820e-01       2.052144143810e-06      -2.899236894551e+03       2.038767120492e-01       2.038767120492e-01 
       2.835107318871e-02       2.055668045138e-01      -3.644740296483e+03      -3.667428062881e+03       2.076796716640e-01      -6.003179511362e-02       2.076896343635e-04       2.967822160249e-01       4.050248465098e-07      -3.661456086713e+03       1.626596913347e-01       1.626596913347e-01 
       3.515472061787e-02       1.616435784715e-01      -4.401680965540e+03      -4.435331983505e+03       1.633049499673e-01      -5.211883044371e+00       1.553143461350e-04       2.219395106919e-01       1.959636051642e-06      -4.426715757358e+03       1.279026208839e-01       1.279026208839e-01 
       4.079546928952e-02       1.376947853529e-01      -5.049591610940e+03      -5.087913465560e+03       1.391100312274e-01      -5.521203820922e+00       6.083192593951e-05       8.692698526204e-02       1.883319314411e-06      -5.078092413541e+03       1.089536632547e-01       1.089536632547e-01 
       4.490443666242e-02       1.256375656732e-01      -5.585494363522e+03      -5.623844543793e+03       1.269289210151e-01      -4.828619973771e+00       1.223087315057e-04       1.747754840375e-01       1.775439304265e-06      -5.613888260486e+03       9.941464358328e-02       9.941464358328e-02 
       4.830815218601e-02       1.180306907256e-01      -6.077032679047e+03      -6.113579343276e+03       1.192438928479e-01      -5.641011285771e+00       1.138851468327e-04       1.627384359018e-01       2.020279026624e-06      -6.103909912303e+03       9.339687867456e-02       9.339687867456e-02 
       5.135442719123e-02       1.124163937242e-01      -6.545102855909e+03      -6.579203888886e+03       1.135719158964e-01       6.776830310013e+00       1.164109388637e-04       1.663477164442e-01      -1.956702695701e-06      -6.569971148733e+03       8.895549503577e-02       8.895549503577e-02 
       5.419952880442e-02       1.077688239808e-01      -6.992736916412e+03      -7.024430318596e+03       1.088765950156e-01       6.821362326071e+00       1.181235559055e-04       1.687949944821e-01      -1.967800374966e-06      -7.015630665238e+03       8.527874337535e-02       8.527874337535e-02 
       5.692667067822e-02       1.035672005387e-01      -7.416384441641e+03      -7.446192925505e+03       1.046317965791e-01      -3.308808625882e+00       1.300826866690e-04       1.858842312203e-01       1.302564814150e-06      -7.437714744241e+03       8.195454495777e-02       8.195454495777e-02 
       5.958596543860e-02       9.952007934696e-02      -7.809969765097e+03      -7.838790202531e+03       1.005430813695e-01      -4.651860236481e+00       3.146811914435e-05       4.496699203318e-02       1.550029592374e-06      -7.830439282085e+03       7.875230252370e-02       7.875230252370e-02 
       6.221043801528e-02       9.546221257031e-02      -8.166864360001e+03      -8.195875825792e+03       9.644350374554e-02       8.317041931464e+00       9.079735301594e-05       1.297466757061e-01      -2.498134536757e-06      -8.187396161552e+03       7.554128720669e-02       7.554128720669e-02 
       6.482342363459e-02       9.130929157619e-02      -8.481211209233e+03      -8.511777835464e+03       9.224788945974e-02      -8.254052804896e+00       8.198050351948e-05       1.171476640128e-01       2.798866394704e-06      -8.502873327179e+03       7.225482838649e-02       7.225482838649e-02 
       6.744236943333e-02       8.703517911198e-02      -8.749019576138e+03      -8.782579288343e+03       8.792983372517e-02       5.764595245344e+00       3.087039560171e-05       4.411286313985e-02      -1.791026836988e-06      -8.772938142651e+03       6.887228956209e-02       6.887228956209e-02 
       7.008095323903e-02       8.265892817198e-02      -8.969188742132e+03      -9.007126419533e+03       8.350858672480e-02       1.260494932854e+00       1.103267438464e-04       1.576535854853e-01      -1.992387404721e-07      -8.996449086384e+03       6.540880554589e-02       6.540880554589e-02 
