#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407125555690e-06       7.008232600831e-01      -1.231692640071e+00       2.151645000329e-03       4.256879115811e-09       1.064219778953e-08       1.184386724785e-15       2.128439557905e-09      -9.237694800531e-01       2.151645000329e-03       6.148461083066e-01       6.923284351935e-01      -1.231692640071e+00       2.151174060598e-03       2.012761689400e-04      -9.237694800531e-01       2.152599758309e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.490385365761e-11       2.152599758309e-03 
       2.111101087221e-06       1.050823260074e+00      -1.234424162958e+00       3.224347937716e-03       1.432954312194e-08       3.582385780484e-08       8.974017554789e-15       7.164771560969e-09      -9.258181222183e-01       3.224347937836e-03       6.146500183856e-01       6.919591837218e-01      -1.234423716838e+00       3.222760173047e-03       4.520256284911e-04      -9.258188001171e-01       3.227563624289e-03       2.124175279279e-14       2.150617574239e-14       1.550717569960e-13       1.765434912411e-10       3.226549565057e-03 
       3.167578513587e-06       1.575310532229e+00      -1.239530854157e+00       4.825552256500e-03       4.792395095474e-08       1.198098773868e-07       6.756844184175e-14       2.396197547737e-08      -9.296481406180e-01       4.825552257682e-03       6.143358077785e-01       6.913863104357e-01      -1.239528155524e+00       4.820204222662e-03       1.014213245458e-03      -9.296522374792e-01       4.836370454001e-03       3.163735418821e-13       3.203118433712e-13       1.242224199958e-12       8.924953300092e-10       4.831892764977e-03 
       4.753447167880e-06       2.360892073527e+00      -1.250223265933e+00       7.205085802374e-03       1.615736251255e-07       4.039340628138e-07       5.130082199861e-13       8.078681256276e-08      -9.376674494536e-01       7.205085811924e-03       6.136924296494e-01       6.902889486241e-01      -1.250209214307e+00       7.187101015923e-03       2.270402595289e-03      -9.376887552057e-01       7.241415679128e-03       3.692451101032e-12       3.738415712777e-12       9.410460147683e-12       4.506491940767e-09       7.225917689791e-03 
       7.134828999334e-06       3.536692613031e+00      -1.273225528619e+00       1.070676532537e-02       5.432836538386e-07       1.358209134597e-06       3.886246001083e-12       2.716418269193e-07      -9.549191465072e-01       1.070676539885e-02       6.122972688284e-01       6.880512410023e-01      -1.273154449210e+00       1.064649059185e-02       5.058423341939e-03      -9.550267918596e-01       1.082840649006e-02       4.177887671576e-11       4.229895150990e-11       7.081685444892e-11       2.270907753595e-08       1.077638147641e-02 
       1.071265648213e-05       5.294654655151e+00      -1.322969767892e+00       1.574899152616e-02       1.793134613045e-06       4.482836532613e-06       2.891636937159e-11       8.965673065226e-07      -9.922273264082e-01       1.574899208152e-02       6.092427776856e-01       6.833797496908e-01      -1.322614145670e+00       1.554844876981e-02       1.115888689386e-02      -9.927658495225e-01       1.615420082927e-02       4.684189452645e-10       4.742499651493e-10       5.294579577271e-10       1.140152140101e-07       1.598103436352e-02 
       1.609218801428e-05       7.918843803680e+00      -1.429737289404e+00       2.265464765102e-02       5.847000513248e-06       1.461750128312e-05       2.127648297644e-10       2.923500256624e-06      -1.072302972530e+00       2.265465179502e-02       6.025782205849e-01       6.735473640512e-01      -1.427981153534e+00       2.199777004402e-02       2.409988065649e-02      -1.074972471460e+00       2.399231240561e-02       5.193516454293e-09       5.258167674656e-09       3.912728248692e-09       5.684567179510e-07       2.342178433821e-02 
       2.418974597266e-05       1.182695197905e+01      -1.652965939682e+00       3.098192144082e-02       1.787500498682e-05       4.468751246704e-05       1.469756194203e-09       8.937502493408e-06      -1.239724514974e+00       3.098195176831e-02       5.882150967269e-01       6.529691603481e-01      -1.644509538928e+00       2.890259825591e-02       4.967416939056e-02      -1.252767928282e+00       3.532497376712e-02       5.645766828900e-08       5.716052032428e-08       2.828569367030e-08       2.797137829980e-06       3.347940899057e-02 
       3.469978041273e-05       1.682695197905e+01      -2.024819579830e+00       3.704587183243e-02       4.411424262193e-05       1.102856065548e-04       7.463951222794e-09       2.205712131096e-05      -1.518615171936e+00       3.704604239758e-02       5.627829636710e-01       6.174972808221e-01      -1.992339840590e+00       3.163424666528e-02       8.634018350883e-02      -1.570482435399e+00       4.902533883403e-02       4.508646906298e-07       4.564788925083e-07       1.567705958559e-07       1.121007801033e-05       4.396429695593e-02 
       4.537832329192e-05       2.182695197905e+01      -2.450107142489e+00       3.683550678971e-02       7.527050488921e-05       1.881762622230e-04       2.178001783672e-08       3.763525244460e-05      -1.837582588860e+00       3.683609998878e-02       5.305213124710e-01       5.736713332980e-01      -2.366184136066e+00       2.662563545717e-02       1.164152182115e-01      -1.979015391242e+00       6.158781911489e-02       2.041642077255e-06       2.067079212691e-06       5.379655323586e-07       3.086741325258e-05       5.120261502211e-02 
