#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407429039801e-06       7.008987388362e-01      -1.231778412243e+00       2.151794520546e-03       4.064836146102e-09       1.016209036525e-08       1.079856250844e-15       2.032418073051e-09      -9.238338091825e-01       2.151794520546e-03       6.148436038762e-01       6.923070398429e-01      -1.231778412243e+00       2.151323403561e-03       2.013143229892e-04      -9.238338091825e-01       2.152749490817e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.347583619064e-09       2.152749490817e-03 
       2.111594156666e-06       1.050898738825e+00      -1.234551630459e+00       3.224393663748e-03       1.368096807948e-08       3.420242019871e-08       8.181023120574e-15       6.840484039742e-09      -9.259137228441e-01       3.224393663868e-03       6.146464254094e-01       6.919273763188e-01      -1.234551184195e+00       3.222805428737e-03       4.520731642140e-04      -9.259144008250e-01       3.227609556743e-03       1.361051909335e-12       6.555707261421e-13       9.935790459553e-12       6.815578156098e-09       3.226595567076e-03 
       3.168402923614e-06       1.575339181883e+00      -1.239719812589e+00       4.825225081311e-03       4.576027424658e-08       1.144006856164e-07       6.160831297989e-14       2.288013712329e-08      -9.297898594424e-01       4.825225082493e-03       6.143306199968e-01       6.913390441343e-01      -1.239717113533e+00       4.819876107181e-03       1.014191806272e-03      -9.297939557825e-01       4.836041418414e-03       2.026546457410e-11       9.761159972503e-12       7.957055569948e-11       3.445159866346e-08       4.831565116847e-03 
       4.754873475076e-06       2.360745920078e+00      -1.250499598309e+00       7.203726068596e-03       1.542741555828e-07       3.856853889571e-07       4.677792955110e-13       7.713707779142e-08      -9.378746987351e-01       7.203726078153e-03       6.136852237299e-01       6.902192712685e-01      -1.250485548180e+00       7.185741346406e-03       2.269928322208e-03      -9.378959932941e-01       7.240036894567e-03       2.364079711491e-10       1.138693908024e-10       6.025370496477e-10       1.739288554648e-07       7.224549924734e-03 
       7.137391699656e-06       3.536051647829e+00      -1.273616339783e+00       1.070286918576e-02       5.187189363408e-07       1.296797340852e-06       3.543896689143e-12       2.593594681704e-07      -9.552122548800e-01       1.070286925927e-02       6.122884033806e-01       6.879504459054e-01      -1.273545296399e+00       1.064261062098e-02       5.055967629743e-03      -9.553197784692e-01       1.082438278745e-02       2.672926714691e-09       1.287454854196e-09       4.531503464324e-09       8.762513803235e-07       1.077242651762e-02 
       1.071744228837e-05       5.292756625109e+00      -1.323478266706e+00       1.573943615331e-02       1.711974746590e-06       4.279936866475e-06       2.637239358880e-11       8.559873732949e-07      -9.926087005184e-01       1.573943670875e-02       6.092359855995e-01       6.832400512719e-01      -1.323123035174e+00       1.553902407531e-02       1.114901063964e-02      -9.931461282772e-01       1.614390607543e-02       2.993602393970e-08       1.441914331059e-08       3.384873629280e-08       4.397862124364e-06       1.597112495782e-02 
       1.610146085841e-05       7.913927728050e+00      -1.430253534467e+00       2.263414078262e-02       5.582328131961e-06       1.395582032990e-05       1.940956532763e-10       2.791164065980e-06      -1.072690156321e+00       2.263414492523e-02       6.025891364024e-01       6.733730687277e-01      -1.428500829710e+00       2.197804114881e-02       2.406525338470e-02      -1.075350673338e+00       2.396784167765e-02       3.313818035496e-07       1.596158161646e-07       2.498109731186e-07       2.191622151873e-05       2.339933642267e-02 
       2.420836043996e-05       1.181502987982e+01      -1.653007442154e+00       3.094706528438e-02       1.706903913964e-05       4.267259784910e-05       1.341558809826e-09       8.534519569820e-06      -1.239755641674e+00       3.094709558227e-02       5.882969448030e-01       6.528128313504e-01      -1.644577610751e+00       2.887158757053e-02       4.956934686213e-02      -1.252729867708e+00       3.527009855198e-02       3.593978126203e-06       1.731140519189e-06       1.802394707982e-06       1.077722205413e-04       3.343456679531e-02 
       3.476394653477e-05       1.681502987982e+01      -2.024409624319e+00       3.702726732823e-02       4.223449051469e-05       1.055862262867e-04       6.845344250780e-09       2.111724525734e-05      -1.518307705639e+00       3.702743827930e-02       5.629765745447e-01       6.174066562264e-01      -1.991978554201e+00       3.161730664523e-02       8.621356794076e-02      -1.569933941533e+00       4.895426013373e-02       2.874895095423e-05       1.384894513506e-05       1.000236988431e-05       4.329850761467e-04       4.392097546987e-02 
       4.550746196411e-05       2.181502987982e+01      -2.449040385191e+00       3.685724721077e-02       7.228656997328e-05       1.807164249332e-04       2.007671873187e-08       3.614328498664e-05      -1.836782528116e+00       3.685784341480e-02       5.308822586145e-01       5.737434715307e-01      -2.365144460931e+00       2.663708333227e-02       1.163014639651e-01      -1.977575191832e+00       6.149691163099e-02       1.302655304572e-04       6.276490755607e-05       3.433095641497e-05       1.194687763717e-03       5.117263983268e-02 
