# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=9.43397e-06 to 1.19292 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.433969196094e-06      -5.751354404730e-04      -4.314409284676e-04      -4.314409375922e-04      -5.751318602914e-04      -5.890978701521e-04       1.806322971741e-06      -1.039547362524e-03       6.409213327417e-11      -4.315429494156e-04       5.883901136490e-01       5.879614960168e-01 
       1.187666355505e-05      -9.114172723669e-04      -6.837873734950e-04      -6.837873964142e-04      -9.114082801616e-04      -9.334469046022e-04       2.862570151783e-06      -1.647426317299e-03       1.014853940125e-10      -6.839489928686e-04       5.883896314843e-01       5.879610897573e-01 
       1.495183355678e-05      -1.444220323289e-03      -1.083728905939e-03      -1.083728963505e-03      -1.444197739093e-03      -1.478885328364e-03       4.536221627107e-06      -2.610632240821e-03       1.606071654045e-10      -1.083984872214e-03       5.883888673445e-01       5.879604458989e-01 
       1.882324321754e-05      -2.288235044676e-03      -1.717591934674e-03      -1.717592079259e-03      -2.288178328482e-03      -2.342548821026e-03       7.187796616243e-06      -4.136658710259e-03       2.539531657950e-10      -1.717997153892e-03       5.883876563686e-01       5.879594255016e-01 
       2.369705921895e-05      -3.624850703413e-03      -2.722193156782e-03      -2.722193519902e-03      -3.624708289500e-03      -3.709359057396e-03       1.138779596603e-05      -6.553865411289e-03       4.010022467879e-10      -2.722834230976e-03       5.883857373596e-01       5.879578084050e-01 
       2.983283003552e-05      -5.740589348501e-03      -4.314368806044e-03      -4.314369717919e-03      -5.740231822761e-03      -5.870576853600e-03       1.803816998050e-05      -1.038141498739e-02       6.318130474773e-10      -4.315381940769e-03       5.883826965850e-01       5.879552457926e-01 
       3.755730783746e-05      -9.087149398598e-03      -6.837772068076e-03      -6.837774357639e-03      -9.086252137489e-03      -9.283275792886e-03       2.856271466822e-05      -1.643893238833e-02       9.920319784908e-10      -6.839370502671e-03       5.883778788930e-01       5.879511850898e-01 
       4.728184923515e-05      -1.437439241886e-02      -1.083703372940e-02      -1.083703947668e-02      -1.437214179396e-02      -1.466008430308e-02       4.520316149794e-05      -2.601708611360e-02       1.548768131852e-09      -1.083954882828e-02       5.883702472299e-01       5.879447510486e-01 
       5.952432151875e-05      -2.271229053097e-02      -1.717527816106e-02      -1.717529258235e-02      -2.270664990505e-02      -2.310274457977e-02       7.147888669400e-05      -4.114266270366e-02       2.395965830402e-09      -1.717921860062e-02       5.883581624919e-01       5.879345590915e-01 
       7.493668097977e-05      -3.582242083852e-02      -2.722032166191e-02      -2.722035782592e-02      -3.580830259457e-02      -3.628559169007e-02       1.128793148942e-04      -6.497830871578e-02       3.650482800169e-09      -2.722645243492e-02       5.883390353331e-01       5.879184184567e-01 
       9.433969196094e-05      -5.633991770493e-02      -4.313964688101e-02      -4.313973748020e-02      -5.630465388482e-02      -5.668553591210e-02       1.778822750559e-04      -1.024116410425e-01       5.419585501910e-09      -4.314907791029e-02       5.883087853351e-01       5.878928684495e-01 
       1.187666355505e-04      -8.821092480232e-02      -6.836758049347e-02      -6.836780711394e-02      -8.812313501195e-02      -8.779342926291e-02       2.793829561242e-04      -1.608852743278e-01       7.680485451635e-09      -6.838181731753e-02       5.882610034989e-01       5.878524525076e-01 
       1.495183355678e-04      -1.371281223385e-01      -1.083449091352e-01      -1.083454746045e-01      -1.369107093228e-01      -1.340828410263e-01       4.364714654516e-04      -2.514382474157e-01       9.932763164954e-09      -1.083657163074e-01       5.881856758680e-01       5.877885928037e-01 
       1.882324321754e-04      -2.107687583716e-01      -1.716890786138e-01      -1.716904841273e-01      -2.102347800210e-01      -2.001166267340e-01       6.761343134335e-04      -3.897294470426e-01       1.028516833195e-08      -1.717177513300e-01       5.880672849885e-01       5.876878691076e-01 
       2.369705921895e-04      -3.181724129894e-01      -2.720438712203e-01      -2.720473434024e-01      -3.168780703313e-01      -2.872875629195e-01       1.033322164907e-03      -5.961785492618e-01       3.251999694972e-09      -2.720789207634e-01       5.878820972033e-01       5.875294432968e-01 
       2.983283003552e-04      -4.667448014571e-01      -4.309988362101e-01      -4.310073315812e-01      -4.636721064915e-01      -3.850575092572e-01       1.545328790782e-03      -8.929535662653e-01      -2.510446161752e-08      -4.310298720363e-01       5.875945480878e-01       5.872813442237e-01 
       3.755730783746e-04      -6.542024771954e-01      -6.826872043468e-01      -6.827076778791e-01      -6.471451308727e-01      -4.517105904664e-01       2.231546291955e-03      -1.292754775500e+00      -1.063976639147e-07      -6.826807253990e-01       5.871530140971e-01       5.868954393685e-01 
       4.728184923515e-04      -8.530302559389e-01      -1.081004999924e+00      -1.081053191331e+00      -8.376463411749e-01      -3.823740084347e-01       3.043696935418e-03      -1.770834715956e+00      -3.022902812681e-07      -1.080875891245e+00       5.864860989924e-01       5.863013882120e-01 
       5.952432151875e-04      -9.935710594676e-01      -1.710898672956e+00      -1.711008071249e+00      -9.626834201500e-01       1.186081095701e-02       3.776746122623e-03      -2.214037152506e+00      -7.022099741002e-07      -1.710465076485e+00       5.855016969109e-01       5.854010227950e-01 
       7.493668097977e-04      -9.817189938447e-01      -2.705923177382e+00      -2.706158393542e+00      -9.271069628487e-01       8.995785138116e-01       3.993365430992e-03      -2.374568382226e+00      -1.339401974734e-06      -2.704866006175e+00       5.840905830595e-01       5.840663777847e-01 
       9.433969196094e-04      -8.205968318662e-01      -4.275390987647e+00      -4.275859255667e+00      -7.404043064715e-01       1.958896661973e+00       3.217458882029e-03      -1.969146832128e+00      -1.910231453543e-06      -4.273282120030e+00       5.821286109744e-01       5.821446268839e-01 
       1.187666355505e-03      -7.588826268888e-01      -6.745624845303e+00      -6.746472767587e+00      -6.646252694096e-01       1.762395432703e+00       1.838019871805e-03      -1.178197369778e+00      -1.525248160266e-06      -6.742021881568e+00       5.794183094741e-01       5.794271125059e-01 
