# Matter power spectrum P(k) at redshift z=16
# for k=9.01096e-06 to 1.1375 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.010962392119e-06       5.617918268279e-01 
       1.134412954016e-05       7.018188994911e-01 
       1.428141295279e-05       8.767474126538e-01 
       1.797923368260e-05       1.095276060321e+00 
       2.263451416761e-05       1.368271158665e+00 
       2.849516506922e-05       1.709306397492e+00 
       3.587328741891e-05       2.135336604187e+00 
       4.516179313626e-05       2.667538412299e+00 
       5.685532902143e-05       3.332358424664e+00 
       7.157661850099e-05       4.162818592774e+00 
       9.010962392119e-05       5.200138971616e+00 
       1.134412954016e-04       6.495749151640e+00 
       1.428141295279e-04       8.113769860346e+00 
       1.797923368260e-04       1.013405167344e+01 
       2.263451416761e-04       1.265585039051e+01 
       2.849516506922e-04       1.580218231277e+01 
       3.587328741891e-04       1.972480628879e+01 
       4.516179313626e-04       2.460956640187e+01 
       5.685532902143e-04       3.068140466600e+01 
       7.157661850099e-04       3.820758108482e+01 
       9.010962392119e-04       4.749639314355e+01 
       1.134412954016e-03       5.888417700272e+01 
       1.428141295279e-03       7.271505594339e+01 
       1.797923368260e-03       8.929910247653e+01 
       2.263451416761e-03       1.088478777022e+02 
       2.849516506922e-03       1.314126422130e+02 
       3.587328741891e-03       1.567966085835e+02 
       4.516179313626e-03       1.843931472120e+02 
       5.685532902143e-03       2.129745476543e+02 
       7.157661850099e-03       2.404854779906e+02 
       9.010962392119e-03       2.638205369525e+02 
       1.134412954016e-02       2.787179243614e+02 
       1.428141295277e-02       2.801017654794e+02 
       1.797923353820e-02       2.633765471305e+02 
       2.263440446423e-02       2.273824003138e+02 
       2.848000508878e-02       1.786608977350e+02 
       3.536951392033e-02       1.345275889728e+02 
       4.117978207606e-02       1.121430270820e+02 
       4.539324614359e-02       1.026498363812e+02 
       4.886755501380e-02       9.758673657073e+01 
       5.196947495438e-02       9.423258352675e+01 
       5.486246007700e-02       9.145836812049e+01 
       5.763300485920e-02       8.868597527194e+01 
       6.033296351585e-02       8.559680369496e+01 
       6.299639297275e-02       8.203097886257e+01 
       6.564729297692e-02       7.794506484326e+01 
       6.830356765312e-02       7.338811658793e+01 
       7.097922661401e-02       6.848168244937e+01 
       7.368568909652e-02       6.339849500449e+01 
       7.643259745176e-02       5.833877044694e+01 
       7.922834631014e-02       5.350545696904e+01 
       8.208043889376e-02       4.908112981166e+01 
       8.499573388882e-02       4.520937444227e+01 
       8.798062055783e-02       4.198240995504e+01 
       9.104114533463e-02       3.943505774403e+01 
       9.418310471889e-02       3.754360459638e+01 
       9.741211419844e-02       3.622728121758e+01 
       1.007336597661e-01       3.535167326431e+01 
       1.041531365852e-01       3.473600140816e+01 
       1.076758780537e-01       3.416866218775e+01 
       1.113071776554e-01       3.343516113460e+01 
       1.150523054191e-01       3.235759272032e+01 
       1.189165204255e-01       3.083701954474e+01 
       1.229050805471e-01       2.888371725170e+01 
       1.270232504446e-01       2.662077795918e+01 
       1.312763087309e-01       2.425514410779e+01 
       1.324854266031e-01       2.361033518326e+01 
       1.356695551483e-01       2.202314452912e+01 
       1.402083185595e-01       2.012854250412e+01 
       1.448979665284e-01       1.869335447099e+01 
       1.497439172468e-01       1.773308626603e+01 
       1.547516545542e-01       1.715921963479e+01 
       1.599267467888e-01       1.680024034703e+01 
       1.652748702059e-01       1.641329901128e+01 
       1.708018376999e-01       1.579664550412e+01 
       1.765136335795e-01       1.486556569556e+01 
       1.824164551735e-01       1.368591115881e+01 
       1.885167620950e-01       1.243418409401e+01 
       1.948213340740e-01       1.131545325093e+01 
       2.013373383987e-01       1.047485279772e+01 
       2.080724081899e-01       9.934006357752e+00 
       2.150347329985e-01       9.587049224064e+00 
       2.222331635752e-01       9.258976157076e+00 
       2.296773331486e-01       8.796656878807e+00 
       2.373777981972e-01       8.161952323268e+00 
       2.453462025601e-01       7.457867736046e+00 
       2.535954698637e-01       6.836373263136e+00 
       2.621400307509e-01       6.383244001235e+00 
       2.709960933980e-01       6.070302750652e+00 
       2.801819684968e-01       5.783734694853e+00 
       2.897184635263e-01       5.427444988738e+00 
       2.996293661442e-01       5.003413556874e+00 
       3.099420434858e-01       4.597614988675e+00 
       3.206881939813e-01       4.279251259656e+00 
       3.319048023693e-01       4.028562533836e+00 
       3.436353691072e-01       3.775630291642e+00 
       3.559315158457e-01       3.489600068698e+00 
       3.688551148146e-01       3.208064511156e+00 
       3.824811615121e-01       2.972683931044e+00 
       3.969017236871e-01       2.765510753292e+00 
       4.122314849032e-01       2.547300247241e+00 
       4.286157125375e-01       2.330113637828e+00 
       4.462420219704e-01       2.139443346795e+00 
       4.653582880472e-01       1.955962625555e+00 
       4.863009031116e-01       1.771343818278e+00 
       5.095412451781e-01       1.599853233158e+00 
       5.357659030372e-01       1.430872681489e+00 
       5.660233641943e-01       1.265648707438e+00 
       6.020109240179e-01       1.101820262084e+00 
       6.466806493988e-01       9.372652603144e-01 
       7.056224066463e-01       7.681595660147e-01 
       7.903317387440e-01       5.916216307569e-01 
       9.242742676546e-01       4.107429663029e-01 
       1.137499997880e+00       2.513502167170e-01 
