# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.52997e-06 to 1.07856 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.529969801220e-06      -1.300646657571e-03      -9.760068253866e-04      -9.760068477687e-04      -1.300626306133e-03       1.585408357587e-04       3.494297980867e-06       8.500502749918e-04       3.771695321051e-11      -9.760880458315e-04       4.167539629126e-01       4.166316019447e-01 
       1.073859574459e-05      -2.060739196495e-03      -1.546864993637e-03      -1.546865049855e-03      -2.060688087569e-03       2.517348374109e-04       5.536980620591e-06       1.346969241012e-03       5.953408147890e-11      -1.546993547290e-03       4.167534024413e-01       4.166310972814e-01 
       1.351909106985e-05      -3.264427340597e-03      -2.451611830218e-03      -2.451611971416e-03      -3.264299006852e-03       4.001381791930e-04       8.772736283297e-06       2.134124488203e-03       9.374473656915e-11      -2.451815141965e-03       4.167525142515e-01       4.166302975029e-01 
       1.701952729220e-05      -5.169691282491e-03      -3.885532934159e-03      -3.885533288773e-03      -5.169369106034e-03       6.371017080434e-04       1.389685336143e-05       3.380657312595e-03       1.470429780351e-10      -3.885854076942e-03       4.167511068118e-01       4.166290300897e-01 
       2.142631540487e-05      -8.183176045670e-03      -6.158129665491e-03      -6.158130556009e-03      -8.182367504395e-03       1.017077616509e-03       2.200746025728e-05       5.353707023845e-03       2.292023655000e-10      -6.158635920732e-03       4.167488767884e-01       4.166270217519e-01 
       2.697413294431e-05      -1.294379480444e-02      -9.759914921385e-03      -9.759917157339e-03      -1.294176674129e-02       1.630359834532e-03       3.483537161991e-05       8.474325139724e-03       3.536196905333e-10      -9.760710455739e-03       4.167453439907e-01       4.166238396967e-01 
       3.395842142470e-05      -2.045021368031e-02      -1.546826485329e-02      -1.546827046608e-02      -2.044513094211e-02       2.630004383216e-03       5.509966504212e-05       1.340397575635e-02       5.363066833093e-10      -1.546950858631e-02       4.167397487144e-01       4.166187987928e-01 
       4.275111967598e-05      -3.225043699072e-02      -2.451515130755e-02      -2.451516539161e-02      -3.223771550238e-02       4.283495675598e-03       8.704961779742e-05       2.117637132031e-02       7.895745700397e-10      -2.451707969548e-02       4.167308906495e-01       4.166108155466e-01 
       5.382047094274e-05      -5.071151902958e-02      -3.885290151164e-02      -3.885293683109e-02      -5.067974556012e-02       7.076189285699e-03       1.372693786902e-04       3.339322340066e-02       1.100648922332e-09      -3.885585096660e-02       4.167168760104e-01       4.165981778966e-01 
       6.775595854454e-05      -7.937192052968e-02      -6.157520278643e-02      -6.157529127411e-02      -7.929282681275e-02       1.192825333790e-02       2.158194707011e-04       5.250193355650e-02       1.369795611403e-09      -6.157961163218e-02       4.166947254004e-01       4.165781859663e-01 
