#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407504419309e-06       7.009174894178e-01      -1.231799697628e+00       2.151831571769e-03       4.327859476733e-09       1.081964869183e-08       1.224108334922e-15       2.163929738367e-09      -9.238497732208e-01       2.151831571769e-03       6.148427250519e-01       6.923017303462e-01      -1.231799697628e+00       2.151360464612e-03       2.013238025352e-04      -9.238497732208e-01       2.152786648659e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.019204780069e-07       2.152786648659e-03 
       2.111716650387e-06       1.050917489418e+00      -1.234583046459e+00       3.224403867508e-03       1.457236414820e-08       3.643091037050e-08       9.277874071063e-15       7.286182074099e-09      -9.259372848444e-01       3.224403867628e-03       6.146452117664e-01       6.919195370246e-01      -1.234582600227e+00       3.222815789723e-03       4.520849317230e-04      -9.259379628956e-01       3.227620085855e-03       6.648453172945e-11       4.786384122472e-11       4.853384133168e-10       5.154664324660e-07       3.226606113412e-03 
       3.168607944459e-06       1.575346263760e+00      -1.239766642057e+00       4.825139568904e-03       4.872061939592e-08       1.218015484898e-07       6.983883468393e-14       2.436030969796e-08      -9.298249815433e-01       4.825139570087e-03       6.143288081532e-01       6.913273295864e-01      -1.239763943467e+00       4.819791746235e-03       1.014186155006e-03      -9.298290781820e-01       4.835956827100e-03       9.898519249870e-10       7.126189799720e-10       3.886554253426e-09       2.605522733550e-06       4.831480868631e-03 
       4.755229839878e-06       2.360709192995e+00      -1.250569783981e+00       7.203370155837e-03       1.642525455408e-07       4.106313638521e-07       5.302764066436e-13       8.212627277042e-08      -9.379273379891e-01       7.203370165394e-03       6.136823102539e-01       6.902015733030e-01      -1.250555738617e+00       7.185392431457e-03       2.269808247496e-03      -9.379486330366e-01       7.239683193262e-03       1.154572741061e-08       8.312076951654e-09       2.942710768409e-08       1.315339318257e-05       7.224198942782e-03 
       7.138044609573e-06       3.535888736841e+00      -1.273724371429e+00       1.070180557731e-02       5.522596426935e-07       1.380649106734e-06       4.017436240086e-12       2.761298213467e-07      -9.552932786144e-01       1.070180565082e-02       6.122827657249e-01       6.879226367802e-01      -1.273653370313e+00       1.064158619324e-02       5.055337890374e-03      -9.554007962293e-01       1.082332196657e-02       1.305131766784e-07       9.396111775819e-08       2.212685860771e-07       6.626133208524e-05       1.077138252352e-02 
       1.071875624987e-05       5.292255770310e+00      -1.323663466884e+00       1.573648606473e-02       1.822621374407e-06       4.556553436018e-06       2.989733093735e-11       9.113106872037e-07      -9.927476006521e-01       1.573648662028e-02       6.092203895468e-01       6.831903120798e-01      -1.323308587211e+00       1.553628426494e-02       1.114635727485e-02      -9.932849285411e-01       1.614093819321e-02       1.461093762108e-06       1.051961584017e-06       1.652040500566e-06       3.324996039829e-04       1.596824901295e-02 
       1.610471141824e-05       7.912481470626e+00      -1.430671300637e+00       2.262537856350e-02       5.942889822670e-06       1.485722455667e-05       2.200648816997e-10       2.971444911335e-06      -1.073003480948e+00       2.262538270811e-02       6.025279749118e-01       6.732542245410e-01      -1.428921475987e+00       2.197039072827e-02       2.405456394085e-02      -1.075662810121e+00       2.395881394373e-02       1.615497395480e-05       1.163505561685e-05       1.217407774373e-05       1.655921386497e-03       2.339075142078e-02 
       2.422007460917e-05       1.181037814345e+01      -1.654330811518e+00       3.091521881135e-02       1.817027767208e-05       4.542569418021e-05       1.521807384429e-09       9.085138836042e-06      -1.240748168701e+00       3.091524915152e-02       5.880182532395e-01       6.524142885831e-01      -1.645925673321e+00       2.884576882556e-02       4.952270613060e-02      -1.253707205391e+00       3.523517877310e-02       1.744334675673e-04       1.258324527838e-04       8.727802511327e-05       8.120776435540e-03       3.340119344828e-02 
       3.483899075458e-05       1.681037814345e+01      -2.029377637315e+00       3.691752930486e-02       4.501763497193e-05       1.125440874298e-04       7.801192168829e-09       2.250881748597e-05      -1.522033717553e+00       3.691770158358e-02       5.618615996157e-01       6.159923471225e-01      -1.997048535807e+00       3.152664966109e-02       8.610379733977e-02      -1.573624979763e+00       4.883913216082e-02       1.379007624684e-03       1.001078138567e-03       4.745000241288e-04       3.237996463094e-02       4.379510989889e-02 
       4.576455941101e-05       2.181037814345e+01      -2.460729049906e+00       3.652968158125e-02       7.712968750134e-05       1.928242187533e-04       2.306361144373e-08       3.856484375067e-05      -1.845549054662e+00       3.653029002981e-02       5.280438649204e-01       5.703100893577e-01      -2.377147633914e+00       2.635770156889e-02       1.159755181037e-01      -1.986253275335e+00       6.114919363697e-02       6.064761723323e-03       4.470220720393e-03       1.547008405343e-03       8.755521690662e-02       5.073202257237e-02 
