#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407261988199e-06       7.008571938877e-01      -1.231731230083e+00       2.151712336919e-03       3.825651808440e-09       9.564129521100e-09       9.565468842911e-16       1.912825904220e-09      -9.237984225624e-01       2.151712336919e-03       6.148452630685e-01       6.923188091318e-01      -1.231731230083e+00       2.151241252170e-03       2.012933221116e-04      -9.237984225624e-01       2.152667125009e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.600043741681e-09       2.152667125009e-03 
       2.111322749642e-06       1.050857193876e+00      -1.234481826313e+00       3.224369745637e-03       1.289247654237e-08       3.223119135593e-08       7.255987262195e-15       6.446238271186e-09      -9.258613697345e-01       3.224369745757e-03       6.146487384303e-01       6.919447946979e-01      -1.234481380048e+00       3.222781437357e-03       4.520470452813e-04      -9.258620476097e-01       3.227585192915e-03       2.461833766859e-12       4.874981246609e-12       1.797192113611e-11       4.349760233622e-08       3.226571164857e-03 
       3.167949138460e-06       1.575323408745e+00      -1.239616432767e+00       4.825409196661e-03       4.306871595358e-08       1.076717898840e-07       5.457191975677e-14       2.153435797679e-08      -9.297123245759e-01       4.825409197844e-03       6.143339474248e-01       6.913649042875e-01      -1.239613733252e+00       4.820059062243e-03       1.014203872437e-03      -9.297164206836e-01       4.836224880551e-03       3.666156348041e-11       7.259809577456e-11       1.439491127767e-10       2.198862905034e-07       4.831747815467e-03 
       4.754088411298e-06       2.360826338385e+00      -1.250348481000e+00       7.204488189488e-03       1.452031389452e-07       3.630078473630e-07       4.143443489473e-13       7.260156947260e-08      -9.377613607540e-01       7.204488199042e-03       6.136898840635e-01       6.902573802619e-01      -1.250334424738e+00       7.186494984858e-03       2.270190367362e-03      -9.377826574914e-01       7.240801056835e-03       4.277908064062e-10       8.471216995698e-10       1.090282231771e-09       1.110194887188e-06       7.225308021189e-03 
       7.135981258198e-06       3.536404312185e+00      -1.273402781959e+00       1.070506730779e-02       4.882344165570e-07       1.220586041393e-06       3.138966632180e-12       2.441172082785e-07      -9.550520865123e-01       1.070506738128e-02       6.122943083343e-01       6.880055514068e-01      -1.273331678740e+00       1.064475749000e-02       5.057322481977e-03      -9.551596470975e-01       1.082660876481e-02       4.838716929213e-09       9.581756768658e-09       8.202447819879e-09       5.593881806567e-06       1.077461463844e-02 
       1.071480879080e-05       5.293800755171e+00      -1.323201069984e+00       1.574492974117e-02       1.611436964185e-06       4.028592410462e-06       2.335786152330e-11       8.057184820923e-07      -9.924008029770e-01       1.574493029645e-02       6.092412168928e-01       6.833163572077e-01      -1.322845324509e+00       1.554423479873e-02       1.115445569460e-02      -9.929386090123e-01       1.614959551465e-02       5.422418225702e-08       1.073768822204e-07       6.129929337608e-08       2.808068261404e-05       1.597660182671e-02 
       1.609636059816e-05       7.916631222888e+00      -1.429975583744e+00       2.264651002501e-02       5.254755890611e-06       1.313688972653e-05       1.718932561402e-10       2.627377945306e-06      -1.072481693281e+00       2.264651416627e-02       6.025851994131e-01       6.734680311045e-01      -1.428218782446e+00       2.198894427429e-02       2.408433320492e-02      -1.075145491004e+00       2.398135261953e-02       6.007480979060e-07       1.189664520934e-06       4.527060546025e-07       1.399716581700e-04       2.341172479447e-02 
       2.419813519839e-05       1.182158175164e+01      -1.653008176451e+00       3.097130784625e-02       1.606788715857e-05       4.016971789642e-05       1.187882482853e-09       8.033943579284e-06      -1.239756192434e+00       3.097133813082e-02       5.882543098377e-01       6.528969945249e-01      -1.644547732759e+00       2.888872195012e-02       4.962706032239e-02      -1.252756410631e+00       3.530034761191e-02       6.522533960147e-06       1.291873949784e-05       3.268782660828e-06       6.884821346586e-04       3.345913413967e-02 
       3.472875660354e-05       1.682158175164e+01      -2.024743739607e+00       3.705682999638e-02       3.971544194514e-05       9.928860486285e-05       6.047679617519e-09       1.985772097257e-05      -1.518558291304e+00       3.705700047296e-02       5.628708572759e-01       6.174519072509e-01      -1.992196332559e+00       3.162663054960e-02       8.628334719942e-02      -1.570249809869e+00       4.899335642428e-02       5.208930795423e-05       1.032365230297e-04       1.810489773987e-05       2.761226878789e-03       4.394290741232e-02 
       4.543683302774e-05       2.182158175164e+01      -2.449980661152e+00       3.689554337465e-02       6.791612935541e-05       1.697903233885e-04       1.770271756044e-08       3.395806467771e-05      -1.837487727271e+00       3.689613671401e-02       5.306790881002e-01       5.736931927842e-01      -2.365758244151e+00       2.663034450820e-02       1.163639296688e-01      -1.978398717628e+00       6.154649794972e-02       2.355161491599e-04       4.675127346865e-04       6.194107824436e-05       7.602344720783e-03       5.117770849167e-02 
