#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407929545289e-06       7.010231822940e-01      -1.231920035586e+00       2.152041581791e-03       3.099109880364e-09       7.747774700911e-09       6.276241393827e-16       1.549554940182e-09      -9.239400266897e-01       2.152041581791e-03       6.148399581944e-01       6.922717126424e-01      -1.231920035586e+00       2.151569994359e-03       2.013772311736e-04      -9.239400266897e-01       2.152996723948e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.298014306788e-09       2.152996723948e-03 
       2.112407306332e-06       1.051023182297e+00      -1.234762394454e+00       3.224471836651e-03       1.042849479476e-08       2.607123698690e-08       4.754203522772e-15       5.214247397380e-09      -9.260717958402e-01       3.224471836772e-03       6.146411188709e-01       6.918747835615e-01      -1.234761947734e+00       3.222881923056e-03       4.521516438969e-04      -9.260724737917e-01       3.227687167028e-03       1.242557554416e-12       1.096761346646e-12       9.070268675599e-12       1.162110544492e-08       3.226673292328e-03 
       3.169762388176e-06       1.575386486040e+00      -1.240032183265e+00       4.824695377657e-03       3.488678337898e-08       8.721695844746e-08       3.581089401012e-14       1.744339168949e-08      -9.300241374489e-01       4.824695378842e-03       6.143229608079e-01       6.912609087584e-01      -1.240029481627e+00       4.819340297006e-03       1.014157124831e-03      -9.300282315206e-01       4.835504096254e-03       1.849216058258e-11       1.632237243613e-11       7.260673382387e-11       5.873218450381e-08       4.831030079073e-03 
       4.757224931664e-06       2.360505452509e+00      -1.250956034045e+00       7.201521210255e-03       1.176110210748e-07       2.940275526870e-07       2.719294297166e-13       5.880551053739e-08      -9.382170255372e-01       7.201521219825e-03       6.136746956666e-01       6.901041905015e-01      -1.250941971971e+00       7.183513675038e-03       2.269149842416e-03      -9.382382908773e-01       7.237777780064e-03       2.155505462729e-10       1.902588117753e-10       5.494306503049e-10       2.964303170809e-07       7.222308939703e-03 
       7.141614198693e-06       3.534997397631e+00      -1.274260801869e+00       1.069660104162e-02       3.954276339869e-07       9.885690849671e-07       2.060443003846e-12       1.977138169934e-07      -9.556956014445e-01       1.069660111518e-02       6.122759213818e-01       6.877842817243e-01      -1.274189709325e+00       1.063625430837e-02       5.051936819710e-03      -9.558028436922e-01       1.081779028532e-02       2.434181348531e-09       2.148566054432e-09       4.127932164019e-09       1.492825897619e-06       1.076594694135e-02 
       1.072531574973e-05       5.289638653754e+00      -1.324313523868e+00       1.572438167066e-02       1.305017401573e-06       3.262543503933e-06       1.533688971790e-11       6.525087007866e-07      -9.932351433895e-01       1.572438222583e-02       6.092285179045e-01       6.830108298517e-01      -1.323958125212e+00       1.552361360414e-02       1.113282296941e-02      -9.937701692945e-01       1.612706863719e-02       2.721378227952e-08       2.402068155493e-08       3.078840146011e-08       7.488165443188e-06       1.595491899458e-02 
       1.611664914563e-05       7.905873191536e+00      -1.431090414125e+00       2.260359061896e-02       4.255783493605e-06       1.063945873401e-05       1.129353358798e-10       2.127891746803e-06      -1.073317816046e+00       2.260359475274e-02       6.026153046900e-01       6.730914419469e-01      -1.429337364513e+00       2.194596330506e-02       2.400868620342e-02      -1.075959199276e+00       2.392801469308e-02       3.004676976380e-07       2.652145951313e-07       2.267355943789e-07       3.728687274161e-05       2.336281025085e-02 
       2.423842600006e-05       1.179561657969e+01      -1.653033955628e+00       3.090487759277e-02       1.302120254192e-05       3.255300635480e-05       7.815571516097e-10       6.510601270960e-06      -1.239775526392e+00       3.090490775439e-02       5.884563851721e-01       6.525804072733e-01      -1.644604249968e+00       2.882221342317e-02       4.939947792042e-02      -1.252605392568e+00       3.518201238384e-02       3.246630842973e-06       2.865817793495e-06       1.630918931368e-06       1.831695602628e-04       3.336271715610e-02 
       3.486521755292e-05       1.679561657969e+01      -2.023623618411e+00       3.705528846938e-02       3.238557755012e-05       8.096394387531e-05       4.021955159198e-09       1.619278877506e-05      -1.517718199869e+00       3.705545922813e-02       5.633807490788e-01       6.173553552340e-01      -1.991030268540e+00       3.159588293862e-02       8.601226378061e-02      -1.568773122093e+00       4.884534112252e-02       2.604730620226e-05       2.299544052577e-05       9.073262706327e-06       7.388142134310e-04       4.385663315836e-02 
       4.570336963496e-05       2.179561657969e+01      -2.447223246352e+00       3.705064141013e-02       5.583180811040e-05       1.395795202760e-04       1.191458592806e-08       2.791590405520e-05      -1.835419673152e+00       3.705123829337e-02       5.316967993584e-01       5.741182973184e-01      -2.362529693540e+00       2.667650857557e-02       1.161371468492e-01      -1.974549185681e+00       6.137287121371e-02       1.182121441412e-04       1.043990370490e-04       3.118268204429e-05       2.044788837491e-03       5.114470106084e-02 
       5.675526684730e-05       2.679561657969e+01      -2.871600360437e+00       3.039068853977e-02       7.106437596067e-05       1.776609399017e-04       2.338649326453e-08       3.553218798034e-05      -2.153707622129e+00       3.039225107584e-02       4.947527804721e-01       5.251524678810e-01      -2.699187194514e+00       1.444766526004e-02       1.283229393705e-01      -2.456879234090e+00       7.256354628580e-02       3.828249533035e-04       3.383351064244e-04       8.030745095829e-05       4.551161727403e-03       5.494828122973e-02 
       6.802478116346e-05       3.179561657969e+01      -3.243425076345e+00       1.729311321365e-02       5.849300571597e-05       1.462325142899e-04       2.765279691319e-08       2.924650285798e-05      -2.432588057711e+00       1.729647215748e-02       4.539842369932e-01       4.727809995039e-01      -2.947931325948e+00      -3.410808445395e-03       1.139939401642e-01      -3.001724739752e+00       8.227309753256e-02       9.889923962205e-04       8.751698542803e-04       1.699707346601e-04       8.807900690833e-03       5.531943451096e-02 
       7.951765585518e-05       3.679561657969e+01      -3.513515421061e+00      -1.347116598508e-03      -4.028407680009e-06      -1.007101920002e-05      -2.602324028625e-09      -2.014203840005e-06      -2.635179316770e+00      -1.340880107877e-03       4.108570925256e-01       4.192273916547e-01      -3.070737054369e+00      -2.425638762904e-02       6.945377235412e-02      -3.594770628990e+00       9.041569933632e-02       2.168663786439e-03       1.923030995253e-03       3.110793820113e-04       1.549589716453e-02       5.260317068562e-02 
       9.124185182030e-05       4.179561657969e+01      -3.641519526908e+00      -2.405935269139e-02      -1.378095202558e-04      -3.445238006394e-04      -1.172109599758e-07      -6.890476012788e-05      -2.731223257588e+00      -2.404904870852e-02       3.668108365086e-01       3.664968217567e-01      -3.049923306376e+00      -4.498229689301e-02      -3.114706461055e-03      -4.222072922273e+00       9.696333480975e-02       4.192749677602e-03       3.729496361018e-03       5.076033973607e-04       2.546699801165e-02       4.737290337609e-02 
       1.032078019078e-04       4.679561657969e+01      -3.599636734411e+00      -4.894753952790e-02      -3.706512291969e-04      -9.266280729922e-04      -4.033586134915e-07      -1.853256145984e-04      -2.699875114432e+00      -4.893211561470e-02       3.232036416447e-01       3.162858404995e-01      -2.889733192560e+00      -6.258230415478e-02      -9.585960536895e-02      -4.870612464076e+00       1.019429447639e-01       7.326615988715e-03       6.546548585976e-03       7.528464988389e-04       3.976383074029e-02       4.034977083897e-02 
       1.154285008908e-04       5.179561657969e+01      -3.375087565972e+00      -7.387334953351e-02      -7.098886348074e-04      -1.774721587019e-03      -9.663119745755e-07      -3.549443174037e-04      -2.531554517795e+00      -7.385222348359e-02       2.812615275167e-01       2.699246401188e-01      -2.614099637730e+00      -7.467348801632e-02      -1.966329217611e-01      -5.528731417990e+00       1.054315021429e-01       1.177089857959e-02       1.058352528543e-02       1.027492707083e-03       5.958397522174e-02       3.231711231099e-02 
       1.279193460837e-04       5.679561657969e+01      -2.971168681713e+00      -9.665447139157e-02      -1.115310509425e-03      -2.788276273563e-03      -1.864542567928e-06      -5.576552547126e-04      -2.228734911894e+00      -9.662790975509e-02       2.420340029032e-01       2.283527020010e-01      -2.261207760242e+00      -7.988032867398e-02      -2.912380062221e-01      -6.186440245290e+00       1.075492311763e-01       1.759910334328e-02       1.595669677718e-02       1.300402675211e-03       8.615945504309e-02       2.404029411730e-02 
       1.406976440467e-04       6.179561657969e+01      -2.406860949530e+00      -1.152600616655e-01      -1.621005528954e-03      -4.052513822384e-03      -3.278784771635e-06      -8.105027644769e-04      -1.805647723424e+00      -1.152295424447e-01       2.063588812852e-01       1.921256041051e-01      -1.876029149239e+00      -7.801392948838e-02      -3.660859913112e-01      -6.835593290079e+00       1.084512788166e-01       2.470716981774e-02       2.264648075028e-02       1.532622049465e-03       1.205426228168e-01       1.619971613531e-02 
       1.537817214710e-04       6.679561657969e+01      -1.715085216689e+00      -1.279865458587e-01      -2.167080603522e-03      -5.417701508806e-03      -5.247257030422e-06      -1.083540301761e-03      -1.286972630611e+00      -1.279549857940e-01       1.748391902336e-01       1.614483201507e-01      -1.502316942201e+00      -7.002265841116e-02      -4.107180278526e-01      -7.469940196196e+00       1.083182451918e-01       3.279063910217e-02       3.047344783506e-02       1.684287457714e-03       1.633199855533e-01       9.341795172804e-03 
       1.671896304194e-04       7.179561657969e+01      -9.398136163925e-01      -1.335986972530e-01      -2.746607740612e-03      -6.866519351529e-03      -8.054098500054e-06      -1.373303870306e-03      -7.056711441686e-01      -1.335700822811e-01       1.478366808493e-01       1.362285319318e-01      -1.175563152997e+00      -5.773605191669e-02      -4.196870597059e-01      -8.085068185634e+00       1.073461236561e-01       4.136122798668e-02       3.910182358203e-02       1.723203682471e-03       2.143085349201e-01       3.849711850172e-03 
       1.809375199919e-04       7.679561657969e+01      -1.323412918400e-01      -1.314247716193e-01      -3.305555762665e-03      -8.263889406662e-03      -1.177850722603e-05      -1.652777881332e-03      -1.001904019714e-01      -1.314054577100e-01       1.254700400437e-01       1.161426212799e-01      -9.181404986954e-01      -4.346327313451e-02      -3.934343756001e-01      -8.678255838353e+00       1.057362003761e-01       4.980636562684e-02       4.807427762756e-02       1.633065070041e-03       2.723133624223e-01      -6.696950637311e-05 
       1.950378463960e-04       8.179561657969e+01       6.529659111787e-01      -1.214126671286e-01      -3.584015530262e-03      -8.960038825656e-03      -1.490691706240e-05      -1.792007765131e-03       4.887350884344e-01      -1.214114181525e-01       1.076350253924e-01       1.007066693301e-01      -7.373469233467e-01      -2.953341662745e-02      -3.380111039384e-01      -9.248260858274e+00       1.036848937360e-01       5.748396503225e-02       5.687512782484e-02       1.418936686991e-03       3.350283534048e-01      -2.367125583794e-03 
