# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1.42857
# for k=9.05385e-06 to 1.14305 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.053847577371e-06      -7.122387136098e-04      -5.343169979801e-04      -5.343170102401e-04      -7.122329998288e-04      -2.464333646137e-04       3.008236702435e-06       1.261912781948e-03       3.875275039018e-10      -5.344194281881e-04       5.757998730597e-01       5.754264031580e-01 
       1.139811878966e-05      -1.128650919416e-03      -8.468347112397e-04      -8.468347420339e-04      -1.128636568618e-03      -3.904256451181e-04       4.767314014851e-06       1.999801695335e-03       6.139875064800e-10      -8.469969485118e-04       5.757992808875e-01       5.754258935062e-01 
       1.434938139096e-05      -1.788360779255e-03      -1.342140907468e-03      -1.342140984813e-03      -1.788324737932e-03      -6.184188932934e-04       7.554630099287e-06       3.168982057520e-03       9.725966954690e-10      -1.342397775863e-03       5.757983424163e-01       5.754250857923e-01 
       1.806480087660e-05      -2.833280079839e-03      -2.127145814153e-03      -2.127146008414e-03      -2.833189573017e-03      -9.792131476745e-04       1.197064198976e-05       5.021269721134e-03       1.540185772842e-09      -2.127552269330e-03       5.757968551882e-01       5.754238057281e-01 
       2.274223688255e-05      -4.487732875795e-03      -3.371288438018e-03      -3.371288925885e-03      -4.487505631979e-03      -1.549653082212e-03       1.896554217783e-05       7.955084592586e-03       2.437827647096e-09      -3.371930984651e-03       5.757944984535e-01       5.754217771445e-01 
       2.863077993249e-05      -7.105766509142e-03      -5.343105768224e-03      -5.343106993317e-03      -7.105196092559e-03      -2.450274152052e-03       3.004165807890e-05       1.260019271422e-02       3.855658890774e-09      -5.344120016164e-03       5.757907641996e-01       5.754185625194e-01 
       3.604401641650e-05      -1.124479322013e-02      -8.468185838798e-03      -8.468188914616e-03      -1.124336196582e-02      -3.868996297512e-03       4.757060043051e-05       1.995034701541e-02       6.090671163611e-09      -8.469782978307e-03       5.757848477849e-01       5.754134685179e-01 
       4.537672820986e-05      -1.777895385313e-02      -1.342100405489e-02      -1.342101177512e-02      -1.777536493642e-02      -6.095727012590e-03       7.528886953192e-05       3.157015708765e-02       9.602518778434e-09      -1.342350943852e-02       5.757754771866e-01       5.754053984875e-01 
       5.712591624747e-05      -2.807044596768e-02      -2.127044108893e-02      -2.127046045792e-02      -2.806145576843e-02      -9.570282977071e-03       1.190608723285e-04       4.991264074322e-02       1.509226962374e-08      -2.127434696365e-02       5.757606404043e-01       5.753926157830e-01 
       7.191726763596e-05      -4.422040346197e-02      -3.371033089093e-02      -3.371037945079e-02      -4.419791931200e-02      -1.494082423817e-02       1.880371923612e-04       7.879881889891e-02       2.360276792343e-08      -3.371635907737e-02       5.757371621654e-01       5.753723750522e-01 
       9.053847577371e-05      -6.941578887918e-02      -5.342464848992e-02      -5.342477009824e-02      -6.935970009177e-02      -2.311307326964e-02       2.963634371994e-04       1.241189899144e-01       3.661713397132e-08      -5.343379819659e-02       5.757000428686e-01       5.753403419571e-01 
       1.139811878966e-04      -1.083563253353e-01      -8.466577863598e-02      -8.466608264179e-02      -1.082169712899e-01      -3.522413523131e-02       4.655689236779e-04       1.947968963813e-01       5.606916977475e-08      -8.467927666405e-02       5.756414404315e-01       5.752896888657e-01 
       1.434938139096e-04      -1.676402529366e-01      -1.341697268891e-01      -1.341704847449e-01      -1.672962372018e-01      -5.235160604664e-02       7.275814877380e-04       3.039636021070e-01       8.401095434862e-08      -1.341886481473e-01       5.755491280427e-01       5.752096988169e-01 
       1.806480087660e-04      -2.557128348073e-01      -2.126034513938e-01      -2.126053323241e-01      -2.548721767226e-01      -7.448208460578e-02       1.127645746188e-03       4.699707957152e-01       1.212861514762e-07      -2.126274197356e-01       5.754042226202e-01       5.750836446569e-01 
       2.274223688255e-04      -3.813729669751e-01      -3.368509063934e-01      -3.368555422677e-01      -3.793515801366e-01      -9.765388277691e-02       1.724606230200e-03       7.160454425109e-01       1.637064968516e-07      -3.368744984653e-01       5.751779924886e-01       5.748856509250e-01 
       2.863077993249e-04      -5.487695020155e-01      -5.336171580588e-01      -5.336284593400e-01      -5.440320378115e-01      -1.071310116289e-01       2.581723437857e-03       1.065513334176e+00       1.927295433212e-07      -5.336211252641e-01       5.748277208341e-01       5.745762499632e-01 
       3.604401641650e-04      -7.458979029388e-01      -8.450951123840e-01      -8.451221934029e-01      -7.352380337445e-01      -6.363247242663e-02       3.732760766150e-03       1.526107094570e+00       1.563598677348e-07      -8.450274184722e-01       5.742921115036e-01       5.740965631423e-01 
       4.537672820986e-04      -9.264346286295e-01      -1.337841114675e+00      -1.337904300243e+00      -9.039519012292e-01       1.167012747265e-01       5.096936360473e-03       2.053370463394e+00      -5.931550543812e-08      -1.337582485410e+00       5.734876808246e-01       5.733617258670e-01 
       5.712591624747e-04      -1.001785719940e+00      -2.116605578094e+00      -2.116747107922e+00      -9.589887391109e-01       5.635339391436e-01       6.323668086946e-03       2.490740402345e+00      -6.347224584188e-07      -2.115924814597e+00       5.723083754735e-01       5.722556111444e-01 
       7.191726763596e-04      -8.997610177605e-01      -3.345748891803e+00      -3.346047262418e+00      -8.303551657477e-01       1.331310169253e+00       6.662106209930e-03       2.540735965811e+00      -1.657111202842e-06      -3.344288410384e+00       5.706281296549e-01       5.706303458089e-01 
       9.053847577371e-04      -7.330208535085e-01      -5.282128884673e+00      -5.282707131315e+00      -6.442071772398e-01       1.964374595166e+00       5.347866731271e-03       1.977362774304e+00      -2.530479529684e-06      -5.279484361642e+00       5.682917391929e-01       5.683083081124e-01 
       1.139811878966e-03      -7.862443692056e-01      -8.325001274275e+00      -8.326016124744e+00      -7.008583378543e-01       1.116628352302e+00       3.362296011622e-03       1.323630462803e+00      -1.432470913302e-06      -8.320755655575e+00       5.650677539774e-01       5.650682051359e-01 
       1.434938139096e-03      -8.362389814425e-01      -1.309125572941e+01      -1.309291354472e+01      -7.710314605430e-01      -9.695785387762e-01       4.446978371495e-03       1.843134963619e+00       1.383863206392e-06      -1.308447619638e+01       5.606282814601e-01       5.606268387592e-01 
       1.806480087660e-03      -6.424870626083e-01      -2.052440526277e+01      -2.052720919056e+01      -6.145570175815e-01       8.455387256539e-01       6.444557940176e-03       2.369637404674e+00      -1.009098586029e-06      -2.051345749948e+01       5.545530210040e-01       5.545564734610e-01 
       2.274223688255e-03      -7.128692802655e-01      -3.205039109496e+01      -3.205564246438e+01      -6.861295901115e-01      -4.270865665918e-01       4.582146795913e-03       1.789150172912e+00       6.592262136885e-07      -3.203385131754e+01       5.463915959482e-01       5.463917027480e-01 
