# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.06336e-05 to 1.11961 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.063364052829e-05      -5.490600162617e-04      -4.118759543017e-04      -4.118759671678e-04      -5.490567288306e-04      -3.223855488283e-04       2.125133386445e-06       1.556454514298e-02       3.361347181001e-10      -4.119815677791e-04       5.923074078582e-01       5.918291344197e-01 
       1.338696028094e-05      -8.701008680526e-04      -6.527789571452e-04      -6.527789894622e-04      -8.700926110975e-04      -5.108255833722e-04       3.367847388143e-06       2.466603354778e-02       5.326113980043e-10      -6.529462726091e-04       5.923068815045e-01       5.918286885309e-01 
       1.685318448436e-05      -1.378764247706e-03      -1.034583822761e-03      -1.034583903933e-03      -1.378743509954e-03      -8.092998515030e-04       5.337019564289e-06       3.908772920321e-02       8.438151040690e-10      -1.034848822544e-03       5.923060473296e-01       5.918279818639e-01 
       2.121690221702e-05      -2.184559472841e-03      -1.639702088137e-03      -1.639702292014e-03      -2.184507393031e-03      -1.281889012878e-03       8.456963307907e-06       6.193664834391e-02       1.336559470296e-09      -1.640121639079e-03       5.923047253607e-01       5.918268619285e-01 
       2.671049736055e-05      -3.460699971494e-03      -2.598745720667e-03      -2.598746232711e-03      -3.460569196980e-03      -2.029736706227e-03       1.339925856848e-05       9.812975604854e-02       2.116301854835e-09      -2.599409545707e-03       5.923026304424e-01       5.918250870766e-01 
       3.362652388886e-05      -5.480839493625e-03      -4.118716929366e-03      -4.118718215275e-03      -5.480511178209e-03      -3.212094588146e-03       2.122603509182e-05       1.554417739652e-01       3.349086028294e-09      -4.119766213568e-03       5.922993108771e-01       5.918222744430e-01 
       4.233328543399e-05      -8.676505858396e-03      -6.527682538929e-03      -6.527685767838e-03      -8.675681864815e-03      -5.078714880313e-03       3.361499080586e-05       2.461492086771e-01       5.295316476142e-09      -6.529338496520e-03       5.922940511428e-01       5.918178172900e-01 
       5.329444879759e-05      -1.372615333691e-02      -1.034556941946e-02      -1.034557752556e-02      -1.372408633187e-02      -8.018857247742e-03       5.321044603482e-05       3.895915192171e-01       8.360856189941e-09      -1.034817626418e-02       5.922857193173e-01       5.918107553331e-01 
       6.709373589884e-05      -2.169137621175e-02      -1.639634583815e-02      -1.639636618160e-02      -2.168619515334e-02      -1.263295326774e-02       8.416891817842e-05       6.161413423232e-01       1.317174903044e-08      -1.640043312724e-02       5.922725249020e-01       5.917995681622e-01 
       8.446600909526e-05      -3.422055476049e-02      -2.598576225044e-02      -2.598581327878e-02      -3.420758430079e-02      -1.983150158772e-02       1.329882357576e-04       9.732145313236e-01       2.067733752027e-08      -2.599212936042e-02       5.922516392426e-01       5.917818503437e-01 
       1.063364052829e-04      -5.384139679681e-02      -4.118291443384e-02      -4.118304232479e-02      -5.380898999969e-02      -3.095523075415e-02       2.097447346975e-04       1.534175115377e+00       3.227556162071e-08      -4.119272896272e-02       5.922186028379e-01       5.917538010566e-01 
       1.338696028094e-04      -8.435075190400e-02      -6.526614831802e-02      -6.526646842905e-02      -8.427003593593e-02      -4.787676377858e-02       3.298556848054e-04       2.410860102604e+00       4.991898750760e-08      -6.528101497924e-02       5.921664064420e-01       5.917094249820e-01 
       1.685318448436e-04      -1.312550347447e-01      -1.034289167388e-01      -1.034297163211e-01      -1.310549886011e-01      -7.294764415016e-02       5.163894874873e-04       3.769568346901e+00       7.605964394848e-08      -1.034507759096e-01       5.920840864269e-01       5.916392914071e-01 
       2.121690221702e-04      -2.020538408554e-01      -1.638963633575e-01      -1.638983540542e-01      -2.015619304650e-01      -1.084151856587e-01       8.025608258748e-04       5.847123361640e+00       1.130411707805e-07      -1.639268324032e-01       5.919546245909e-01       5.915286308262e-01 
       2.671049736055e-04      -3.057668031246e-01      -2.596897461270e-01      -2.596946767643e-01      -3.045722055376e-01      -1.543905259030e-01       1.232940572355e-03       8.954669607102e+00       1.609806136389e-07      -2.597279438093e-01       5.917519210769e-01       5.913544733140e-01 
       3.362652388886e-04      -4.503019467195e-01      -4.114100440288e-01      -4.114221573733e-01      -4.474578271851e-01      -2.033961803255e-01       1.859195358861e-03       1.343559967683e+01       2.120843489782e-07      -4.114467412827e-01       5.914366972042e-01       5.910814876522e-01 
       4.233328543399e-04      -6.350859972714e-01      -6.516188221094e-01      -6.516482032884e-01      -6.285247748400e-01      -2.281173919555e-01       2.720508483963e-03       1.950163569428e+01       2.378789446286e-07      -6.516227074954e-01       5.909515494157e-01       5.906562688416e-01 
       5.329444879759e-04      -8.362631165232e-01      -1.031708853980e+00      -1.031778709070e+00      -8.218675193187e-01      -1.597413947630e-01       3.790076201348e-03       2.681286091434e+01       1.666298703394e-07      -1.031598710679e+00       5.902162436088e-01       5.900002769336e-01 
       6.709373589884e-04      -9.888106675365e-01      -1.632628275622e+00      -1.632789308995e+00      -9.596521555087e-01       1.315239935271e-01       4.867045999598e-03       3.368848196007e+01      -1.369683040752e-07      -1.632228456647e+00       5.891256206852e-01       5.890028175839e-01 
       8.446600909526e-04      -9.970058707855e-01      -2.581518780181e+00      -2.581873017670e+00      -9.449826083377e-01       7.838924982748e-01       5.445257294567e-03       3.633169033865e+01      -8.170050432730e-07      -2.580519061816e+00       5.875523917074e-01       5.875174566493e-01 
       1.063364052829e-03      -8.422606690384e-01      -4.077346366535e+00      -4.078074102329e+00      -7.660857635365e-01       1.632770658324e+00       4.819910233415e-03       3.028835255490e+01      -1.701924298519e-06      -4.075334599528e+00       5.853499046499e-01       5.853659068175e-01 
       1.338696028094e-03      -7.468401030376e-01      -6.430047119092e+00      -6.431410991523e+00      -6.628142776791e-01       1.622565483000e+00       3.097903295425e-03       1.863352443706e+01      -1.691387363281e-06      -6.426628831897e+00       5.823313094523e-01       5.823442295074e-01 
       1.685318448436e-03      -8.843893523225e-01      -1.011952862800e+01      -1.012184296778e+01      -8.157017611790e-01      -2.440859717325e-01       2.838830527727e-03       2.063725101862e+01       2.544272248462e-07      -1.011412425455e+01       5.782050225610e-01       5.781991483583e-01 
       2.121690221702e-03      -7.793187650479e-01      -1.588257423106e+01      -1.588631644887e+01      -7.381729677399e-01       1.619681062999e-01       5.456813277919e-03       3.653815832114e+01      -1.679510822567e-07      -1.587371874147e+01       5.725506264477e-01       5.725533886102e-01 
       2.671049736055e-03      -7.575209045706e-01      -2.483496190987e+01      -2.484143819870e+01      -7.437412633167e-01       3.315708883136e+00       4.068345288686e-03       2.168478692033e+01      -3.456319514381e-06      -2.482125164929e+01       5.648640318031e-01       5.648641167192e-01 
       3.362652388886e-03      -7.003714111842e-01      -3.865058647837e+01      -3.866283311542e+01      -6.652498485478e-01       1.818642826896e+00       4.357071483778e-03       2.568603808223e+01      -1.893725993811e-06      -3.863076983434e+01       5.546839831324e-01       5.546852564163e-01 
