# Matter power spectrum P(k) at redshift z=3.25
# for k=1.02912e-05 to 1.05411 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029115605790e-05       4.042804619393e+00 
       1.295579787803e-05       5.050475769098e+00 
       1.631038317872e-05       6.309305555044e+00 
       2.053355585979e-05       7.881890578623e+00 
       2.585021526638e-05       9.846424711542e+00 
       3.254349289919e-05       1.230058179928e+01 
       4.096983019934e-05       1.536636129423e+01 
       5.157796035484e-05       1.919613207737e+01 
       6.493280497922e-05       2.398016385176e+01 
       8.174555824742e-05       2.995599820228e+01 
       1.029115605790e-04       3.742008172885e+01 
       1.295579787803e-04       4.674215339551e+01 
       1.631038317872e-04       5.838293280284e+01 
       2.053355585979e-04       7.291566062997e+01 
       2.585021526638e-04       9.105193033100e+01 
       3.254349289919e-04       1.136718991025e+02 
       4.096983019934e-04       1.418581753741e+02 
       5.157796035484e-04       1.769311767600e+02 
       6.493280497922e-04       2.204813190292e+02 
       8.174555824742e-04       2.743902735665e+02 
       1.029115605790e-03       3.408309946744e+02 
       1.295579787803e-03       4.222355607594e+02 
       1.631038317872e-03       5.211806954292e+02 
       2.053355585979e-03       6.402978780272e+02 
       2.585021526638e-03       7.818116604337e+02 
       3.254349289919e-03       9.470022102553e+02 
       4.096983019934e-03       1.135403159156e+03 
       5.157796035484e-03       1.343636781771e+03 
       6.493280497922e-03       1.563929148254e+03 
       8.174555824742e-03       1.782413396813e+03 
       1.029115605790e-02       1.977709323730e+03 
       1.295579787803e-02       2.120483275963e+03 
       1.631038317868e-02       2.175570919143e+03 
       2.053355565354e-02       2.108893295094e+03 
       2.585006728529e-02       1.904812417131e+03 
       3.252397413389e-02       1.596501830611e+03 
       4.034796815798e-02       1.293582025547e+03 
       4.686691137201e-02       1.123947929589e+03 
       5.160909927876e-02       1.041029511058e+03 
       5.553211406985e-02       9.897559211784e+02 
       5.904067511319e-02       9.514498351817e+02 
       6.231618525410e-02       9.182191739418e+02 
       6.545506556265e-02       8.860423855297e+02 
       6.851530593697e-02       8.527367326571e+02 
       7.153508461873e-02       8.172179373962e+02 
       7.454135688047e-02       7.791729421335e+02 
       7.755426334609e-02       7.388753824336e+02 
       8.058958469008e-02       6.970449671100e+02 
       8.366019854593e-02       6.547127185895e+02 
       8.677698956685e-02       6.130806734477e+02 
       8.994944209065e-02       5.733778115745e+02 
       9.318603958914e-02       5.367219600147e+02 
       9.649454164570e-02       5.039996169515e+02 
       9.988218054779e-02       4.757735902495e+02 
       1.033558034838e-01       4.522234120730e+02 
       1.069219769269e-01       4.331180840753e+02 
       1.105870641032e-01       4.178195614011e+02 
       1.143572829064e-01       4.053203597143e+02 
       1.182387493684e-01       3.943274735534e+02 
       1.222375103361e-01       3.834091744639e+02 
       1.263595680383e-01       3.712104586889e+02 
       1.306108985944e-01       3.567125363721e+02 
       1.349974660828e-01       3.394731125141e+02 
       1.395252335116e-01       3.197630757649e+02 
       1.414227124876e-01       3.111743890728e+02 
       1.442001718432e-01       2.985332295118e+02 
       1.490282681054e-01       2.771985596529e+02 
       1.540155335464e-01       2.572907748817e+02 
       1.591680127388e-01       2.400736622785e+02 
       1.644917945137e-01       2.262254175723e+02 
       1.699930255808e-01       2.156671651149e+02 
       1.756779276816e-01       2.075760461126e+02 
       1.815528191145e-01       2.006720491915e+02 
       1.876241414625e-01       1.933615762516e+02 
       1.938984923636e-01       1.844247117982e+02 
       2.003826651708e-01       1.735619643066e+02 
       2.070836963873e-01       1.614764082980e+02 
       2.140089218156e-01       1.494641364949e+02 
       2.211660424583e-01       1.388033009879e+02 
       2.285632013543e-01       1.302556699992e+02 
       2.362090727473e-01       1.237499329711e+02 
       2.441129652871e-01       1.183971115066e+02 
       2.522849413746e-01       1.129917070339e+02 
       2.607359553204e-01       1.067060353113e+02 
       2.694780137277e-01       9.953615447620e+01 
       2.785243624941e-01       9.227965917311e+01 
       2.878897061234e-01       8.590153878904e+01 
       2.975904667607e-01       8.076825630505e+01 
       3.076450926571e-01       7.649660193758e+01 
       3.180744288453e-01       7.231728279935e+01 
       3.289021669880e-01       6.773483365924e+01 
       3.401553970889e-01       6.294727078673e+01 
       3.518652917330e-01       5.851464189259e+01 
       3.640679647776e-01       5.475536281242e+01 
       3.768055625551e-01       5.140259750104e+01 
       3.901276691906e-01       4.803692714001e+01 
       4.040931426253e-01       4.458468396783e+01 
       4.187725509875e-01       4.132634877624e+01 
       4.342514612136e-01       3.841459052435e+01 
       4.506349625239e-01       3.568123604224e+01 
       4.680540207570e-01       3.294392976057e+01 
       4.866746187138e-01       3.031330029000e+01 
       5.067112630255e-01       2.788574500101e+01 
       5.284475695983e-01       2.552195990915e+01 
       5.522687781977e-01       2.321558351276e+01 
       5.787152932975e-01       2.101558442377e+01 
       6.085752686958e-01       1.885020378341e+01 
       6.430542157794e-01       1.672722342658e+01 
       6.841074766481e-01       1.460833155458e+01 
       7.351441310639e-01       1.246625145867e+01 
       8.026369353825e-01       1.025247902840e+01 
       8.999227557435e-01       7.925145561626e+00 
       1.054111462905e+00       5.524048952951e+00 
