# Matter power spectrum P(k) at redshift z=1.21739
# for k=9.12675e-06 to 1.15367 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.126746228063e-06       2.057783396947e+01 
       1.148989275351e-05       2.570685635339e+01 
       1.446491796618e-05       3.211425712904e+01 
       1.821025280714e-05       4.011863536989e+01 
       2.292535001410e-05       5.011796325262e+01 
       2.886130570703e-05       6.260933244005e+01 
       3.633423117214e-05       7.821358551319e+01 
       4.574208694061e-05       9.770601462875e+01 
       5.758587563804e-05       1.220545679655e+02 
       7.249632220114e-05       1.524672972567e+02 
       9.126746228063e-05       1.904510757539e+02 
       1.148989275351e-04       2.378838627054e+02 
       1.446491796618e-04       2.971028583863e+02 
       1.821025280714e-04       3.710105383424e+02 
       2.292535001410e-04       4.631993356087e+02 
       2.886130570703e-04       5.780929556213e+02 
       3.633423117214e-04       7.210970762651e+02 
       4.574208694061e-04       8.987439735571e+02 
       5.758587563804e-04       1.118805492340e+03 
       7.249632220114e-04       1.390339966406e+03 
       9.126746228063e-04       1.723627991720e+03 
       1.148989275351e-03       2.129883924562e+03 
       1.446491796618e-03       2.620487310827e+03 
       1.821025280714e-03       3.205847702215e+03 
       2.292535001410e-03       3.892902204378e+03 
       2.886130570703e-03       4.682053229333e+03 
       3.633423117214e-03       5.562734543444e+03 
       4.574208694061e-03       6.508007527667e+03 
       5.758587563804e-03       7.468320692570e+03 
       7.249632220114e-03       8.364515114204e+03 
       9.126746228063e-03       9.083037168610e+03 
       1.148989275351e-02       9.481640324363e+03 
       1.446491796617e-02       9.408754965222e+03 
       1.821025276421e-02       8.743815862101e+03 
       2.292530549658e-02       7.471074640019e+03 
       2.885337974793e-02       5.801484083280e+03 
       3.600478763108e-02       4.267917052050e+03 
       4.245622103641e-02       3.450958839039e+03 
       4.708025508461e-02       3.121852180343e+03 
       5.082370108473e-02       2.955582230685e+03 
       5.413365549925e-02       2.849787862284e+03 
       5.720348116921e-02       2.764584349455e+03 
       6.013302247528e-02       2.680373567856e+03 
       6.298109951609e-02       2.586640178960e+03 
       6.578584194502e-02       2.478196931972e+03 
       6.857384332786e-02       2.353640690776e+03 
       7.136477476790e-02       2.214505600751e+03 
       7.417391798208e-02       2.064587838181e+03 
       7.701365205412e-02       1.909253185426e+03 
       7.989437380769e-02       1.754687266916e+03 
       8.282509277623e-02       1.607127565516e+03 
       8.581382976638e-02       1.472156035082e+03 
       8.886789183140e-02       1.354136047214e+03 
       9.199406663764e-02       1.255847070136e+03 
       9.519876258795e-02       1.178317236181e+03 
       9.848811142304e-02       1.120803486883e+03 
       1.018680442290e-01       1.080851718156e+03 
       1.053443481952e-01       1.054408010607e+03 
       1.089227091942e-01       1.036035011621e+03 
       1.126087437839e-01       1.019365317059e+03 
       1.164080232671e-01       9.979194883569e+02 
       1.203260918038e-01       9.662778533786e+02 
       1.243684801425e-01       9.213556205380e+02 
       1.285407162560e-01       8.633308437395e+02 
       1.328483339781e-01       7.957792734063e+02 
       1.350438892640e-01       7.604596280169e+02 
       1.372968806158e-01       7.248295015212e+02 
       1.418919244353e-01       6.575498241871e+02 
       1.466390628708e-01       6.001039177523e+02 
       1.515439322723e-01       5.562727369153e+02 
       1.566122199940e-01       5.266913830886e+02 
       1.618496796079e-01       5.088193182988e+02 
       1.672621500209e-01       4.978513683383e+02 
       1.728555792682e-01       4.866042688196e+02 
       1.786360537583e-01       4.689816713897e+02 
       1.846098337536e-01       4.421666237016e+02 
       1.907833958977e-01       4.077649772745e+02 
       1.971634836491e-01       3.707515696959e+02 
       2.037571665623e-01       3.371199374220e+02 
       2.105719094832e-01       3.113416619780e+02 
       2.176156529101e-01       2.944258502095e+02 
       2.248969060363e-01       2.835865915583e+02 
       2.324248543474e-01       2.738328356424e+02 
       2.402094841396e-01       2.605902853935e+02 
       2.482617269710e-01       2.423680181719e+02 
       2.565936279260e-01       2.217706874935e+02 
       2.652185427118e-01       2.031480706986e+02 
       2.741513701155e-01       1.891976704834e+02 
       2.834088283651e-01       1.794693528082e+02 
       2.930097866256e-01       1.709202614928e+02 
       3.029756665167e-01       1.606532413787e+02 
       3.133309335285e-01       1.484017834879e+02 
       3.241037051467e-01       1.363779766584e+02 
       3.353265122512e-01       1.266899146116e+02 
       3.470372642983e-01       1.190519467996e+02 
       3.592804890665e-01       1.116311175841e+02 
       3.721089477608e-01       1.033535426507e+02 
       3.855857715981e-01       9.505081327234e+01 
       3.997873359732e-01       8.794146194009e+01 
       4.148071989375e-01       8.176598925049e+01 
       4.307616103837e-01       7.542271711859e+01 
       4.477973988490e-01       6.902538471306e+01 
       4.661035625521e-01       6.332350101026e+01 
       4.859288243840e-01       5.793802114477e+01 
       5.076091585878e-01       5.252408099828e+01 
       5.316127334557e-01       4.744567587781e+01 
       5.586168517866e-01       4.250767324205e+01 
       5.896472419166e-01       3.764959211888e+01 
       6.263473577917e-01       3.287015759351e+01 
       6.715398693590e-01       2.807191287553e+01 
       7.304933941505e-01       2.316187403562e+01 
       8.139216765750e-01       1.805110981098e+01 
       9.440607956507e-01       1.277386803713e+01 
       1.153674161554e+00       7.949642351760e+00 
