#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407184915128e-06       7.008380268760e-01      -1.231709505473e+00       2.151674560112e-03       3.455853185320e-09       8.639632963299e-09       7.805701258089e-16       1.727926592660e-09      -9.237821291047e-01       2.151674560112e-03       6.148462326747e-01       6.923242281740e-01      -1.231709505473e+00       2.151203426718e-03       2.012836337968e-04      -9.237821291047e-01       2.152629200644e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       6.478105284614e-08       2.152629200644e-03 
       2.111197539876e-06       1.050838026876e+00      -1.234449917618e+00       3.224359719253e-03       1.163243139928e-08       2.908107849820e-08       5.914016641420e-15       5.816215699640e-09      -9.258374382137e-01       3.224359719373e-03       6.146500481995e-01       6.919527568702e-01      -1.234449471274e+00       3.222771054865e-03       4.520350318569e-04      -9.258381159815e-01       3.227574638662e-03       3.389669127099e-11       2.873539879256e-11       2.474553066637e-10       3.276580402151e-07       3.226560592817e-03 
       3.167739877528e-06       1.575316118171e+00      -1.239569374302e+00       4.825497288446e-03       3.890617390998e-08       9.726543477496e-08       4.453196379586e-14       1.945308695499e-08      -9.296770307269e-01       4.825497289628e-03       6.143357968637e-01       6.913766763053e-01      -1.239566673903e+00       4.820144991634e-03       1.014209616814e-03      -9.296811262235e-01       4.836311044137e-03       5.048260815464e-10       4.279586770115e-10       1.982168716349e-09       1.656401342355e-06       4.831833625757e-03 
       4.753727066112e-06       2.360863273358e+00      -1.250280444268e+00       7.204849552197e-03       1.311712729581e-07       3.279281823952e-07       3.381127278536e-13       6.558563647905e-08      -9.377103332048e-01       7.204849561752e-03       6.136923508641e-01       6.902745431982e-01      -1.250266380029e+00       7.186844247590e-03       2.270311562196e-03      -9.377316270802e-01       7.241155166809e-03       5.891337630803e-09       4.994300003533e-09       1.501460503214e-08       8.363411481289e-06       7.225659318511e-03 
       7.135337293869e-06       3.536565521479e+00      -1.273310406053e+00       1.070611114217e-02       4.410629676746e-07       1.102657419187e-06       2.561438365160e-12       2.205314838373e-07      -9.549828045825e-01       1.070611121566e-02       6.122967652193e-01       6.880294420043e-01      -1.273239236545e+00       1.064573669930e-02       5.057943764308e-03      -9.550903529645e-01       1.082762423619e-02       6.664781677672e-08       5.650019939854e-08       1.129730783492e-07       4.214227785850e-05       1.077561243552e-02 
       1.071364576929e-05       5.294270397642e+00      -1.323100400866e+00       1.574753219284e-02       1.455799764842e-06       3.639499412106e-06       1.906033418220e-11       7.278998824212e-07      -9.923253011382e-01       1.574753274796e-02       6.092395453507e-01       6.833447428894e-01      -1.322744131604e+00       1.554650378034e-02       1.115689970823e-02      -9.928630592244e-01       1.615208071195e-02       7.470185686903e-07       6.333040524213e-07       8.443640757238e-07       2.115534723003e-04       1.597898569572e-02 
       1.609440190459e-05       7.917785182474e+00      -1.429974547378e+00       2.265211684275e-02       4.747544217096e-06       1.186886054274e-05       1.402726503204e-10       2.373772108548e-06      -1.072480916005e+00       2.265212098158e-02       6.025591806607e-01       6.734795124056e-01      -1.428213798017e+00       2.199289422370e-02       2.409231563018e-02      -1.075144488366e+00       2.398642461260e-02       8.276010313530e-06       7.017563570024e-06       6.233726531040e-06       1.054269563658e-03       2.341622696822e-02 
       2.419638051275e-05       1.182389968576e+01      -1.653585682205e+00       3.097947944223e-02       1.451888902091e-05       3.629722255227e-05       9.695908240338e-10       7.259444510455e-06      -1.240189321724e+00       3.097950970250e-02       5.881125606203e-01       6.527838391103e-01      -1.645097633956e+00       2.888917409430e-02       4.964522392562e-02      -1.253186607202e+00       3.530553478023e-02       8.971646982384e-05       7.614821653928e-05       4.488215662425e-05       5.177208194325e-03       3.346087726992e-02 
       3.473722833412e-05       1.682389968576e+01      -2.027171965539e+00       3.705186305339e-02       3.589639961353e-05       8.974099903381e-05       4.940780018638e-09       1.794819980676e-05      -1.520379460437e+00       3.705203347685e-02       5.623330820094e-01       6.168820476514e-01      -1.994490790198e+00       3.159475316008e-02       8.628305919047e-02      -1.572023407471e+00       4.897065045999e-02       7.110551881456e-04       6.058129700050e-04       2.454821125598e-04       2.062080498758e-02       4.390019384055e-02 
       4.549898237514e-05       2.182389968576e+01      -2.456047508264e+00       3.683832593540e-02       6.143478124353e-05       1.535869531088e-04       1.450681200096e-08       3.071739062176e-05      -1.842037864817e+00       3.683892112756e-02       5.293136072639e-01       5.721695500083e-01      -2.371393729125e+00       2.650691211512e-02       1.162674415033e-01      -1.982726237838e+00       6.143108353223e-02       3.158153706048e-03       2.715559161517e-03       8.147542237921e-04       5.586091736837e-02       5.096985777617e-02 
