# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=8.37224e-06 to 1.05701 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.372244385556e-06      -1.093075656719e-04      -8.198372443737e-05      -8.198372496091e-05      -1.093074824255e-04      -4.658610944016e-05       5.916795614772e-07       2.472094172248e-04       2.811528056333e-10      -8.211522864662e-05       6.024409421962e-01       5.994562978286e-01 
       1.054003121073e-05      -1.732369734669e-04      -1.299353917355e-04      -1.299353930506e-04      -1.732367643673e-04      -7.383077765503e-05       9.377374086220e-07       3.917945734942e-04       4.455808246183e-10      -1.301437933752e-04       6.024405334546e-01       5.994559856229e-01 
       1.326911313229e-05      -2.745524463536e-04      -2.059335796081e-04      -2.059335829114e-04      -2.745519211417e-04      -1.170057578365e-04       1.486185794342e-06       6.209380034562e-04       7.061569560116e-10      -2.062638275121e-04       6.024398856557e-01       5.994554908202e-01 
       1.670482371421e-05      -4.351120557725e-04      -3.263823814354e-04      -3.263823897330e-04      -4.351107365900e-04      -1.854213214102e-04       2.355362340430e-06       9.840787402683e-04       1.119079417130e-09      -3.269056724620e-04       6.024388589014e-01       5.994547065222e-01 
       2.103012707336e-05      -6.895452319065e-04      -5.172803425386e-04      -5.172803633813e-04      -6.895419186286e-04      -2.938217665358e-04       3.732814735560e-06       1.559565122910e-03       1.773362108819e-09      -5.181094099737e-04       6.024372317690e-01       5.994534636466e-01 
       2.647536138591e-05      -1.092702577750e-03      -8.198319031971e-04      -8.198319555514e-04      -1.092694256600e-03      -4.655476594085e-04       5.915661525343e-06       2.471509932797e-03       2.809940241763e-09      -8.211451507643e-04       6.024346531032e-01       5.994514939105e-01 
       3.333050523516e-05      -1.731432707342e-03      -1.299340501125e-03      -1.299340632632e-03      -1.731411811244e-03      -7.375206469076e-04       9.374534480188e-06       3.916481759257e-03       4.451821665787e-09      -1.301420010408e-03       6.024305664764e-01       5.994483721758e-01 
       4.196062002848e-05      -2.743171174441e-03      -2.059302097182e-03      -2.059302427514e-03      -2.743118708440e-03      -1.168080682910e-03       1.485473666269e-05       6.205707279578e-03       7.051558320707e-09      -2.062593256952e-03       6.024240904330e-01       5.994434249082e-01 
       5.282529084849e-05      -4.345211024438e-03      -3.263739172165e-03      -3.263740001917e-03      -4.345079325834e-03      -1.849221372807e-03       2.353558995380e-05       9.831503696794e-03       1.116549671069e-08      -3.268943656393e-03       6.024138277998e-01       5.994355840228e-01 
       6.650310103459e-05      -6.880614852318e-03      -5.172590834047e-03      -5.172592918275e-03      -6.880284398562e-03      -2.925715507825e-03       3.728285139407e-05       1.557234225563e-02       1.767025751414e-08      -5.180810140386e-03       6.023975688970e-01       5.994231603142e-01 
       8.372244385556e-05      -1.088978203548e-02      -8.197785100737e-03      -8.197790336020e-03      -1.088895339756e-02      -4.624154865247e-03       5.904338199251e-05       2.465678059351e-02       2.794069629794e-08      -8.210738443379e-03       6.023718136264e-01       5.994034758531e-01 
       1.054003121073e-04      -1.722087959177e-02      -1.299206413797e-02      -1.299207728817e-02      -1.721880380820e-02      -7.296653962727e-03       9.346282728475e-05       3.901910462129e-02       4.412039113449e-08      -1.301240979483e-02       6.023310271825e-01       5.993722920126e-01 
       1.326911313229e-04      -2.719739801259e-02      -2.058965409815e-02      -2.058968712901e-02      -2.719220635417e-02      -1.148380995000e-02       1.478409365553e-04       6.169245351985e-02       6.951819009051e-08      -2.062143884370e-02       6.022664668935e-01       5.993229032415e-01 
       1.670482371421e-04      -4.286519186672e-02      -3.262893950315e-02      -3.262902246913e-02      -4.285224009260e-02      -1.799889421444e-02       2.335911897095e-04       9.740361631990e-02       1.091579907538e-07      -3.267816209647e-02       6.021643509773e-01       5.992447134294e-01 
