# Matter power spectrum P(k) at redshift z=50
# for k=1.09563e-05 to 1.02302 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.095627922804e-05       2.065238859721e-02 
       1.379313833890e-05       2.580001996116e-02 
       1.736453236323e-05       3.223069210214e-02 
       2.186065105599e-05       4.026419068027e-02 
       2.752092913275e-05       5.029999583821e-02 
       3.464679704141e-05       6.283712862752e-02 
       4.361773323271e-05       7.849893547732e-02 
       5.491147277151e-05       9.806402242508e-02 
       6.912944847110e-05       1.225048443343e-01 
       8.702881938359e-05       1.530358055738e-01 
       1.095627922804e-04       1.911731407153e-01 
       1.379313833890e-04       2.388092989162e-01 
       1.736453236323e-04       2.983050502283e-01 
       2.186065105599e-04       3.726028897138e-01 
       2.752092913275e-04       4.653655265670e-01 
       3.464679704141e-04       5.811424840551e-01 
       4.361773323271e-04       7.255657347557e-01 
       5.491147277151e-04       9.055695951351e-01 
       6.912944847110e-04       1.129617755549e+00 
       8.702881938359e-04       1.407895112907e+00 
       1.095627922804e-03       1.752373664407e+00 
       1.379313833890e-03       2.176574999466e+00 
       1.736453236323e-03       2.694712162704e+00 
       2.186065105599e-03       3.319635973005e+00 
       2.752092913275e-03       4.059319633141e+00 
       3.464679704141e-03       4.910934489078e+00 
       4.361773323271e-03       5.854359279969e+00 
       5.491147277151e-03       6.848384834828e+00 
       6.912944847110e-03       7.831716755641e+00 
       8.702881938359e-03       8.715641032791e+00 
       1.095627922804e-02       9.363887740784e+00 
       1.379313833890e-02       9.652539435817e+00 
       1.736453236323e-02       9.480503915990e+00 
       2.186065105413e-02       8.807479118337e+00 
       2.752092472677e-02       7.640024434405e+00 
       3.464525971876e-02       6.126231913224e+00 
       4.350520904856e-02       4.629940499718e+00 
       5.287653252162e-02       3.630472821197e+00 
       5.978495130725e-02       3.193215595408e+00 
       6.508625311632e-02       2.966960532526e+00 
       6.963923763983e-02       2.815274830742e+00 
       7.379391205478e-02       2.692561762725e+00 
       7.771921004304e-02       2.579037654215e+00 
       8.150997642655e-02       2.465123452555e+00 
       8.522555156178e-02       2.346582680422e+00 
       8.890619596590e-02       2.222201124420e+00 
       9.258102824145e-02       2.092788383925e+00 
       9.627224578471e-02       1.960724871445e+00 
       9.999754042825e-02       1.829279215766e+00 
       1.037715638730e-01       1.702023108334e+00 
       1.076068594744e-01       1.582460059798e+00 
       1.115144779808e-01       1.473635747015e+00 
       1.155043975751e-01       1.377775932077e+00 
       1.195858180450e-01       1.296068990234e+00 
       1.237673712786e-01       1.228569614612e+00 
       1.280572744976e-01       1.174179837317e+00 
       1.324634432902e-01       1.130707442452e+00 
       1.369935757796e-01       1.095020978169e+00 
       1.416552156731e-01       1.063327748790e+00 
       1.464557996263e-01       1.031605130728e+00 
       1.514026928500e-01       9.961908348058e-01 
       1.565032158907e-01       9.544634090990e-01 
       1.617646648531e-01       9.054463274377e-01 
       1.621533971137e-01       9.016150434496e-01 
       1.671943268900e-01       8.501105505349e-01 
       1.727994924941e-01       7.912010761499e-01 
       1.785874659329e-01       7.325765586716e-01 
       1.845655750474e-01       6.782433456158e-01 
       1.907411815539e-01       6.313703186949e-01 
       1.971216929433e-01       5.935415236623e-01 
       2.037145770387e-01       5.643965402713e-01 
       2.105273802550e-01       5.417223111185e-01 
       2.175677505893e-01       5.220201686964e-01 
       2.248434663623e-01       5.016063591812e-01 
       2.323624717314e-01       4.775492348495e-01 
       2.401329200008e-01       4.490497103638e-01 
       2.481632257820e-01       4.177095285409e-01 
       2.564621271070e-01       3.866357735851e-01 
       2.650387586839e-01       3.588103867680e-01 
       2.739027376278e-01       3.358642261340e-01 
       2.830642632053e-01       3.176892891383e-01 
       2.925342324370e-01       3.025260561888e-01 
       3.023243738169e-01       2.877277715078e-01 
       3.124474019826e-01       2.713642481677e-01 
       3.229171969307e-01       2.533620742247e-01 
       3.337490123909e-01       2.352041822221e-01 
       3.449597193132e-01       2.188037808491e-01 
       3.565680922006e-01       2.050821495324e-01 
       3.685951483766e-01       1.933343164710e-01 
       3.810645534292e-01       1.821596572078e-01 
       3.940031103189e-01       1.705613900265e-01 
       4.074413554273e-01       1.586893552037e-01 
       4.214142928102e-01       1.475450436273e-01 
       4.359623090930e-01       1.376999360271e-01 
       4.511323273170e-01       1.288381775933e-01 
       4.669792809558e-01       1.202124121421e-01 
       4.835680229848e-01       1.116737234482e-01 
       5.009758353114e-01       1.035298541360e-01 
       5.192957810058e-01       9.604365894792e-02 
       5.386412625092e-01       8.905991603521e-02 
       5.591523428875e-01       8.228271667789e-02 
       5.810047075086e-01       7.574949136484e-02 
       6.044226897724e-01       6.962975951038e-02 
       6.296987499358e-01       6.377659096085e-02 
       6.572235725724e-01       5.810982022225e-02 
       6.875343704841e-01       5.267956726737e-02 
       7.213959282372e-01       4.741793356534e-02 
       7.599438715836e-01       4.227565909382e-02 
       8.049540359544e-01       3.721095941388e-02 
       8.593865999106e-01       3.215108569285e-02 
       9.285758004068e-01       2.700644565880e-02 
       1.023016296596e+00       2.167187817217e-02 
