#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407474132879e-06       7.009099536489e-01      -1.231791093235e+00       2.151816468644e-03       5.104197550768e-09       1.276049387692e-08       1.702687752305e-15       2.552098775384e-09      -9.238433199261e-01       2.151816468644e-03       6.148423566848e-01       6.923038766817e-01      -1.231791093235e+00       2.151345482695e-03       2.013199923432e-04      -9.238433199261e-01       2.152771627837e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.332994360150e-08       2.152771627837e-03 
       2.111667424102e-06       1.050909953651e+00      -1.234569502219e+00       3.224396815309e-03       1.717679796688e-08       4.294199491719e-08       1.289792779823e-14       8.588398983439e-09      -9.259271266641e-01       3.224396815429e-03       6.146448472486e-01       6.919229169927e-01      -1.234569056129e+00       3.222809312401e-03       4.520800879595e-04      -9.259278048032e-01       3.227613540804e-03       1.181068696661e-11       6.032956867646e-12       8.621854992433e-11       6.741712419079e-08       3.226599561496e-03 
       3.168525469186e-06       1.575343432801e+00      -1.239746091551e+00       4.825164895314e-03       5.745976071024e-08       1.436494017756e-07       9.714152370053e-14       2.872988035512e-08      -9.298095686634e-01       4.825164896495e-03       6.143283656341e-01       6.913324689423e-01      -1.239743394103e+00       4.819819834909e-03       1.014187767074e-03      -9.298136661798e-01       4.835985006790e-03       1.758482131506e-10       8.982413600446e-11       6.904514526279e-10       3.407764117018e-07       4.831508911194e-03 
       4.755085834306e-06       2.360724126069e+00      -1.250538258766e+00       7.203485504148e-03       1.937134680147e-07       4.842836700368e-07       7.375699786599e-13       9.685673400735e-08      -9.379036940779e-01       7.203485513700e-03       6.136818940729e-01       6.902095101965e-01      -1.250524221690e+00       7.185521204246e-03       2.269854293163e-03      -9.379249965855e-01       7.239813888696e-03       2.051219253775e-09       1.047773263457e-09       5.228020643959e-09       1.720365613469e-06       7.224328555228e-03 
       7.137775908160e-06       3.535955680463e+00      -1.273672576653e+00       1.070214000888e-02       6.513054445994e-07       1.628263611498e-06       5.587753255007e-12       3.256527222997e-07      -9.552544325328e-01       1.070214008238e-02       6.122833603428e-01       6.879358844064e-01      -1.273601635346e+00       1.064198624348e-02       5.055587871706e-03      -9.553620103729e-01       1.082373682433e-02       2.318931920049e-08       1.184524170777e-08       3.931455358382e-08       8.666840124851e-06       1.077179076688e-02 
       1.071817986867e-05       5.292468571698e+00      -1.323559618902e+00       1.573734408057e-02       2.149435738236e-06       5.373589345590e-06       4.158083830190e-11       1.074717869118e-06      -9.926697146650e-01       1.573734463615e-02       6.092276044913e-01       6.832175659814e-01      -1.323205169422e+00       1.553746206056e-02       1.114746524751e-02      -9.932075183546e-01       1.614221183685e-02       2.596661965398e-07       1.326401097229e-07       2.936166451483e-07       4.349556157847e-05       1.596948806852e-02 
       1.610304011119e-05       7.913150089394e+00      -1.430378049744e+00       2.262781983941e-02       7.007932851446e-06       1.751983212862e-05       3.060077141004e-10       3.503966425723e-06      -1.072783542781e+00       2.262782398614e-02       6.025707752108e-01       6.733331642440e-01      -1.428631235243e+00       2.197435839900e-02       2.405954991931e-02      -1.075446657294e+00       2.396340988166e-02       2.873413476913e-06       1.467828405996e-06       2.166169194589e-06       2.167247077258e-04       2.339520759284e-02 
       2.421264359375e-05       1.181290019779e+01      -1.653246439142e+00       3.092539253372e-02       2.142161742681e-05       5.355404356703e-05       2.114771120103e-09       1.071080871341e-05      -1.239934889492e+00       3.092542289759e-02       5.882362081996e-01       6.527152745071e-01      -1.644860260964e+00       2.886276362741e-02       4.954902026419e-02      -1.252926136561e+00       3.525703961574e-02       3.113505244034e-05       1.590798910136e-05       1.561159361031e-05       1.065290900039e-03       3.342304193767e-02 
       3.478625878861e-05       1.681290019779e+01      -2.025243472552e+00       3.695777522236e-02       5.298733157512e-05       1.324683289378e-04       1.079727566703e-08       2.649366578756e-05      -1.518933093599e+00       3.695794705532e-02       5.627392648223e-01       6.170913353046e-01      -1.993039831969e+00       3.159546720257e-02       8.617697370313e-02      -1.570679348613e+00       4.892191469188e-02       2.487207660866e-04       1.271818825104e-04       8.641521260604e-05       4.278009156357e-03       4.389177121720e-02 
       4.557644214838e-05       2.181290019779e+01      -2.450955812804e+00       3.667148883063e-02       9.056632870706e-05       2.264158217677e-04       3.167920656837e-08       4.528316435353e-05      -1.838219113931e+00       3.667209069258e-02       5.302418107112e-01       5.729572277391e-01      -2.367830213465e+00       2.657481681430e-02       1.162175371914e-01      -1.979455382304e+00       6.140961478473e-02       1.122569207518e-03       5.751445068690e-04       2.945644268771e-04       1.178446281841e-02       5.108756252847e-02 
