# Matter power spectrum P(k) at redshift z=0
# for k=1.15005e-05 to 1.06552 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.150054831480e-05       4.322429738492e+01 
       1.447833252307e-05       5.399794014578e+01 
       1.822714073369e-05       6.745684196486e+01 
       2.294661065400e-05       8.427021917963e+01 
       2.888807126686e-05       1.052740039305e+02 
       3.636792701558e-05       1.315123126240e+02 
       4.578450749418e-05       1.642891666364e+02 
       5.763927995091e-05       2.052329388815e+02 
       7.256355424772e-05       2.563765371442e+02 
       9.135210241256e-05       3.202569303760e+02 
       1.150054831480e-04       4.000382213819e+02 
       1.447833252307e-04       4.996629370787e+02 
       1.822714073370e-04       6.240362748843e+02 
       2.294661065400e-04       7.792472097380e+02 
       2.888807126686e-04       9.728277966066e+02 
       3.636792701558e-04       1.214046544914e+03 
       4.578450749418e-04       1.514222319904e+03 
       5.763927995091e-04       1.887031692183e+03 
       7.256355424772e-04       2.348765191748e+03 
       9.135210241256e-04       2.918456481811e+03 
       1.150054831480e-03       3.617721040662e+03 
       1.447833252307e-03       4.469978142973e+03 
       1.822714073370e-03       5.498712179546e+03 
       2.294661065400e-03       6.724354466883e+03 
       2.888807126686e-03       8.159109557159e+03 
       3.636792701558e-03       9.799748429438e+03 
       4.578450749418e-03       1.161792529519e+04 
       5.763927995091e-03       1.354916971761e+04 
       7.256355424772e-03       1.548208283638e+04 
       9.135210241256e-03       1.725280542329e+04 
       1.150054831480e-02       1.864570927768e+04 
       1.447833252307e-02       1.941207706983e+04 
       1.822714073369e-02       1.930029779619e+04 
       2.294661065056e-02       1.813637849934e+04 
       2.888806420243e-02       1.589689579120e+04 
       3.636572445313e-02       1.293083663411e+04 
       4.563758822379e-02       9.870761319202e+03 
       5.522388929207e-02       7.788497267429e+03 
       6.221126721073e-02       6.868392623489e+03 
       6.762302434804e-02       6.375293926932e+03 
       7.229533442094e-02       6.031869009659e+03 
       7.657118870531e-02       5.746772646065e+03 
       8.061805394045e-02       5.482253415347e+03 
       8.453073129641e-02       5.220464203213e+03 
       8.836889264301e-02       4.953376819779e+03 
       9.217321224105e-02       4.678938558937e+03 
       9.597321889443e-02       4.399088765908e+03 
       9.979149379358e-02       4.118473529689e+03 
       1.036460833053e-01       3.843339758560e+03 
       1.075519676648e-01       3.580448591208e+03 
       1.115219974278e-01       3.336101064664e+03 
       1.155675137086e-01       3.115386678292e+03 
       1.196987720911e-01       2.921669487437e+03 
       1.239252399715e-01       2.756282256567e+03 
       1.282558095918e-01       2.618401137087e+03 
       1.326989532747e-01       2.505079568702e+03 
       1.372628380165e-01       2.411438542467e+03 
       1.419554108603e-01       2.331055738271e+03 
       1.467844628644e-01       2.256596788130e+03 
       1.517576771624e-01       2.180718926264e+03 
       1.568826650934e-01       2.097203871607e+03 
       1.621669933790e-01       2.002141989081e+03 
       1.676182046557e-01       1.894846592534e+03 
       1.732438332264e-01       1.778125282105e+03 
       1.742767514814e-01       1.756495468236e+03 
       1.790514176025e-01       1.657675279889e+03 
       1.850485112113e-01       1.540683515838e+03 
       1.912426925264e-01       1.434024327777e+03 
       1.976415757932e-01       1.342568551390e+03 
       2.042528234794e-01       1.268019407794e+03 
       2.110841615458e-01       1.208511736210e+03 
       2.181433986150e-01       1.159085991109e+03 
       2.254384501006e-01       1.113055125225e+03 
       2.329773683529e-01       1.064143513324e+03 
       2.407683798746e-01       1.008482863720e+03 
       2.488199306693e-01       9.460359820778e+02 
       2.571407408140e-01       8.807561401241e+02 
       2.657398693986e-01       8.184951712515e+02 
       2.746267910731e-01       7.639778652789e+02 
       2.838114855892e-01       7.187024036702e+02 
       2.933045419466e-01       6.809841183289e+02 
       3.031172790738e-01       6.471418936506e+02 
       3.132618854144e-01       6.130329629759e+02 
       3.237515803915e-01       5.763212805956e+02 
       3.346008015300e-01       5.379843980131e+02 
       3.458254220853e-01       5.010343499553e+02 
       3.574430054398e-01       4.681149460375e+02 
       3.694731044042e-01       4.398506535149e+02 
       3.819376160398e-01       4.143952111389e+02 
       3.948612059442e-01       3.893930338470e+02 
       4.082718204190e-01       3.640359815604e+02 
       4.222013110522e-01       3.391163255189e+02 
       4.366862046844e-01       3.161647768916e+02 
       4.517686635475e-01       2.955327241327e+02 
       4.674976971652e-01       2.763091265148e+02 
       4.839307118882e-01       2.575111952688e+02 
       5.011355196579e-01       2.392878883446e+02 
       5.191929811746e-01       2.222014546539e+02 
       5.382005407185e-01       2.063024643182e+02 
       5.582770385618e-01       1.911781164273e+02 
       5.795693939218e-01       1.766340233400e+02 
       6.022620940861e-01       1.627639765372e+02 
       6.265910110303e-01       1.496488311526e+02 
       6.528641045653e-01       1.370476471890e+02 
       6.814934860295e-01       1.249175973582e+02 
       7.130470175074e-01       1.132573573160e+02 
       7.483351601283e-01       1.019301280612e+02 
       7.885650825554e-01       9.086744147081e+01 
       8.356316899911e-01       7.994495116276e+01 
       8.927084919247e-01       6.901695772034e+01 
       9.655462539802e-01       5.787978676529e+01 
       1.065523362793e+00       4.630280800284e+01 
