# Matter power spectrum P(k) at redshift z=5.375
# for k=9.00321e-06 to 1.13606 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.003207192964e-06       3.789334505520e+00 
       1.133436632287e-05       4.733828082448e+00 
       1.426912179045e-05       5.913733483635e+00 
       1.796376002598e-05       7.387722696687e+00 
       2.261503398808e-05       9.229087064109e+00 
       2.847064097618e-05       1.152937653483e+01 
       3.584241341498e-05       1.440294145214e+01 
       4.512292506815e-05       1.799259738074e+01 
       5.680639702278e-05       2.247668408440e+01 
       7.151501676444e-05       2.807784875367e+01 
       9.003207192964e-05       3.507394891645e+01 
       1.133436632287e-04       4.381153584473e+01 
       1.426912179045e-04       5.472242916813e+01 
       1.796376002598e-04       6.834389485247e+01 
       2.261503398808e-04       8.534282539475e+01 
       2.847064097618e-04       1.065439686053e+02 
       3.584241341498e-04       1.329614437734e+02 
       4.512292506815e-04       1.658311933346e+02 
       5.680639702278e-04       2.066392752720e+02 
       7.151501676444e-04       2.571369580774e+02 
       9.003207192964e-04       3.193296229761e+02 
       1.133436632287e-03       3.953972535539e+02 
       1.426912179045e-03       4.876624956854e+02 
       1.796376002598e-03       5.983570051989e+02 
       2.261503398808e-03       7.293316527212e+02 
       2.847064097618e-03       8.814918423371e+02 
       3.584241341498e-03       1.054011762774e+03 
       4.512292506815e-03       1.243291139415e+03 
       5.680639702278e-03       1.441623692391e+03 
       7.151501676444e-03       1.635629008398e+03 
       9.003207192964e-03       1.804642822019e+03 
       1.133436632287e-02       1.919655650681e+03 
       1.426912179040e-02       1.944601667478e+03 
       1.796375977599e-02       1.844879314309e+03 
       2.261486901896e-02       1.609036044431e+03 
       2.845031440006e-02       1.280770675352e+03 
       3.523388211595e-02       9.829133124494e+02 
       4.078871130813e-02       8.327436923411e+02 
       4.484986874906e-02       7.664419952795e+02 
       4.822526203116e-02       7.299229973174e+02 
       5.125155482097e-02       7.053171235383e+02 
       5.408092511212e-02       6.849562573547e+02 
       5.679478662472e-02       6.648084941365e+02 
       5.944233162366e-02       6.425888959476e+02 
       6.205606008568e-02       6.170957326533e+02 
       6.465898222338e-02       5.879325121246e+02 
       6.726833061934e-02       5.553542163358e+02 
       6.989763387983e-02       5.201401441451e+02 
       7.255795051025e-02       4.834556006153e+02 
       7.525864124176e-02       4.466931595670e+02 
       7.800787284680e-02       4.113013395742e+02 
       8.081295817828e-02       3.786185009166e+02 
       8.368059222356e-02       3.497324137278e+02 
       8.661701980766e-02       3.253803881697e+02 
       8.962815698520e-02       3.058934233672e+02 
       9.271968020264e-02       2.911759676201e+02 
       9.589709249655e-02       2.807081347214e+02 
       9.916577299508e-02       2.735649840510e+02 
       1.025310140781e-01       2.684656752768e+02 
       1.059980493105e-01       2.638824911787e+02 
       1.095720744442e-01       2.582382423650e+02 
       1.132582632431e-01       2.501888108649e+02 
       1.170617795211e-01       2.389338991874e+02 
       1.209877865451e-01       2.244536160791e+02 
       1.250414547944e-01       2.075649473757e+02 
       1.261193088662e-01       2.029413198729e+02 
       1.292279689691e-01       1.897424411004e+02 
       1.335525350707e-01       1.727365469647e+02 
       1.380203883401e-01       1.581116919273e+02 
       1.426368028133e-01       1.468594639798e+02 
       1.474071032362e-01       1.391875095201e+02 
       1.523366800712e-01       1.345407790612e+02 
       1.574310083210e-01       1.316126931017e+02 
       1.626956708911e-01       1.286078062051e+02 
       1.681363872146e-01       1.239653177744e+02 
       1.737590478788e-01       1.169556506941e+02 
       1.795697560168e-01       1.079662028853e+02 
       1.855748762839e-01       9.828514932954e+01 
       1.917810923198e-01       8.951615438452e+01 
       1.981954737290e-01       8.284750418829e+01 
       2.048255537996e-01       7.851759387185e+01 
       2.116794194455e-01       7.577255324757e+01 
       2.187658152189e-01       7.326563359144e+01 
       2.260942637307e-01       6.974106529759e+01 
       2.336752054645e-01       6.482965994926e+01 
       2.415201618327e-01       5.929352164655e+01 
       2.496419264618e-01       5.433671433442e+01 
       2.580547912033e-01       5.071396786761e+01 
       2.667748153750e-01       4.825330008020e+01 
       2.758201494437e-01       4.605162438611e+01 
       2.852114280204e-01       4.329410291748e+01 
       2.949722520821e-01       3.993671014514e+01 
       3.051297873375e-01       3.668308106244e+01 
       3.157155155598e-01       3.413476408362e+01 
       3.267661899156e-01       3.217622877390e+01 
       3.383250660609e-01       3.020810145602e+01 
       3.504435116236e-01       2.793630728039e+01 
       3.631831435233e-01       2.566994463658e+01 
       3.766187152511e-01       2.379556521142e+01 
       3.908420918562e-01       2.217053344057e+01 
       4.059678393922e-01       2.043376423097e+01 
       4.221412741382e-01       1.868622364461e+01 
       4.395503725051e-01       1.716865648575e+01 
       4.584439496852e-01       1.570984214753e+01 
       4.791604224922e-01       1.422455130108e+01 
       5.021752684607e-01       1.285396750069e+01 
       5.281832899566e-01       1.149669404529e+01 
       5.582497410214e-01       1.016896108945e+01 
       5.941075444770e-01       8.847710388834e+00 
       6.387888201006e-01       7.518682068851e+00 
       6.980736662659e-01       6.147726150999e+00 
       7.839041160931e-01       4.713498726722e+00 
       9.203873902442e-01       3.248110170590e+00 
       1.136064928925e+00       1.977710016867e+00 
