#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407671404059e-06       7.009590046113e-01      -1.231847462545e+00       2.151915537455e-03       2.147891402185e-09       5.369728505463e-09       3.014890388479e-16       1.073945701093e-09      -9.238855969088e-01       2.151915537455e-03       6.148429306898e-01       6.922898153486e-01      -1.231847462545e+00       2.151443636238e-03       2.013447878488e-04      -9.238855969088e-01       2.152870034552e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.622346877805e-11       2.152870034552e-03 
       2.111987917545e-06       1.050959004614e+00      -1.234655284393e+00       3.224438452670e-03       7.220879550659e-09       1.805219887665e-08       2.281547897077e-15       3.610439775330e-09      -9.259914632946e-01       3.224438452791e-03       6.146452338934e-01       6.919015108694e-01      -1.234654837224e+00       3.222846589706e-03       4.521113995822e-04      -9.259921407477e-01       3.227651258464e-03       5.443531726625e-14       1.161725895407e-13       3.973715996554e-13       4.866344806330e-10       3.226637324449e-03 
       3.169061243549e-06       1.575362081199e+00      -1.239873707491e+00       4.824992799019e-03       2.418005996174e-08       6.045014990436e-08       1.720185446417e-14       1.209002998087e-08      -9.299052806187e-01       4.824992800204e-03       6.143288857160e-01       6.913005526767e-01      -1.239871001322e+00       4.819626673445e-03       1.014176198059e-03      -9.299093714640e-01       4.835791255805e-03       8.103274937459e-13       1.729352342687e-12       3.181656041115e-12       2.459643150747e-09       4.831316061270e-03 
       4.756012191985e-06       2.360629404381e+00      -1.250724650819e+00       7.202752199617e-03       8.152001273233e-08       2.038000318308e-07       1.306191305007e-13       4.076000636616e-08      -9.380434881179e-01       7.202752209183e-03       6.136830525246e-01       6.901625542290e-01      -1.250710550024e+00       7.184685072387e-03       2.269555723406e-03      -9.380647348711e-01       7.238965411613e-03       9.449297304687e-12       2.016612376770e-11       2.408472078475e-11       1.241591697851e-08       7.223487225464e-03 
       7.139436422124e-06       3.535540836358e+00      -1.273934595723e+00       1.070024081433e-02       2.741039630303e-07       6.852599075758e-07       9.896914234559e-13       1.370519815152e-07      -9.554509468351e-01       1.070024088780e-02       6.122867415165e-01       6.878685398063e-01      -1.273863191005e+00       1.063958240840e-02       5.054030347106e-03      -9.555580810375e-01       1.082124026555e-02       1.067756677420e-10       2.278742353537e-10       1.810456392156e-10       6.253946161092e-08       1.076933872228e-02 
       1.072125349554e-05       5.291245938296e+00      -1.323893117292e+00       1.573403323878e-02       9.047405837230e-07       2.261851459308e-06       7.366680462040e-12       4.523702918615e-07      -9.929198384562e-01       1.573403379253e-02       6.092390225524e-01       6.831271458006e-01      -1.323535288893e+00       1.553167450915e-02       1.114121993293e-02      -9.934542158239e-01       1.613586574433e-02       1.194833326927e-09       2.549942126908e-09       1.351381339244e-09       3.137975568304e-07       1.596339074144e-02 
       1.610879845933e-05       7.910027179681e+00      -1.430684553056e+00       2.262832662754e-02       2.951255070486e-06       7.378137676216e-06       5.424874221920e-11       1.475627535243e-06      -1.073013420230e+00       2.262833074313e-02       6.026123706326e-01       6.732351015397e-01      -1.428913154819e+00       2.196278788757e-02       2.403803501143e-02      -1.075650775406e+00       2.394883886204e-02       1.321004037680e-08       2.819210354835e-08       9.963344268035e-09       1.563197093059e-06       2.338193409479e-02 
       2.422276713915e-05       1.180565041073e+01      -1.653145111905e+00       3.096912419779e-02       9.036001619902e-06       2.259000404975e-05       3.755609591920e-10       4.518000809951e-06      -1.239858893338e+00       3.096915414555e-02       5.883930546606e-01       6.527035242696e-01      -1.644581730644e+00       2.884852878267e-02       4.948791191234e-02      -1.252663127963e+00       3.522835700217e-02       1.430235837596e-07       3.052338503901e-07       7.178915299693e-08       7.683645994477e-06       3.340069855581e-02 
       3.481158506924e-05       1.680565041073e+01      -2.024698027977e+00       3.720403879756e-02       2.248083071956e-05       5.620207679890e-05       1.929819023698e-09       1.124041535978e-05      -1.518524001942e+00       3.720420722295e-02       5.632102092909e-01       6.174047164434e-01      -1.991442528674e+00       3.160954248799e-02       8.611895605294e-02      -1.569315331182e+00       4.890456636507e-02       1.146025645581e-06       2.445828919903e-06       3.990566006364e-07       3.093476240077e-05       4.389299790391e-02 
       4.559674291708e-05       2.180565041073e+01      -2.450541153888e+00       3.737756947990e-02       3.887539174938e-05       9.718847937345e-05       5.725310593143e-09       1.943769587469e-05      -1.837908068628e+00       3.737815477838e-02       5.313470023272e-01       5.739877479355e-01      -2.363671378179e+00       2.666287813315e-02       1.162303715674e-01      -1.975961187166e+00       6.144559363575e-02       5.200266436782e-06       1.109874285845e-05       1.372094865308e-06       8.552009388075e-05       5.116874829517e-02 
       5.657834966495e-05       2.680565041073e+01      -2.879210351278e+00       3.101914084139e-02       4.997241915364e-05       1.249310478841e-04       1.133150398557e-08       2.498620957682e-05      -2.159414965224e+00       3.102066490197e-02       4.941409875267e-01       5.247265980349e-01      -2.701274769395e+00       1.438707089188e-02       1.283497895087e-01      -2.459571999521e+00       7.264836484015e-02       1.685526894062e-05       3.597633656441e-05       3.540661712871e-06       1.902745520453e-04       5.494762842965e-02 
       6.775658320417e-05       3.180565041073e+01      -3.258260181022e+00       1.835601870492e-02       4.265121906090e-05       1.066280476523e-04       1.387046672447e-08       2.132560953045e-05      -2.443713910768e+00       1.835927887695e-02       4.530193685204e-01       4.719404002819e-01      -2.951054534154e+00      -3.541119279688e-03       1.138783546076e-01      -3.006110092145e+00       8.236703888358e-02       4.363707447647e-05       9.315268592912e-05       7.525001016210e-06       3.685042906912e-04       5.528668485764e-02 
       7.913171049007e-05       3.680565041073e+01      -3.539351424925e+00       2.631396535897e-04       2.143468061657e-06       5.358670154143e-06       9.507684347481e-10       1.071734030829e-06      -2.654555095782e+00       2.691655117466e-04       4.094406350243e-01       4.178514088672e-01      -3.074835547912e+00      -2.447975656277e-02       6.909866556537e-02      -3.601246370919e+00       9.051471056780e-02       9.605842549723e-05       2.051021048577e-04       1.387357209993e-05       6.497988277097e-04       5.254416095928e-02 
       9.070410938901e-05       4.180565041073e+01      -3.682723102374e+00      -2.184331365846e-02      -8.569399506708e-05      -2.142349876677e-04      -4.994142723241e-08      -4.284699753354e-05      -2.762123246867e+00      -2.183339806409e-02       3.648368917901e-01       3.644647185951e-01      -3.054786380751e+00      -4.532021176370e-02      -3.821296648333e-03      -4.231014938680e+00       9.706264274144e-02       1.868705498685e-04       3.991351545078e-04       2.290885486946e-05       1.072639698112e-03       4.731410542469e-02 
       1.024742921741e-04       4.680565041073e+01      -3.660685160459e+00      -4.615503415278e-02      -2.392505609303e-04      -5.981264023257e-04      -1.779669953728e-07      -1.196252804651e-04      -2.745656213179e+00      -4.614024336340e-02       3.205591145023e-01       3.134777523674e-01      -2.895015188985e+00      -6.305244757383e-02      -9.703538399661e-02      -4.882368589019e+00       1.020371322158e-01       3.296022164906e-04       7.043342357285e-04       3.460334730584e-05       1.686756727452e-03       4.034189831348e-02 
       1.144429305667e-04       5.180565041073e+01      -3.459882899247e+00      -7.064721617161e-02      -4.634769472428e-04      -1.158692368107e-03      -4.299945548320e-07      -2.317384736214e-04      -2.595141920474e+00      -7.062701094090e-02       2.778277408533e-01       2.662238347119e-01      -2.619340847654e+00      -7.528848282593e-02      -1.983908275680e-01      -5.543610863258e+00       1.055142153806e-01       5.366331177316e-04       1.147516262961e-03       4.852240097385e-05       2.553921457652e-03       3.243231270363e-02 
       1.266108821403e-04       5.680565041073e+01      -3.082211564701e+00      -9.326354145809e-02      -7.319809969305e-04      -1.829952492326e-03      -8.311933437804e-07      -3.659904984652e-04      -2.312002674154e+00      -9.323816926143e-02       2.376910173772e-01       2.236503360451e-01      -2.265851508227e+00      -8.064710966345e-02      -2.936760075552e-01      -6.204693144926e+00       1.076125244031e-01       8.171976444094e-04       1.749061570570e-03       6.385551395867e-05       3.746059174292e-03       2.436158457574e-02 
       1.389792177997e-04       6.180565041073e+01      -2.544386539278e+00      -1.120940211138e-01      -1.067945157136e-03      -2.669862892839e-03      -1.461367408278e-06      -5.339725785678e-04      -1.908771138667e+00      -1.120648293424e-01       2.009933163748e-01       1.863283813937e-01      -1.879430142962e+00      -7.893344907464e-02      -3.692784463380e-01      -6.857377563146e+00       1.084847051084e-01       1.175772593134e-03       2.519565005326e-03       7.953689896880e-05       5.340198216623e-03       1.680334072061e-02 
       1.515492499083e-04       6.680565041073e+01      -1.876289642180e+00      -1.255311685242e-01      -1.432753272223e-03      -3.581883180557e-03      -2.335529313555e-06      -7.163766361115e-04      -1.407848759497e+00      -1.255007840259e-01       1.683552824274e-01       1.544883489818e-01      -1.503742724014e+00      -7.108955169669e-02      -4.147091348761e-01      -7.495277031578e+00       1.083078919322e-01       1.611252057318e-03       3.458155803376e-03       9.443474869222e-05       7.410703168364e-03       1.027547452287e-02 
       1.643225604590e-04       7.180565041073e+01      -1.118307200535e+00      -1.323926335592e-01      -1.818953308883e-03      -4.547383272207e-03      -3.558903973605e-06      -9.094766544414e-04      -8.395094837356e-01      -1.323646231161e-01       1.401681103124e-01       1.280735976144e-01      -1.174197042452e+00      -5.893800659432e-02      -4.244861808381e-01      -8.113791798502e+00       1.072738170470e-01       2.117165107371e-03       4.553022487228e-03       1.075718877989e-04       1.002020189098e-02       5.111667083793e-03 
       1.773010284463e-04       7.680565041073e+01      -3.179480157423e-01      -1.320018196376e-01      -2.208201003338e-03      -5.520502508344e-03      -5.231376410555e-06      -1.104100501669e-03      -2.393640415654e-01      -1.319815022304e-01       1.165954245586e-01       1.068043210182e-01      -9.130983424513e-01      -4.478007434989e-02      -3.990125937499e-01      -8.709966527931e+00       1.055791220296e-01       2.682981012593e-03       5.784241780377e-03       1.183324589549e-04       1.321133021147e-02       1.457674685407e-03 
       1.904868552947e-04       8.180565041073e+01       4.739584401261e-01      -1.242310460567e-01      -2.427005375485e-03      -6.067513438713e-03      -6.682771645161e-06      -1.213502687743e-03       3.544996548624e-01      -1.242261357656e-01       9.758670485453e-02       9.024398867220e-02      -7.277195259297e-01      -3.093576614157e-02      -3.442981962803e-01      -9.282291769293e+00       1.034159711063e-01       3.296321740739e-03       7.128549804245e-03       1.266117515019e-04       1.700161600606e-02      -7.111164374250e-04 
       2.038825867981e-04       8.680565041073e+01       1.207171238219e+00      -1.094933689828e-01      -2.459731936924e-03      -6.149329842310e-03      -7.762145711110e-06      -1.229865968462e-03       9.044381452279e-01      -1.095109808218e-01       8.291978956972e-02       7.786028265863e-02      -6.113936463217e-01      -1.931863593972e-02      -2.706163111502e-01      -9.830478664505e+00       1.009643819286e-01       3.945713803011e-03       8.565315762024e-03       1.328784010605e-04       2.138357863444e-02      -1.555373536989e-03 
       2.174911295137e-04       9.180565041073e+01       1.835698071886e+00      -8.869144192062e-02      -2.309042754681e-03      -5.772606886702e-03      -8.291970280955e-06      -1.154521377340e-03       1.375991200533e+00      -8.873796466617e-02       7.222457800497e-02       6.907762676695e-02      -5.471258441765e-01      -1.112705620556e-02      -1.904007347599e-01      -1.035522469277e+01       9.838602376173e-02       4.623402366059e-03       1.008276560312e-02       1.381368149122e-04       2.633119148409e-02      -1.328151948040e-03 
       2.313157588941e-04       9.680565041073e+01       2.320971599332e+00      -6.313687680143e-02      -1.849079209227e-03      -4.622698023068e-03      -7.511195489890e-06      -9.245396046135e-04       1.740261651893e+00      -6.321707870563e-02       6.502444653761e-02       6.331816633962e-02      -5.127636659241e-01      -6.704845635090e-03      -1.158351554841e-01      -1.085798650783e+01       9.581955161885e-02       5.327741662854e-03       1.168349733069e-02       1.437982477244e-04       3.181264450629e-02      -3.290789145538e-04 
