# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.04836e-05 to 1.07573 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.048357465619e-05      -5.488406613063e-04      -4.117115553077e-04      -4.117115673665e-04      -5.488373014842e-04      -2.012593696641e-04       9.267813234110e-07       7.681806967271e-04       1.411844686163e-10      -4.118129587338e-04       5.919497842118e-01       5.914915684554e-01 
       1.319803854111e-05      -8.697531330032e-04      -6.525184502723e-04      -6.525184805616e-04      -8.697446942385e-04      -3.188883355868e-04       1.468749712586e-06       1.217393826880e-03       2.237076023149e-10      -6.526790972134e-04       5.919493091973e-01       5.914911706293e-01 
       1.661534610525e-05      -1.378212921750e-03      -1.034171067689e-03      -1.034171143768e-03      -1.378191727425e-03      -5.051873879842e-04       2.327560557118e-06       1.929211449577e-03       3.544153273569e-10      -1.034425508520e-03       5.919485563892e-01       5.914905401359e-01 
       2.091748143765e-05      -2.183685170599e-03      -1.639048218181e-03      -1.639048409266e-03      -2.183631944383e-03      -8.001238991076e-04       3.688306101549e-06       3.057023132765e-03       5.613654093896e-10      -1.639451059299e-03       5.919473633664e-01       5.914895409171e-01 
       2.633354893259e-05      -3.459313017794e-03      -2.597710167086e-03      -2.597710647000e-03      -3.459179365429e-03      -1.266745167324e-03       5.843988979956e-06       4.843618800527e-03       8.888381546211e-10      -2.598347571583e-03       5.919454727983e-01       5.914879573776e-01 
       3.315197393396e-05      -5.478638116689e-03      -4.117077597601e-03      -4.117078802817e-03      -5.478302579565e-03      -2.004226277920e-03       9.258128445332e-06       7.673014390307e-03       1.406538856398e-09      -4.118085165573e-03       5.919424770669e-01       5.914854479272e-01 
       4.173586243661e-05      -8.673008891591e-03      -6.525089170635e-03      -6.525092196915e-03      -8.672166786242e-03      -3.167908134079e-03       1.466313286418e-05       1.215182650859e-02       2.223773874423e-09      -6.526679408081e-03       5.919377304917e-01       5.914814712366e-01 
       5.254233780459e-05      -1.372059098080e-02      -1.034147125468e-02      -1.034147885203e-02      -1.371847859224e-02      -4.999204003132e-03       2.321439987639e-05       1.923657294198e-02       3.510750342648e-09      -1.034397493159e-02       5.919302118327e-01       5.914751707114e-01 
       6.614688425727e-05      -2.168251057223e-02      -1.638988094179e-02      -1.638990000829e-02      -2.167721596167e-02      -7.869084869586e-03       3.672951543165e-05       3.043090079636e-02       5.529843125329e-09      -1.639380720551e-02       5.919183053890e-01       5.914651897192e-01 
       8.327399350248e-05      -3.420638003072e-02      -2.597559205905e-02      -2.597563988356e-02      -3.419312611299e-02      -1.233619579764e-02       5.805461278085e-05       4.808664780488e-02       8.678294027807e-09      -2.598171017799e-02       5.918994594034e-01       5.914493824564e-01 
