# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.0408163
# for k=9.71893e-06 to 1.01143 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.718932848598e-06      -1.288028476222e-03      -9.665178303779e-04      -9.665178577522e-04      -1.288011138364e-03      -3.761963635440e-03       2.659785945149e-06      -1.660453266553e-03      -5.826199462138e-10      -9.666203066640e-04       4.612945170302e-01       4.611486045442e-01 
       1.223541153862e-05      -2.040772340551e-03      -1.531826166898e-03      -1.531826235655e-03      -2.040728799905e-03      -5.960318697627e-03       4.214525706948e-06      -2.631047950318e-03      -9.233816612620e-10      -1.531988410703e-03       4.612939736660e-01       4.611481249495e-01 
       1.540347050973e-05      -3.232861371551e-03      -2.427777440757e-03      -2.427777613453e-03      -3.232752042524e-03      -9.441467980017e-03       6.677186196528e-06      -4.168441191502e-03      -1.463439666673e-09      -2.428034152595e-03       4.612931125905e-01       4.611473648993e-01 
       1.939182045452e-05      -5.119861769303e-03      -3.847759340668e-03      -3.847759774400e-03      -5.119587306897e-03      -1.495116053218e-02       1.057663036793e-05      -6.602793793414e-03      -2.319339654158e-09      -3.848165128925e-03       4.612917481255e-01       4.611461604419e-01 
       2.441285555115e-05      -8.104701182877e-03      -6.098265990667e-03      -6.098267079913e-03      -8.104012399813e-03      -2.366447530534e-02       1.674777700476e-05      -1.045533418966e-02      -3.675763731999e-09      -6.098906430103e-03       4.612895862175e-01       4.611442518610e-01 
       3.073396422780e-05      -1.282067260929e-02      -9.665046021667e-03      -9.665048756777e-03      -1.281894499106e-02      -3.742659963138e-02       2.650566489392e-05      -1.654702772008e-02      -5.825329546679e-09      -9.666054299130e-03       4.612861613877e-01       4.611412278553e-01 
       3.869176857155e-05      -2.025821195028e-02      -1.531792945950e-02      -1.531793632599e-02      -2.025388241131e-02      -5.911849514902e-02       4.191358568586e-05      -2.616597780576e-02      -9.231513055531e-09      -1.531951055510e-02       4.612807372559e-01       4.611364373019e-01 
       4.871005068198e-05      -3.195396172454e-02      -2.427694020539e-02      -2.427695743816e-02      -3.194312628558e-02      -9.320030460131e-02       6.619122420496e-05      -4.132224725999e-02      -1.462849757108e-08      -2.427940374683e-02       4.612721505209e-01       4.611288504998e-01 
       6.132232061332e-05      -5.026112060358e-02      -3.847549906129e-02      -3.847554228808e-02      -5.023406127504e-02      -1.464722931830e-01       1.043120520598e-04      -6.512086782877e-02      -2.317794823914e-08      -3.847929784140e-02       4.612585660798e-01       4.611168402908e-01 
       7.720022773030e-05      -7.870632729780e-02      -6.097740342367e-02      -6.097751176633e-02      -7.863898241543e-02      -2.290528245560e-01       1.638407270776e-04      -1.022847800903e-01      -3.671613025881e-08      -6.098316122055e-02       4.612370977474e-01       4.610978406237e-01 
