# Matter power spectrum P(k) at redshift z=0
# for k=1.15441e-05 to 1.04442 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.154411758420e-05       3.375584303559e+01 
       1.453318298349e-05       4.216947583261e+01 
       1.829619337217e-05       5.268015021360e+01 
       2.303354277533e-05       6.581048719856e+01 
       2.899751232351e-05       8.221330304221e+01 
       3.650570514288e-05       1.027039930722e+02 
       4.595795987983e-05       1.283009211401e+02 
       5.785764356694e-05       1.602757460435e+02 
       7.283845775294e-05       2.002160339943e+02 
       9.169818542108e-05       2.501029715465e+02 
       1.154411758420e-04       3.124074554494e+02 
       1.453318298349e-04       3.902081971569e+02 
       1.829619337217e-04       4.873355237461e+02 
       2.303354277533e-04       6.085438903342e+02 
       2.899751232351e-04       7.597140904790e+02 
       3.650570514287e-04       9.480818566926e+02 
       4.595795987983e-04       1.182482134302e+03 
       5.785764356694e-04       1.473587596923e+03 
       7.283845775294e-04       1.834105770269e+03 
       9.169818542108e-04       2.278873454081e+03 
       1.154411758420e-03       2.824720960053e+03 
       1.453318298349e-03       3.489867100163e+03 
       1.829619337217e-03       4.292555211447e+03 
       2.303354277533e-03       5.248437299406e+03 
       2.899751232351e-03       6.366615370323e+03 
       3.650570514288e-03       7.643134175881e+03 
       4.595795987983e-03       9.053279526427e+03 
       5.785764356694e-03       1.054325117015e+04 
       7.283845775294e-03       1.202460793477e+04 
       9.169818542108e-03       1.337423868528e+04 
       1.154411758420e-02       1.443575419996e+04 
       1.453318298349e-02       1.502716289093e+04 
       1.829619337217e-02       1.497775155256e+04 
       2.303354275618e-02       1.417867136571e+04 
       2.899748654465e-02       1.263847006132e+04 
       3.650002407886e-02       1.057715090418e+04 
       4.567445785665e-02       8.510103069907e+03 
       5.442351994579e-02       7.184872027150e+03 
       6.068667073025e-02       6.554252574630e+03 
       6.567494379776e-02       6.175366690320e+03 
       7.004755848225e-02       5.893654200518e+03 
       7.408310929491e-02       5.651080032372e+03 
       7.792246045228e-02       5.420697109237e+03 
       8.164736601496e-02       5.188993117499e+03 
       8.531023735256e-02       4.949801348842e+03 
       8.894731216537e-02       4.701682116619e+03 
       9.258520496924e-02       4.446493807313e+03 
       9.624446755203e-02       4.188384496470e+03 
       9.994166220529e-02       3.932924673589e+03 
       1.036906369729e-01       3.686292113653e+03 
       1.075033457250e-01       3.454502371096e+03 
       1.113903951473e-01       3.242713870691e+03 
       1.153614207700e-01       3.054651498441e+03 
       1.194253519886e-01       2.892178597346e+03 
       1.235906026736e-01       2.755049169517e+03 
       1.278652104849e-01       2.640847057541e+03 
       1.322569399406e-01       2.545125737859e+03 
       1.367733593169e-01       2.461772446998e+03 
       1.414218983126e-01       2.383637094098e+03 
       1.462098913851e-01       2.303457785702e+03 
       1.511446103287e-01       2.215045099082e+03 
       1.562332887911e-01       2.114543382539e+03 
       1.614831408322e-01       2.001421397329e+03 
       1.669013752404e-01       1.878779281414e+03 
       1.724952070637e-01       1.752713749553e+03 
       1.782718676448e-01       1.630830443407e+03 
       1.787310098302e-01       1.621706599828e+03 
       1.842386143407e-01       1.520329861273e+03 
       1.904027410413e-01       1.426210035647e+03 
       1.967715905567e-01       1.350017132218e+03 
       2.033525699200e-01       1.289406504810e+03 
       2.101531696311e-01       1.238681763631e+03 
       2.171809878576e-01       1.190372696475e+03 
       2.244437606016e-01       1.137616072123e+03 
       2.319493988416e-01       1.076919770590e+03 
       2.397060336700e-01       1.008546146673e+03 
       2.477220704777e-01       9.374876571102e+02 
       2.560062532968e-01       8.706891151192e+02 
       2.645677405107e-01       8.135541935872e+02 
       2.734161932981e-01       7.673063654637e+02 
       2.825618784057e-01       7.290020027102e+02 
       2.920157871742e-01       6.936543048193e+02 
       3.017897731898e-01       6.566843893333e+02 
       3.118967115522e-01       6.161470264430e+02 
       3.223506835607e-01       5.739376036226e+02 
       3.331671917110e-01       5.341188791998e+02 
       3.443634113272e-01       4.996287866031e+02 
       3.559584870505e-01       4.704909420750e+02 
       3.679738849325e-01       4.439746495862e+02 
       3.804338142574e-01       4.170109559788e+02 
       3.933657377883e-01       3.891373493673e+02 
       4.068009953753e-01       3.621115840335e+02 
       4.207755745162e-01       3.378045835674e+02 
       4.353310736088e-01       3.162438868324e+02 
       4.505159209644e-01       2.958040125771e+02 
       4.663869377916e-01       2.754304209594e+02 
       4.830113704804e-01       2.556500805459e+02 
       5.004695734370e-01       2.374782337329e+02 
       5.188586097737e-01       2.206282799472e+02 
       5.382971727819e-01       2.043472682964e+02 
       5.589324505255e-01       1.886413363089e+02 
       5.809499214194e-01       1.737973530604e+02 
       6.045876978518e-01       1.597480050712e+02 
       6.301581587272e-01       1.461659174278e+02 
       6.580817046787e-01       1.331132806119e+02 
       6.889415566628e-01       1.205633773161e+02 
       7.235769422017e-01       1.083206613858e+02 
       7.632504675982e-01       9.635842477564e+01 
       8.099687255057e-01       8.450890013655e+01 
       8.671438342454e-01       7.261189667371e+01 
       9.410711399135e-01       6.043383566092e+01 
       1.044422836843e+00       4.772172206423e+01 
