#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.408005260416e-06       7.010420040427e-01      -1.231941364690e+00       2.152078627032e-03       3.560394784402e-09       8.900986961005e-09       8.283551595323e-16       1.780197392201e-09      -9.239560235176e-01       2.152078627032e-03       6.148389230482e-01       6.922663922602e-01      -1.231941364690e+00       2.151607131277e-03       2.013867462051e-04      -9.239560235176e-01       2.153033958027e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.462400128849e-09       2.153033958027e-03 
       2.112530316092e-06       1.051042004055e+00      -1.234793634298e+00       3.224481187728e-03       1.198804270877e-08       2.997010677192e-08       6.278617878471e-15       5.994021354383e-09      -9.260952257231e-01       3.224481187849e-03       6.146397294570e-01       6.918669883033e-01      -1.234793187710e+00       3.222891845841e-03       4.521634290794e-04      -9.260959038206e-01       3.227697258495e-03       1.923915546492e-12       1.482209592951e-12       1.404384403549e-11       1.245217446278e-08       3.226683401190e-03 
       3.169968035894e-06       1.575393646936e+00      -1.240078332147e+00       4.824606930771e-03       4.007880643095e-08       1.001970160774e-07       4.726442909222e-14       2.003940321547e-08      -9.300587491109e-01       4.824606931956e-03       6.143209710423e-01       6.912493640541e-01      -1.240075631839e+00       4.819255092022e-03       1.014151403954e-03      -9.300628441291e-01       4.835418661421e-03       2.863025974656e-11       2.205712531549e-11       1.124122231121e-10       6.293061390738e-08       4.830944989534e-03 
       4.757580631071e-06       2.360469122802e+00      -1.251023394399e+00       7.201157411671e-03       1.351123635807e-07       3.377809089518e-07       3.589031556886e-13       6.755618179037e-08      -9.382675458030e-01       7.201157421241e-03       6.136718706910e-01       6.900871979024e-01      -1.251009343689e+00       7.183167374965e-03       2.269030315740e-03      -9.382888166012e-01       7.237426719139e-03       3.336835181579e-10       2.570741522800e-10       8.505598470713e-10       3.176075108864e-07       7.221960618018e-03 
       7.142253045077e-06       3.534838102222e+00      -1.274355820069e+00       1.069552714464e-02       4.542586503248e-07       1.135646625812e-06       2.719465431998e-12       2.271293251624e-07      -9.557668650945e-01       1.069552721821e-02       6.122721674340e-01       6.877597313632e-01      -1.274284819159e+00       1.063527197054e-02       5.051321217972e-03      -9.558741391130e-01       1.081677221733e-02       3.767556788348e-09       2.902576238723e-09       6.389372855537e-09       1.599379100127e-06       1.076494593004e-02 
       1.072650854153e-05       5.289167391654e+00      -1.324436456143e+00       1.572153328135e-02       1.499107785922e-06       3.747769464806e-06       2.024228319078e-11       7.495538929611e-07      -9.933273425953e-01       1.572153383685e-02       6.092244443538e-01       6.829768002599e-01      -1.324081770860e+00       1.552123280846e-02       1.113035438972e-02      -9.938625595767e-01       1.612447204817e-02       4.210941572761e-08       3.244172280421e-08       4.764477680168e-08       8.021966665686e-06       1.595241782152e-02 
       1.611896416024e-05       7.904653588353e+00      -1.431212053181e+00       2.259626520605e-02       4.888298593150e-06       1.222074648288e-05       1.490533894364e-10       2.444149296575e-06      -1.073409045341e+00       2.259626934447e-02       6.026140386744e-01       6.730486116101e-01      -1.429464393770e+00       2.194096622681e-02       2.400004408390e-02      -1.076051617138e+00       2.392184434592e-02       4.647479945742e-07       3.580523726789e-07       3.507570126385e-07       3.994046900055e-05       2.335714030517e-02 
       2.424312075044e-05       1.179265542109e+01      -1.653019689491e+00       3.088564610334e-02       1.495328938662e-05       3.738322346656e-05       1.031391761816e-09       7.476644693312e-06      -1.239764826856e+00       3.088567632341e-02       5.884686327339e-01       6.525392908892e-01      -1.644629316077e+00       2.881417027791e-02       4.937323614380e-02      -1.252602222946e+00       3.516806843750e-02       5.018872930506e-06       3.866846087011e-06       2.521847313084e-06       1.961844589705e-04       3.335126850046e-02 
       3.488185971801e-05       1.679265542109e+01      -2.023387386099e+00       3.700974154213e-02       3.718730579081e-05       9.296826447702e-05       5.310114040323e-09       1.859365289540e-05      -1.517541027091e+00       3.700991298225e-02       5.634098037018e-01       6.173190843007e-01      -1.990989770124e+00       3.159040297823e-02       8.597965876500e-02      -1.568674015380e+00       4.882637325879e-02       4.028509953312e-05       3.104421070352e-05       1.403576599507e-05       7.919809301074e-04       4.384484747143e-02 
       4.573826415047e-05       2.179265542109e+01      -2.446453228711e+00       3.694825689707e-02       6.405046107245e-05       1.601261526811e-04       1.572503018617e-08       3.202523053623e-05      -1.834842170410e+00       3.694885731795e-02       5.317457846969e-01       5.740973101351e-01      -2.362405839413e+00       2.667566267162e-02       1.161047475035e-01      -1.974291388354e+00       6.134610389702e-02       1.828868737865e-04       1.410032094191e-04       4.825376772016e-05       2.194380856199e-03       5.113501588834e-02 
