# Matter power spectrum P(k) at redshift z=16
# for k=9.94319e-06 to 1.02179 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.943191315163e-06       2.523274209998e-01 
       1.251773622099e-05       3.152202506501e-01 
       1.575889622674e-05       3.937889934885e-01 
       1.983927492167e-05       4.919406634930e-01 
       2.497616735046e-05       6.145558743468e-01 
       3.144313176672e-05       7.677312830806e-01 
       3.958455760752e-05       9.590822437845e-01 
       4.983400548673e-05       1.198120456574e+00 
       6.273729587874e-05       1.496724877461e+00 
       7.898157604899e-05       1.869728282789e+00 
       9.943191315163e-05       2.335646634185e+00 
       1.251773622099e-04       2.917583509060e+00 
       1.575889622674e-04       3.644346687275e+00 
       1.983927492167e-04       4.551816874624e+00 
       2.497616735046e-04       5.684606139282e+00 
       3.144313176672e-04       7.098029012888e+00 
       3.958455760752e-04       8.860369104266e+00 
       4.983400548673e-04       1.105533410445e+01 
       6.273729587874e-04       1.378441091642e+01 
       7.898157604899e-04       1.716849978486e+01 
       9.943191315163e-04       2.134766130200e+01 
       1.251773622099e-03       2.647708105387e+01 
       1.575889622674e-03       3.271348894673e+01 
       1.983927492167e-03       4.020080811497e+01 
       2.497616735046e-03       4.904392074245e+01 
       3.144313176672e-03       5.927914354636e+01 
       3.958455760752e-03       7.083420077564e+01 
       4.983400548673e-03       8.345828080887e+01 
       6.273729587874e-03       9.663071902537e+01 
       7.898157604899e-03       1.094741871411e+02 
       9.943191315163e-03       1.206664454912e+02 
       1.251773622099e-02       1.283993909558e+02 
       1.575889622672e-02       1.304636433977e+02 
       1.983927480200e-02       1.247378981734e+02 
       2.497606954364e-02       1.104715342657e+02 
       3.142878784479e-02       9.014268946323e+01 
       3.908181493312e-02       7.076630001955e+01 
       4.563787605983e-02       6.015637249820e+01 
       5.037511100535e-02       5.525938775792e+01 
       5.426490849565e-02       5.234712417092e+01 
       5.773007324086e-02       5.020167659005e+01 
       6.095767750549e-02       4.832919347422e+01 
       6.404615018527e-02       4.648668579701e+01 
       6.705426000852e-02       4.454836037904e+01 
       7.002048710836e-02       4.245794480813e+01 
       7.297188251346e-02       4.020729033042e+01 
       7.592858627787e-02       3.782400578575e+01 
       7.890633083836e-02       3.536176871093e+01 
       8.191792095366e-02       3.289096494297e+01 
       8.497415520721e-02       3.048916184023e+01 
       8.808442455500e-02       2.823184509494e+01 
       9.125711486866e-02       2.618417289968e+01 
       9.449988555998e-02       2.439435699107e+01 
       9.781986705393e-02       2.288903833325e+01 
       1.012238034558e-01       2.167103222536e+01 
       1.047181571869e-01       2.071902372502e+01 
       1.083091865906e-01       1.998841787159e+01 
       1.120030039265e-01       1.941431594125e+01 
       1.158056188942e-01       1.891669635085e+01 
       1.197229713469e-01       1.840948448680e+01 
       1.237609558873e-01       1.781372897958e+01 
       1.279254403912e-01       1.707322450555e+01 
       1.322222800741e-01       1.616844820903e+01 
       1.366573284320e-01       1.512324078549e+01 
       1.412364461989e-01       1.400030090634e+01 
       1.459655093403e-01       1.288583120904e+01 
       1.494768310912e-01       1.213648097179e+01 
       1.508504170266e-01       1.186761203992e+01 
       1.558971004783e-01       1.101309782429e+01 
       1.611115335485e-01       1.035331473286e+01 
       1.664997458852e-01       9.875813753212e+00 
       1.720678395047e-01       9.527648227539e+00 
       1.778220095997e-01       9.231598616800e+00 
       1.837685703999e-01       8.902056991157e+00 
       1.899139869058e-01       8.473482661695e+00 
       1.962649133288e-01       7.935947232550e+00 
       2.028282391025e-01       7.335754417318e+00 
       2.096111433819e-01       6.748492362068e+00 
       2.166211590412e-01       6.241669011092e+00 
       2.238662473215e-01       5.849581251127e+00 
       2.313548844812e-01       5.562064171886e+00 
       2.390961620955e-01       5.327994621537e+00 
       2.470999030453e-01       5.082684808124e+00 
       2.553767957730e-01       4.786555470696e+00 
       2.639385500980e-01       4.445687200748e+00 
       2.727980788271e-01       4.104577988459e+00 
       2.819697106505e-01       3.812327802401e+00 
       2.914694414667e-01       3.583455349372e+00 
       3.013152334870e-01       3.393610020386e+00 
       3.115273744310e-01       3.203921674659e+00 
       3.221289131343e-01       2.992374354055e+00 
       3.331461933978e-01       2.772623557938e+00 
       3.446095155517e-01       2.572823734372e+00 
       3.565539659956e-01       2.405708592152e+00 
       3.690204704210e-01       2.255933021513e+00 
       3.820571489276e-01       2.103748154609e+00 
       3.957210846449e-01       1.948381611009e+00 
       4.100806680428e-01       1.803589148421e+00 
       4.252187574033e-01       1.674490846977e+00 
       4.412370200999e-01       1.552870458190e+00 
       4.582620216726e-01       1.431302400342e+00 
       4.764539694747e-01       1.315244304652e+00 
       4.960196078535e-01       1.208375076658e+00 
       5.172318267432e-01       1.104271208903e+00 
       5.404605517348e-01       1.003258861233e+00 
       5.662234531254e-01       9.070246062752e-01 
       5.952733155457e-01       8.125741426506e-01 
       6.287574081849e-01       7.203042589334e-01 
       6.685283328571e-01       6.284853186717e-01 
       7.177985313996e-01       5.360720374716e-01 
       7.826300869455e-01       4.410561350498e-01 
       8.754581428718e-01       3.416009137014e-01 
       1.021788606361e+00       2.390777418042e-01 
