#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407306620534e-06       7.008682941327e-01      -1.231743900349e+00       2.151734517182e-03       3.407747816800e-09       8.519369542000e-09       7.589688248030e-16       1.703873908400e-09      -9.238079252615e-01       2.151734517182e-03       6.148452055634e-01       6.923156485793e-01      -1.231743900349e+00       2.151263313751e-03       2.012989332041e-04      -9.238079252615e-01       2.152689243877e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.273881141121e-13       2.152689243877e-03 
       2.111395263046e-06       1.050868294144e+00      -1.234500973883e+00       3.224377998999e-03       1.145758124522e-08       2.864395311306e-08       5.743955395755e-15       5.728790622612e-09      -9.258757304121e-01       3.224377999119e-03       6.146485871281e-01       6.919400166482e-01      -1.234500527482e+00       3.222789151520e-03       4.520540905237e-04      -9.258764082137e-01       3.227593006675e-03       3.431106018870e-15       1.941891193091e-14       2.504769537748e-14       1.150197636324e-12       3.226578961745e-03 
       3.168070375894e-06       1.575327623101e+00      -1.239644901764e+00       4.825366174628e-03       3.836402819556e-08       9.591007048891e-08       4.330049588724e-14       1.918201409778e-08      -9.297336763235e-01       4.825366175811e-03       6.143337193851e-01       6.913577837504e-01      -1.239642201206e+00       4.820013528996e-03       1.014201033749e-03      -9.297377716201e-01       4.836179212974e-03       5.109373248250e-14       2.891734286393e-13       2.006157793337e-13       5.813963001615e-12       4.831702372177e-03 
       4.754298128189e-06       2.360804854644e+00      -1.250390125610e+00       7.204306462336e-03       1.293418042232e-07       3.233545105580e-07       3.287689279073e-13       6.467090211159e-08      -9.377925942111e-01       7.204306471894e-03       6.136896201103e-01       6.902468851536e-01      -1.250376062058e+00       7.186301324699e-03       2.270121867190e-03      -9.378138836739e-01       7.240604593175e-03       5.961528124250e-13       3.374025434499e-12       1.519389191449e-12       2.935375858491e-11       7.225113125404e-03 
       7.136357801261e-06       3.536310131816e+00      -1.273461628067e+00       1.070456898704e-02       4.349041901102e-07       1.087260475275e-06       2.490725415924e-12       2.174520950551e-07      -9.550962210935e-01       1.070456906054e-02       6.122942205746e-01       6.879904050370e-01      -1.273390473587e+00       1.064420168621e-02       5.056965954772e-03      -9.552037213943e-01       1.082603187898e-02       6.742344870421e-12       3.815941605073e-11       1.142973808577e-11       1.478989877699e-10       1.077404798253e-02 
       1.071551002305e-05       5.293522253381e+00      -1.323277360775e+00       1.574386065318e-02       1.435442346358e-06       3.588605865896e-06       1.853490973115e-11       7.177211731792e-07      -9.924580210703e-01       1.574386120831e-02       6.092421872778e-01       6.832955640390e-01      -1.322921250171e+00       1.554288688174e-02       1.115302158748e-02      -9.929953497253e-01       1.614812013628e-02       7.554586260968e-11       4.275643167247e-10       8.540833592489e-11       7.424127369571e-10       1.597518413101e-02 
       1.609770476658e-05       7.915912968732e+00      -1.430052118130e+00       2.264508157716e-02       4.681134976469e-06       1.170283744117e-05       1.364137373723e-10       2.340567488234e-06      -1.072539094066e+00       2.264508571509e-02       6.025905247324e-01       6.734431397566e-01      -1.428292697717e+00       2.198616373732e-02       2.407933046072e-02      -1.075199240346e+00       2.397788039377e-02       8.368333567028e-10       4.736197549667e-09       6.307050928413e-10       3.700727669368e-09       2.340856638107e-02 
       2.420072614484e-05       1.181986357921e+01      -1.653015126229e+00       3.097374313024e-02       1.431684016524e-05       3.579210041310e-05       9.429376970551e-10       7.158420082621e-06      -1.239761404678e+00       3.097377336728e-02       5.882756842848e-01       6.528802045226e-01      -1.644535906369e+00       2.888466229402e-02       4.961221521413e-02      -1.252734698549e+00       3.529285462312e-02       9.085893991023e-09       5.142316185405e-08       4.555383485343e-09       1.820963129764e-08       3.345338248332e-02 
       3.473696472687e-05       1.681986357921e+01      -2.024711637323e+00       3.708334814727e-02       3.541837995985e-05       8.854594989963e-05       4.806085089002e-09       1.770918997993e-05      -1.518534213720e+00       3.708351828242e-02       5.629269410596e-01       6.174657379210e-01      -1.992044808559e+00       3.162611969223e-02       8.626669397993e-02      -1.570096405218e+00       4.898517305880e-02       7.267530955633e-08       4.113193320170e-07       2.529318155710e-08       7.319111623279e-08       4.394195336787e-02 
       4.545104081302e-05       2.181986357921e+01      -2.450008645389e+00       3.697642307978e-02       6.066507327124e-05       1.516626831781e-04       1.409306385611e-08       3.033253663562e-05      -1.837508710498e+00       3.697701488825e-02       5.307986715594e-01       5.737763823598e-01      -2.365350333183e+00       2.663817802488e-02       1.163539845740e-01      -1.977999838148e+00       6.154042215579e-02       3.297153906200e-07       1.866096939283e-06       8.703091708017e-08       2.025008813876e-07       5.119892159854e-02 
