#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407944876144e-06       7.010269946031e-01      -1.231924733905e+00       2.152050177150e-03       2.197457519669e-09       5.493643799173e-09       3.155447164439e-16       1.098728759835e-09      -9.239435504291e-01       2.152050177150e-03       6.148404821743e-01       6.922705404719e-01      -1.231924733905e+00       2.151578178140e-03       2.013791586360e-04      -9.239435504291e-01       2.153004927411e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.603143984095e-08       2.153004927411e-03 
       2.112432218958e-06       1.051026994612e+00      -1.234769832934e+00       3.224478764384e-03       7.395365315649e-09       1.848841328912e-08       2.390530663249e-15       3.697682657825e-09      -9.260773747003e-01       3.224478764505e-03       6.146417737571e-01       6.918729272565e-01      -1.234769385712e+00       3.222886791691e-03       4.521541947087e-04      -9.260780522845e-01       3.227692070069e-03       1.237005057389e-11       1.430342223379e-11       9.029721941732e-11       8.107106026676e-08       3.226678198894e-03 
       3.169804083159e-06       1.575387927955e+00      -1.240043405410e+00       4.824695229713e-03       2.473716180627e-08       6.184290451568e-08       1.800461470280e-14       1.236858090314e-08      -9.300325540575e-01       4.824695230898e-03       6.143238894450e-01       6.912581038603e-01      -1.240040699513e+00       4.819329843418e-03       1.014156783439e-03      -9.300366449253e-01       4.835493598524e-03       1.840925300364e-10       2.128652237034e-10       7.228117842690e-10       4.097250661643e-07       4.831019651424e-03 
       4.757297403682e-06       2.360497998403e+00      -1.250972903910e+00       7.201516968623e-03       8.339562032902e-08       2.084890508226e-07       1.367202894674e-13       4.169781016451e-08      -9.382296779365e-01       7.201516978194e-03       6.136760201567e-01       6.900999543817e-01      -1.250958809493e+00       7.183457892212e-03       2.269128491891e-03      -9.382509183999e-01       7.237721043673e-03       2.145789332134e-09       2.481166793638e-09       5.469557558821e-09       2.067933061686e-06       7.222252762240e-03 
       7.141747022861e-06       3.534964325613e+00      -1.274286904963e+00       1.069668342854e-02       2.803986351380e-07       7.009965878449e-07       1.035986130669e-12       1.401993175690e-07      -9.557151787651e-01       1.069668350204e-02       6.122776035938e-01       6.877776689950e-01      -1.274215570652e+00       1.063607972710e-02       5.051819449435e-03      -9.558222321170e-01       1.081760843037e-02       2.423118939693e-08       2.801852510415e-08       4.109211429564e-08       1.041410509525e-05       1.076576862556e-02 
       1.072558360211e-05       5.289536922679e+00      -1.324359177549e+00       1.572516969416e-02       9.254635840869e-07       2.313658960217e-06       7.712058590753e-12       4.627317920434e-07      -9.932693836491e-01       1.572517024813e-02       6.092294257500e-01       6.829992278979e-01      -1.324001986070e+00       1.552312933557e-02       1.113231904660e-02      -9.938029918530e-01       1.612653879024e-02       2.708855676896e-07       3.132310130208e-07       3.064737592863e-07       5.223964134273e-05       1.595441001539e-02 
       1.611731632525e-05       7.905578702548e+00      -1.431200137939e+00       2.260839024303e-02       3.018720568019e-06       7.546801420048e-06       5.680381367946e-11       1.509360284010e-06      -1.073400108888e+00       2.260839435984e-02       6.026082829011e-01       6.730646470586e-01      -1.429433967266e+00       2.194454992526e-02       2.400662201882e-02      -1.076030978429e+00       2.392632620834e-02       2.990566480381e-06       3.458392075536e-06       2.256816474645e-06       2.601755685454e-04       2.336124966740e-02 
       2.424086281466e-05       1.179466301552e+01      -1.653429838165e+00       3.092931304538e-02       9.242978814638e-06       2.310744703659e-05       3.934388358094e-10       4.621489407319e-06      -1.240072437947e+00       3.092934300178e-02       5.884042342424e-01       6.524926240392e-01      -1.644906587075e+00       2.881712533433e-02       4.939023881166e-02      -1.252825343490e+00       3.517510134484e-02       3.230752618793e-05       3.737951089099e-05       1.623160852359e-05       1.279482301660e-03       3.335674654299e-02 
       3.488113696969e-05       1.679466301552e+01      -2.025301189761e+00       3.715100191880e-02       2.304583150845e-05       5.761457877112e-05       2.031153608069e-09       1.152291575422e-05      -1.518976374494e+00       3.715117113939e-02       5.631402092291e-01       6.170388097429e-01      -1.992177491429e+00       3.157672515985e-02       8.599001068185e-02      -1.569611341786e+00       4.882137182696e-02       2.592972667994e-04       3.005760676866e-04       9.034682077043e-05       5.186720321925e-03       4.383761054859e-02 
       4.575944252357e-05       2.179466301552e+01      -2.451973915617e+00       3.728874252468e-02       3.994071196303e-05       9.985177990756e-05       6.058238590440e-09       1.997035598151e-05      -1.838982654589e+00       3.728933373817e-02       5.310210986828e-01       5.733006318333e-01      -2.365430514537e+00       2.661352930440e-02       1.160672434598e-01      -1.976660758256e+00       6.129638573752e-02       1.177477933206e-03       1.371354807411e-03       3.107728788129e-04       1.453129685515e-02       5.109065745993e-02 
