# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=8.37224e-06 to 1.05701 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.372244385556e-06      -6.065525608570e-04      -4.550140201498e-04      -4.550140289280e-04      -6.065487587755e-04      -5.259751602014e-04      -1.206958825142e-06      -1.248486374936e-03      -1.338129393416e-10      -4.551455100624e-04       5.833186877758e-01       5.827970919103e-01 
       1.054003121073e-05      -9.611972361625e-04      -7.211480943652e-04      -7.211481164139e-04      -9.611876866601e-04      -8.333908396609e-04      -1.912718877170e-06      -1.978533972322e-03      -2.120067209241e-10      -7.213563895328e-04       5.833180989850e-01       5.827966008107e-01 
       1.326911313229e-05      -1.523084063043e-03      -1.142941377655e-03      -1.142941433035e-03      -1.523060079338e-03      -1.320273809904e-03      -3.030998664748e-06      -3.135304483111e-03      -3.358258907430e-10      -1.143271246324e-03       5.833171658698e-01       5.827958224965e-01 
       1.670482371421e-05      -2.413144830862e-03      -1.811436673560e-03      -1.811436812650e-03      -2.413084600690e-03      -2.091083363224e-03      -4.802655335863e-06      -4.967958233838e-03      -5.317914888735e-10      -1.811958834972e-03       5.833156871199e-01       5.827945890169e-01 
       2.103012707336e-05      -3.822616484612e-03      -2.870925275216e-03      -2.870925624530e-03      -3.822465249660e-03      -3.310602930373e-03      -7.608813023688e-06      -7.870774489594e-03      -8.416848244562e-10      -2.871751225280e-03       5.833133438080e-01       5.827926342503e-01 
       2.647536138591e-05      -6.053517822425e-03      -4.550088884240e-03      -4.550089761413e-03      -6.053138161825e-03      -5.238063469963e-03      -1.205192355007e-05      -1.246703955243e-02      -1.331098830218e-09      -4.551393860231e-03       5.833096307834e-01       5.827895365707e-01 
       3.333050523516e-05      -9.581830489949e-03      -7.211352051956e-03      -7.211354254267e-03      -9.580877718458e-03      -8.279477780395e-03      -1.908287052083e-05      -1.974062164151e-02      -2.102421834772e-09      -7.213410095024e-03       5.833037479552e-01       5.827846278488e-01 
       4.196062002848e-05      -1.515520852783e-02      -1.142909007696e-02      -1.142909560474e-02      -1.515281882373e-02      -1.306606058778e-02      -3.019852710776e-05      -3.124057512633e-02      -3.313958969273e-09      -1.143232626412e-02       5.832944301352e-01       5.827768510012e-01 
       5.282529084849e-05      -2.394179047298e-02      -1.811355388272e-02      -1.811356775128e-02      -2.393580191276e-02      -2.056821871209e-02      -4.774681739396e-05      -4.939729909823e-02      -5.206882472860e-09      -1.811861877673e-02       5.832796763527e-01       5.827645322674e-01 
       6.650310103459e-05      -3.775104248034e-02      -2.870721191104e-02      -2.870724668133e-02      -3.773605587983e-02      -3.224808483374e-02      -7.538706621063e-05      -7.800028315545e-02      -8.138838535194e-09      -2.871507882701e-02       5.832563278330e-01       5.827450249430e-01 
