# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=6.28571
# for k=9.00321e-06 to 1.13606 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.003207192964e-06      -2.459503850369e-04      -1.844789934328e-04      -1.844789942109e-04      -2.459501558587e-04      -9.108514475443e-05       4.960311177581e-07       2.094098146586e-04       1.118181515607e-10      -1.845974987827e-04       6.000277637144e-01       5.988249447070e-01 
       1.133436632287e-05      -3.897848640939e-04      -2.923793513308e-04      -2.923793532853e-04      -3.897842884601e-04      -1.443429732681e-04       7.861316444872e-07       3.318815993919e-04       1.772000929062e-10      -2.925671310224e-04       6.000273115776e-01       5.988245826018e-01 
       1.426912179045e-05      -6.177165732961e-04      -4.633896679865e-04      -4.633896728961e-04      -6.177151275115e-04      -2.287247975830e-04       1.245873111099e-06       5.259704774438e-04       2.807935915544e-10      -4.636871817111e-04       6.000265950131e-01       5.988240087172e-01 
       1.796376002598e-05      -9.788871898378e-04      -7.344221869229e-04      -7.344221992549e-04      -9.788835587560e-04      -3.623955006445e-04       1.974420112446e-06       8.335402634329e-04       4.449033199321e-10      -7.348934706962e-04       6.000254593815e-01       5.988230991918e-01 
       2.261503398808e-05      -1.551111171873e-03      -1.163978354994e-03      -1.163978385970e-03      -1.551102053257e-03      -5.740849739277e-04       3.128852471945e-06       1.320903985317e-03       7.048117278626e-10      -1.164724677383e-03       6.000236596446e-01       5.988216577426e-01 
       2.847064097618e-05      -2.457540749533e-03      -1.844775419490e-03      -1.844775497293e-03      -2.457517853560e-03      -9.091771890169e-04       4.957911133499e-06       2.093069028910e-03       1.116266353071e-09      -1.845956723740e-03       6.000208075537e-01       5.988193733330e-01 
       3.584241341498e-05      -3.892918867098e-03      -2.923757055549e-03      -2.923757250966e-03      -3.892861390644e-03      -1.439225878567e-03       7.855282699131e-06       3.316228843501e-03       1.767192037826e-09      -2.925625437339e-03       6.000162880431e-01       5.988157531183e-01 
       4.512292506815e-05      -6.164787924061e-03      -4.633805109357e-03      -4.633805600156e-03      -6.164643691422e-03      -2.276694517436e-03       1.244356187448e-05       5.253200711055e-03       2.795863099190e-09      -4.636756607072e-03       6.000091269753e-01       5.988100162936e-01 
       5.680639702278e-05      -9.757801028284e-03      -7.343991882348e-03      -7.343993114917e-03      -9.757439295949e-03      -3.597485016239e-03       1.970608892010e-05       8.319061888836e-03       4.418751027773e-09      -7.348645380937e-03       5.999977821165e-01       5.988009260653e-01 
       7.151501676444e-05      -1.543314787764e-02      -1.163920596319e-02      -1.163920905822e-02      -1.543224148771e-02      -5.674411829867e-03       3.119282077628e-05       1.316800738025e-02       6.972110113109e-09      -1.164652029489e-02       5.999798136451e-01       5.987865243248e-01 
