# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=50
# for k=9.01096e-06 to 1.1375 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.010962392119e-06      -3.438187556090e-05      -2.578667382197e-05      -2.578667430066e-05      -3.438185437563e-05      -1.248812422263e-05       2.925194492893e-07       2.250056219869e-05       3.058547942166e-10      -2.591075322252e-05       6.069728655234e-01       5.984916942574e-01 
       1.134412954016e-05      -5.449125643230e-05      -4.086911337600e-05      -4.086911457841e-05      -5.449120321771e-05      -1.979208057915e-05       4.636115330858e-07       3.566094404522e-05       4.847427716151e-10      -4.106576122602e-05       6.069725894276e-01       5.984914989539e-01 
       1.428141295279e-05      -8.636195711375e-05      -6.477315343345e-05      -6.477315645377e-05      -8.636182344629e-05      -3.136767816179e-05       7.347716473564e-07       5.651854450144e-05       7.682538738455e-10      -6.508480734875e-05       6.069721516438e-01       5.984911892012e-01 
       1.797923368260e-05      -1.368723071054e-04      -1.026584643294e-04      -1.026584719161e-04      -1.368719713541e-04      -4.971280866728e-05       1.164525242508e-06       8.957513005516e-05       1.217571109363e-09      -1.031523725565e-04       6.069714578357e-01       5.984906983192e-01 
       2.263451416761e-05      -2.169225350649e-04      -1.627025365045e-04      -1.627025555613e-04      -2.169216917201e-04      -7.878532548211e-05       1.845625086676e-06       1.419652209991e-04       1.929644981024e-09      -1.634852530552e-04       6.069703582774e-01       5.984899203680e-01 
       2.849516506922e-05      -3.437853529280e-04      -2.578657286381e-04      -2.578657765068e-04      -3.437832346390e-04      -1.248558141571e-04       2.925061185052e-06       2.249952418039e-04       3.058091767371e-09      -2.591060617819e-04       6.069686156089e-01       5.984886873975e-01 
       3.587328741891e-05      -5.448286639038e-04      -4.086885983779e-04      -4.086887186184e-04      -5.448233433895e-04      -1.978567772738e-04       4.635762147806e-06       3.565819596600e-04       4.846272711891e-09      -4.106539192508e-04       6.069658536791e-01       5.984867332366e-01 
       4.516179313626e-05      -8.634088338312e-04      -6.477251663657e-04      -6.477254683959e-04      -8.633954708453e-04      -3.135152301467e-04       7.346819095942e-06       5.651156303875e-04       7.679622286545e-09      -6.508387976846e-04       6.069614764918e-01       5.984836361665e-01 
       5.685532902143e-05      -1.368193763504e-03      -1.026568647737e-03      -1.026569406401e-03      -1.368160203338e-03      -4.967234327151e-04       1.164301554530e-05       8.955772592773e-04       1.216840987052e-08      -1.031500426752e-03       6.069545399763e-01       5.984787282181e-01 
       7.157661850099e-05      -2.167895954510e-03      -1.626985188182e-03      -1.626987093852e-03      -2.167811679611e-03      -7.868358283246e-04       1.845059151771e-05       1.419211924244e-03       1.927807956172e-08      -1.634794011019e-03       6.069435468868e-01       5.984709494658e-01 
       9.010962392119e-05      -3.434514889912e-03      -2.578556374307e-03      -2.578561161101e-03      -3.434303298148e-03      -1.245997653449e-03       2.923628286109e-05       2.248837733270e-03       3.053465654198e-08      -2.590913639907e-03       6.069261266084e-01       5.984586217651e-01 
       1.134412954016e-04      -5.439902939417e-03      -4.086632523509e-03      -4.086644547271e-03      -5.439371831774e-03      -1.972132176654e-03       4.632166243403e-05       3.563022236164e-03       4.834647355430e-08      -4.106170058846e-03       6.068985251031e-01       5.984390869458e-01 
       1.428141295279e-04      -8.613039716490e-03      -6.476615077016e-03      -6.476645278859e-03      -8.611707173297e-03      -3.118971852090e-03       7.337792394341e-05       5.644134183853e-03       7.650398768694e-08      -6.507460986164e-03       6.068547976310e-01       5.984081329685e-01 
       1.797923368260e-04      -1.362910678680e-02      -1.026408775147e-02      -1.026416361317e-02      -1.362576570892e-02      -4.926546183998e-03       1.162034401077e-04       8.938136016515e-03       1.209493303925e-07      -1.031267669730e-02       6.067855399224e-01       5.983590914281e-01 
