# Matter power spectrum P(k) at redshift z=0.821429
# for k=9.66158e-06 to 1.01628 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.661578650525e-06       3.161942446955e+01 
       1.216320688119e-05       3.950055988513e+01 
       1.531257023164e-05       4.934601963749e+01 
       1.927738378450e-05       6.164535325750e+01 
       2.426878831922e-05       7.701007072290e+01 
       3.055259432851e-05       9.620398191997e+01 
       3.846343739641e-05       1.201810400224e+02 
       4.842259876329e-05       1.501325030435e+02 
       6.096044008822e-05       1.875456226713e+02 
       7.674464714121e-05       2.342765151216e+02 
       9.661578650525e-05       2.926403155663e+02 
       1.216320688119e-04       3.655220818411e+02 
       1.531257023164e-04       4.565119904371e+02 
       1.927738378450e-04       5.700677748543e+02 
       2.426878831922e-04       7.117054111082e+02 
       3.055259432851e-04       8.882146776278e+02 
       3.846343739641e-04       1.107888063948e+03 
       4.842259876329e-04       1.380738613471e+03 
       6.096044008822e-04       1.718665220595e+03 
       7.674464714121e-04       2.135502494494e+03 
       9.661578650525e-04       2.646848529698e+03 
       1.216320688119e-03       3.269393648652e+03 
       1.531257023164e-03       4.019451779218e+03 
       1.927738378450e-03       4.910572628591e+03 
       2.426878831922e-03       5.949018707376e+03 
       3.055259432851e-03       7.127674458017e+03 
       3.846343739641e-03       8.418402608963e+03 
       4.842259876329e-03       9.763820895461e+03 
       6.096044008822e-03       1.106797440634e+04 
       7.674464714121e-03       1.218949655133e+04 
       9.661578650525e-03       1.295566942822e+04 
       1.216320688119e-02       1.320637676755e+04 
       1.531257023164e-02       1.282516442679e+04 
       1.927738377898e-02       1.174680636445e+04 
       2.426877863805e-02       9.984054973379e+03 
       3.054994598159e-02       7.797435162567e+03 
       3.830496118910e-02       5.743681259736e+03 
       4.609607988711e-02       4.499283731392e+03 
       5.171949477536e-02       3.997354525929e+03 
       5.612164093772e-02       3.754245019185e+03 
       5.994477688715e-02       3.604738921855e+03 
       6.345493491567e-02       3.490056908727e+03 
       6.678374419473e-02       3.382860011771e+03 
       7.000642921050e-02       3.268662699642e+03 
       7.317066994666e-02       3.139934312490e+03 
       7.630914215060e-02       2.993808323423e+03 
       7.944567176161e-02       2.830954583450e+03 
       8.259854585096e-02       2.654797829663e+03 
       8.578242503409e-02       2.470779552222e+03 
       8.900951217957e-02       2.285568396426e+03 
       9.229029999192e-02       2.106228245408e+03 
       9.563406747101e-02       1.939409769693e+03 
       9.904921997058e-02       1.790652180227e+03 
       1.025435281553e-01       1.663867042732e+03 
       1.061242994533e-01       1.561031707638e+03 
       1.097985031349e-01       1.482064982738e+03 
       1.135728627219e-01       1.424824738631e+03 
       1.174539248725e-01       1.385187068424e+03 
       1.214481110122e-01       1.357241507951e+03 
       1.255617561274e-01       1.333728007562e+03 
       1.298011379306e-01       1.306871185940e+03 
       1.308386759126e-01       1.299106736634e+03 
       1.341724988008e-01       1.269658547538e+03 
       1.386820623711e-01       1.217362563738e+03 
       1.433360462786e-01       1.148843943671e+03 
       1.481406723582e-01       1.067086287933e+03 
       1.531021754067e-01       9.786125518020e+02 
       1.582268115461e-01       8.918498385100e+02 
       1.635208671532e-01       8.149382549049e+02 
       1.689906692820e-01       7.536935282262e+02 
       1.746425984839e-01       7.102918523550e+02 
       1.804831049128e-01       6.828546130875e+02 
       1.865187285913e-01       6.661222639031e+02 
       1.927561247094e-01       6.519550187496e+02 
       1.992020948260e-01       6.317807805405e+02 
       2.058636248495e-01       6.003353414371e+02 
       2.127479307027e-01       5.578503972502e+02 
       2.198625126188e-01       5.097091880633e+02 
       2.272152191005e-01       4.637050506916e+02 
       2.348143216974e-01       4.265968358094e+02 
       2.426686019505e-01       4.012529705025e+02 
       2.507874521176e-01       3.854376496211e+02 
       2.591809916708e-01       3.730598258321e+02 
       2.678602020659e-01       3.574102576220e+02 
       2.768370829602e-01       3.349479559103e+02 
       2.861248339601e-01       3.076530474557e+02 
       2.957380671721e-01       2.813309915239e+02 
       3.056930574088e-01       2.608252654621e+02 
       3.160080389976e-01       2.468142652731e+02 
       3.267035609446e-01       2.357843369057e+02 
       3.378029159926e-01       2.230471512900e+02 
       3.493326642789e-01       2.069889220653e+02 
       3.613232794435e-01       1.900939759212e+02 
       3.738099550578e-01       1.760078851330e+02 
       3.868336234972e-01       1.654057561916e+02 
       4.004422600205e-01       1.557941804553e+02 
       4.146925752150e-01       1.448406056929e+02 
       4.296522446333e-01       1.332327743113e+02 
       4.454028945248e-01       1.230870760501e+02 
       4.620441726407e-01       1.146816216467e+02 
       4.796994105498e-01       1.062493194581e+02 
       4.985236783381e-01       9.732508458071e+01 
       5.187155371379e-01       8.929148287909e+01 
       5.405346915803e-01       8.201224318236e+01 
       5.643294045204e-01       7.454339331008e+01 
       5.905807573782e-01       6.745583327600e+01 
       6.199774290136e-01       6.071681190513e+01 
       6.535489821122e-01       5.397448636460e+01 
       6.929188956443e-01       4.742322091603e+01 
       7.408213778902e-01       4.082137437166e+01 
       8.022441953416e-01       3.410003692524e+01 
       8.871209465053e-01       2.711937934613e+01 
       1.016284891160e+00       1.982590832727e+01 
