# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.13577e-05 to 1.16558 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.135772854613e-05      -1.328805616157e-03      -9.971225530660e-04      -9.971225819977e-04      -1.328789856745e-03      -1.623116445428e-04       1.748341252289e-06       6.767736853716e-04       4.807680393791e-10      -9.971967313117e-04       4.941761164746e-01       4.940491726177e-01 
       1.429853308698e-05      -2.105372982129e-03      -1.580331566356e-03      -1.580331639025e-03      -2.105333406188e-03      -2.568521276243e-04       2.770586797283e-06       1.072479548820e-03       7.616874810874e-10      -1.580448993287e-03       4.941756408662e-01       4.940487529846e-01 
       1.800078665458e-05      -3.335179280739e-03      -2.504653777355e-03      -2.504653959880e-03      -3.335079909922e-03      -4.060930608001e-04       4.390209763563e-06       1.699427063996e-03       1.206493685268e-09      -2.504839540843e-03       4.941748871612e-01       4.940480879565e-01 
       2.266164775173e-05      -5.281856048033e-03      -3.969601276545e-03      -3.969601734970e-03      -5.281606596812e-03      -6.411283486687e-04       6.955817472179e-06       2.692560287790e-03       1.910406990930e-09      -3.969894824145e-03       4.941736928295e-01       4.940470340727e-01 
       2.852932422778e-05      -8.361021665136e-03      -6.291375342051e-03      -6.291376493344e-03      -8.360395696537e-03      -1.009881487189e-03       1.101871246419e-05       4.265285528597e-03       3.023381591105e-09      -6.291838406346e-03       4.941718004686e-01       4.940453640674e-01 
       3.591629125167e-05      -1.322585250593e-02      -9.971110992541e-03      -9.971113883588e-03      -1.322428262746e-02      -1.584904757209e-03       1.744963321720e-05       6.754661062494e-03       4.780672438971e-09      -9.971839439737e-03       4.941688026024e-01       4.940427180100e-01 
       4.521593175413e-05      -2.089772323956e-02      -1.580302801182e-02      -1.580303527034e-02      -2.089378975283e-02      -2.472703784899e-03       2.762099900333e-05       1.069194315735e-02       7.549113341205e-09      -1.580416884276e-02       4.941640545400e-01       4.940385260206e-01 
       5.692348550322e-05      -3.296088311829e-02      -2.504581545782e-02      -2.504583367663e-02      -3.295104182794e-02      -3.820858448843e-03       4.368872758563e-05       1.691167621802e-02       1.189499306930e-08      -2.504758933046e-02       4.941565378079e-01       4.940318868314e-01 
       7.166242242791e-05      -5.184045307794e-02      -3.969419930437e-02      -3.969424501324e-02      -5.181588816417e-02      -5.810404592387e-03       6.902274806349e-05       2.671834204006e-02       1.867840106934e-08      -3.969692529390e-02       4.941446454750e-01       4.940213758754e-01 
       9.021764466522e-05      -8.116842170099e-02      -6.290920183338e-02      -6.290931643151e-02      -8.110733129045e-02      -8.598117238973e-03       1.088440991495e-04       4.213297719535e-02       2.916938436014e-08      -6.291330989256e-02       4.941258495136e-01       4.940047457219e-01 
       1.135772854613e-04      -1.261846164847e-01      -9.969969121650e-02      -9.969997821161e-02      -1.260335808986e-01      -1.211412579292e-02       1.711291854267e-04       6.624320586397e-02       4.515195785473e-08      -9.970567731647e-02       4.940961898226e-01       4.939784601865e-01 
       1.429853308698e-04      -1.939543638033e-01      -1.580016545003e-01      -1.580023719856e-01      -1.935844304043e-01      -1.548244214004e-02       2.677765841949e-04       1.036549046157e-01       6.889750638903e-08      -1.580098575904e-01       4.940495046470e-01       4.939369786168e-01 
       1.800078665458e-04      -2.927853147368e-01      -2.503864747273e-01      -2.503882634987e-01      -2.918926593339e-01      -1.552739516154e-02       4.158016191006e-04       1.609546155670e-01       1.026827485734e-07      -2.503963809679e-01       4.939763074714e-01       4.938716771223e-01 
       2.266164775173e-04      -4.294184552887e-01      -3.967628236609e-01      -3.967672639763e-01      -4.273154095172e-01      -3.242369848099e-03       6.376503521048e-04       2.468310910170e-01       1.470774719256e-07      -3.967712499398e-01       4.938622311279e-01       4.937692718176e-01 
       2.852932422778e-04      -6.014043144955e-01      -6.286454074586e-01      -6.286563551506e-01      -5.966375243222e-01       4.369629940245e-02       9.580100322849e-04       3.708406349867e-01       1.964352925411e-07      -6.286423467764e-01       4.936860571011e-01       4.936096297005e-01 
       3.591629125167e-04      -7.820569435234e-01      -9.958883533079e-01      -9.959150612049e-01      -7.719141738483e-01       1.739445623622e-01       1.390740347944e-03       5.383482597810e-01       2.293379604766e-07      -9.958488819524e-01       4.934175946818e-01       4.933629864864e-01 
       4.521593175413e-04      -9.027173489862e-01      -1.577282282415e+00      -1.577346386516e+00      -8.832989187611e-01       4.747660305207e-01       1.903635736612e-03       7.368873618838e-01       1.943569776044e-07      -1.577154770478e+00       4.930160383146e-01       4.929869363446e-01 
       5.692348550322e-04      -8.645327596082e-01      -2.497182183989e+00      -2.497332298630e+00      -8.336115810167e-01       1.043166861325e+00       2.349361676469e-03       9.094255243209e-01       8.882839277012e-09      -2.496882290506e+00       4.924293398455e-01       4.924240684417e-01 
