# Matter power spectrum P(k) at redshift z=0.5
# for k=1.21025e-05 to 1.05968 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.210245747416e-05       1.472515615858e+01 
       1.523609125938e-05       1.839540451428e+01 
       1.918110246285e-05       2.298044552778e+01 
       2.414757731670e-05       2.870826991250e+01 
       3.039999871726e-05       3.586367291345e+01 
       3.827133090367e-05       4.480239083785e+01 
       4.818075101782e-05       5.596873950355e+01 
       6.065597181566e-05       6.991760645454e+01 
       7.636134429580e-05       8.734184028433e+01 
       9.613323681275e-05       1.091063007329e+02 
       1.210245747416e-04       1.362900692077e+02 
       1.523609125938e-04       1.702385414806e+02 
       1.918110246285e-04       2.126272634580e+02 
       2.414757731670e-04       2.655392935207e+02 
       3.039999871726e-04       3.315573447126e+02 
       3.827133090367e-04       4.138706190934e+02 
       4.818075101782e-04       5.163936867099e+02 
       6.065597181566e-04       6.438908536611e+02 
       7.636134429580e-04       8.020948089763e+02 
       9.613323681275e-04       9.978034665972e+02 
       1.210245747416e-03       1.238927351003e+03 
       1.523609125938e-03       1.534419682361e+03 
       1.918110246285e-03       1.893957887261e+03 
       2.414757731670e-03       2.327118579255e+03 
       3.039999871726e-03       2.842490724307e+03 
       3.827133090367e-03       3.445621473294e+03 
       4.818075101782e-03       4.136232534921e+03 
       6.065597181566e-03       4.904668758725e+03 
       7.636134429580e-03       5.727179179349e+03 
       9.613323681275e-03       6.560702554524e+03 
       1.210245747416e-02       7.337275371704e+03 
       1.523609125938e-02       7.960666819983e+03 
       1.918110246281e-02       8.309415344297e+03 
       2.414757709659e-02       8.257646378565e+03 
       3.039983681606e-02       7.732600451461e+03 
       3.824953962378e-02       6.802747369453e+03 
       4.747364008392e-02       5.784755969024e+03 
       5.519951454991e-02       5.145453058809e+03 
       6.081187342701e-02       4.795318703577e+03 
       6.544821605766e-02       4.555100149408e+03 
       6.959165791171e-02       4.361303761981e+03 
       7.345820205824e-02       4.187323030470e+03 
       7.716243886512e-02       4.020082236265e+03 
       8.077319037634e-02       3.852923775266e+03 
       8.433571910124e-02       3.682897392069e+03 
       8.788195566255e-02       3.509500542828e+03 
       9.143574190872e-02       3.333951785196e+03 
       9.501574768340e-02       3.158657272391e+03 
       9.863720067817e-02       2.986739794147e+03 
       1.023129663306e-01       2.821588893132e+03 
       1.060542507417e-01       2.666430447413e+03 
       1.098710742391e-01       2.523933747691e+03 
       1.137725996323e-01       2.395884088320e+03 
       1.177673651369e-01       2.282946562464e+03 
       1.218634528120e-01       2.184541574900e+03 
       1.260686121863e-01       2.098847591466e+03 
       1.303903519960e-01       2.022939691350e+03 
       1.348360087614e-01       1.953079963306e+03 
       1.394127982597e-01       1.885165279670e+03 
       1.441278542156e-01       1.815321938726e+03 
       1.489882573909e-01       1.740586088066e+03 
       1.540010574971e-01       1.659535019813e+03 
       1.591732898503e-01       1.572674920172e+03 
       1.645119883503e-01       1.482402530886e+03 
       1.700241961484e-01       1.392475110141e+03 
       1.757169752226e-01       1.307098069429e+03 
       1.802451333814e-01       1.246557997947e+03 
       1.815974159883e-01       1.229875171592e+03 
       1.876726480170e-01       1.162894266059e+03 
       1.939498528980e-01       1.106170226510e+03 
       2.004362802565e-01       1.057600420456e+03 
       2.071392679261e-01       1.013519698707e+03 
       2.140662672646e-01       9.698062256087e+02 
       2.212248745949e-01       9.233481205143e+02 
       2.286228697597e-01       8.729308924454e+02 
       2.362682627903e-01       8.198185737441e+02 
       2.441693497328e-01       7.672822554463e+02 
       2.523347787377e-01       7.189273431241e+02 
       2.607736276355e-01       6.768115662631e+02 
       2.694954943916e-01       6.405970289329e+02 
       2.785106020854e-01       6.082211074060e+02 
       2.878299204116e-01       5.770755167843e+02 
       2.974653061886e-01       5.450928563745e+02 
       3.074296660129e-01       5.119153547579e+02 
       3.177371450686e-01       4.791067026392e+02 
       3.284033472590e-01       4.486920751421e+02 
       3.394455933498e-01       4.216908035462e+02 
       3.508832258395e-01       3.975593974685e+02 
       3.627379719623e-01       3.745910454821e+02 
       3.750343798482e-01       3.516303114427e+02 
       3.878003477701e-01       3.289151604604e+02 
       4.010677731395e-01       3.073807572779e+02 
       4.148733572791e-01       2.877369368941e+02 
       4.292596152128e-01       2.695815842311e+02 
       4.442761586632e-01       2.521251205276e+02 
       4.599813480716e-01       2.350568836960e+02 
       4.764444505080e-01       2.188473124169e+02 
       4.937485025644e-01       2.037057057834e+02 
       5.119941737826e-01       1.893678473521e+02 
       5.313050793757e-01       1.755662316939e+02 
       5.518352410549e-01       1.623436264415e+02 
       5.737798154200e-01       1.497788619133e+02 
       5.973909414851e-01       1.377612180659e+02 
       6.230018828788e-01       1.261393849929e+02 
       6.510651409060e-01       1.149574322926e+02 
       6.822151769000e-01       1.041056331918e+02 
       7.173767977650e-01       9.350090212819e+01 
       7.579635462801e-01       8.305608659306e+01 
       8.062662198112e-01       7.263726004993e+01 
       8.662745655449e-01       6.208023588241e+01 
       9.455549134447e-01       5.116112971078e+01 
       1.059684463723e+00       3.965684179535e+01 
