# Matter power spectrum P(k) at redshift z=16
# for k=9.69395e-06 to 1.0194 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.693948329199e-06       2.779730324339e-01 
       1.220395789225e-05       3.472579246925e-01 
       1.536387271502e-05       4.338118133426e-01 
       1.934196978451e-05       5.419386433213e-01 
       2.435009727587e-05       6.770147517213e-01 
       3.065495624025e-05       8.457557933276e-01 
       3.859230340829e-05       1.056549838521e+00 
       4.858483146037e-05       1.319872786541e+00 
       6.116467895319e-05       1.648805903128e+00 
       7.700176863841e-05       2.059679566826e+00 
       9.693948329199e-05       2.572871944046e+00 
       1.220395789225e-04       3.213795821515e+00 
       1.536387271502e-04       4.014109885395e+00 
       1.934196978451e-04       5.013189525643e+00 
       2.435009727587e-04       6.259881065230e+00 
       3.065495624025e-04       7.814530875423e+00 
       3.859230340829e-04       9.751205955476e+00 
       4.858483146037e-04       1.215986769817e+01 
       6.116467895319e-04       1.514796540525e+01 
       7.700176863841e-04       1.884040201008e+01 
       9.693948329199e-04       2.337604270106e+01 
       1.220395789225e-03       2.889742944014e+01 
       1.536387271502e-03       3.553242023498e+01 
       1.934196978451e-03       4.336436397769e+01 
       2.435009727587e-03       5.238945315575e+01 
       3.065495624025e-03       6.245878512055e+01 
       3.859230340829e-03       7.318491746388e+01 
       4.858483146037e-03       8.388136583021e+01 
       6.116467895319e-03       9.366240799495e+01 
       7.700176863841e-03       1.013575052484e+02 
       9.693948329199e-03       1.058461749752e+02 
       1.220395789225e-02       1.058625835795e+02 
       1.536387271502e-02       1.006572230402e+02 
       1.934196977878e-02       9.027578981312e+01 
       2.435008731649e-02       7.557597252991e+01 
       3.065224998669e-02       5.869153298721e+01 
       3.843126440849e-02       4.328495072341e+01 
       4.623452312985e-02       3.402478908551e+01 
       5.186442243575e-02       3.027922665793e+01 
       5.627404126032e-02       2.846184181662e+01 
       6.010480285379e-02       2.734749960537e+01 
       6.362254116412e-02       2.649684006999e+01 
       6.695887638383e-02       2.570310409683e+01 
       7.018906422035e-02       2.485484142774e+01 
       7.336082137778e-02       2.389257479418e+01 
       7.650685777617e-02       2.279218584168e+01 
       7.965102961202e-02       2.155692277256e+01 
       8.281165062387e-02       2.021185751656e+01 
       8.600340517378e-02       1.879852749250e+01 
       8.923851760137e-02       1.736900428492e+01 
       9.252750034249e-02       1.597939727664e+01 
       9.587965081210e-02       1.468335056135e+01 
       9.930339179092e-02       1.352629753489e+01 
       1.028065106353e-01       1.254108717069e+01 
       1.063963309242e-01       1.174531956125e+01 
       1.100798376862e-01       1.114018605252e+01 
       1.138637699234e-01       1.071029010665e+01 
       1.177546895832e-01       1.042403496406e+01 
       1.217590332551e-01       1.023479050630e+01 
       1.258831510140e-01       1.008393977141e+01 
       1.301333356230e-01       9.907311858812e+00 
       1.333333333333e-01       9.726590158849e+00 
       1.345158445019e-01       9.645709652479e+00 
       1.390369163371e-01       9.258035230848e+00 
       1.437027838496e-01       8.733002023550e+00 
       1.485196840055e-01       8.094433352925e+00 
       1.534938667982e-01       7.396819694526e+00 
       1.586316036320e-01       6.711515203436e+00 
       1.639391962773e-01       6.107839681473e+00 
       1.694229873268e-01       5.635398966269e+00 
       1.750893730576e-01       5.312747043257e+00 
       1.809448195907e-01       5.123815451780e+00 
       1.869958832243e-01       5.020958657914e+00 
       1.932492358166e-01       4.937913782932e+00 
       1.997116960875e-01       4.800360179929e+00 
       2.063902677214e-01       4.559465737799e+00 
       2.132921851743e-01       4.217441669692e+00 
       2.204249681394e-01       3.826470242173e+00 
       2.277964857011e-01       3.460176517311e+00 
       2.354150313413e-01       3.177331363265e+00 
       2.432894101451e-01       2.998479263646e+00 
       2.514290398303e-01       2.899616143170e+00 
       2.598440675959e-01       2.823119422643e+00 
       2.685455052966e-01       2.708137761250e+00 
       2.775453861338e-01       2.527615903494e+00 
       2.868569469561e-01       2.305084970318e+00 
       2.964948414620e-01       2.096064018914e+00 
       3.064753911804e-01       1.944835493729e+00 
       3.168168832079e-01       1.852116859990e+00 
       3.275399264964e-01       1.779551316518e+00 
       3.386678822863e-01       1.682936623014e+00 
       3.502273894642e-01       1.552138805272e+00 
       3.622490127989e-01       1.417871461651e+00 
       3.747680520617e-01       1.313970082487e+00 
       3.878255643537e-01       1.241949600789e+00 
       4.014696726755e-01       1.172590520531e+00 
       4.157572642979e-01       1.085606727055e+00 
       4.307562283451e-01       9.942324609576e-01 
       4.465484523723e-01       9.206657941160e-01 
       4.632339082679e-01       8.607275715173e-01 
       4.809363360493e-01       7.957597094318e-01 
       4.998113298881e-01       7.269095447041e-01 
       5.200581376236e-01       6.681069237104e-01 
       5.419373859893e-01       6.141922399944e-01 
       5.657986123105e-01       5.568040740121e-01 
       5.921247211475e-01       5.044982111579e-01 
       6.216071096172e-01       4.537793034947e-01 
       6.552796023969e-01       4.032522367522e-01 
       6.947727848837e-01       3.541637270362e-01 
       7.428336342392e-01       3.048197149021e-01 
       8.044749391587e-01       2.544824377277e-01 
       8.896834702535e-01       2.022391455853e-01 
       1.019403224615e+00       1.477036715035e-01 
