# Matter power spectrum P(k) at redshift z=0.416667
# for k=9.27535e-06 to 1.17011 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.275347310891e-06       4.649241589049e+01 
       1.167697043290e-05       5.808065457622e+01 
       1.470043481074e-05       7.255720298168e+01 
       1.850675094767e-05       9.064189909209e+01 
       2.329861905777e-05       1.132339249021e+02 
       2.933122359153e-05       1.414564329150e+02 
       3.692582273840e-05       1.767122221418e+02 
       4.648685659678e-05       2.207531462155e+02 
       5.852348508411e-05       2.757665337597e+02 
       7.367670255915e-05       3.444825840574e+02 
       9.275347310891e-05       4.303074203551e+02 
       1.167697043290e-04       5.374871368184e+02 
       1.470043481074e-04       6.713085269408e+02 
       1.850675094767e-04       8.383417849143e+02 
       2.329861905777e-04       1.046728557849e+03 
       2.933122359153e-04       1.306514178417e+03 
       3.692582273840e-04       1.630014601633e+03 
       4.648685659678e-04       2.032196491687e+03 
       5.852348508411e-04       2.531035429186e+03 
       7.367670255915e-04       3.147802051917e+03 
       9.275347310891e-04       3.907180972948e+03 
       1.167697043290e-03       4.836623266079e+03 
       1.470043481074e-03       5.966080651885e+03 
       1.850675094767e-03       7.324882018827e+03 
       2.329861905777e-03       8.938109236720e+03 
       2.933122359153e-03       1.082052577518e+04 
       3.692582273840e-03       1.296745907862e+04 
       4.648685659678e-03       1.534217798066e+04 
       5.852348508411e-03       1.785949558701e+04 
       7.367670255915e-03       2.036499284545e+04 
       9.275347310891e-03       2.261164897893e+04 
       1.167697043290e-02       2.424249725774e+04 
       1.470043481065e-02       2.480256538177e+04 
       1.850675053437e-02       2.383582527050e+04 
       2.329837763110e-02       2.115217420342e+04 
       2.930428836089e-02       1.724704188594e+04 
       3.619041139953e-02       1.364952955074e+04 
       4.169394856269e-02       1.180954415223e+04 
       4.575036619775e-02       1.094603190271e+04 
       4.914437874888e-02       1.043999974418e+04 
       5.219817203768e-02       1.008061617427e+04 
       5.505920148894e-02       9.775004212875e+03 
       5.780709908176e-02       9.473711546005e+03 
       6.049030620805e-02       9.148598033936e+03 
       6.314099053114e-02       8.784865263870e+03 
       6.578201976796e-02       8.377641868123e+03 
       6.843057757413e-02       7.930070484751e+03 
       7.110019285290e-02       7.451737818287e+03 
       7.380195171799e-02       6.956991077985e+03 
       7.654525838111e-02       6.463019573865e+03 
       7.933833272839e-02       5.987778211055e+03 
       8.218854683273e-02       5.547949715898e+03 
       8.510265895200e-02       5.157177716827e+03 
       8.808697999978e-02       4.824749803937e+03 
       9.114749417664e-02       4.554788373554e+03 
       9.428994764716e-02       4.345883062790e+03 
       9.751991441632e-02       4.191053829194e+03 
       1.008428456077e-01       4.078024238404e+03 
       1.042641064616e-01       3.989984233908e+03 
       1.077890041479e-01       3.907185293655e+03 
       1.114228086773e-01       3.809641566713e+03 
       1.151707686642e-01       3.680791504569e+03 
       1.190381233296e-01       3.511338517082e+03 
       1.230301119020e-01       3.302006477738e+03 
       1.271519814133e-01       3.063985262162e+03 
       1.276650070216e-01       3.033797073599e+03 
       1.314089937891e-01       2.816488223187e+03 
       1.358064330665e-01       2.581885712889e+03 
       1.403496135342e-01       2.379885133361e+03 
       1.450438895626e-01       2.222616052714e+03 
       1.498946678792e-01       2.111888793613e+03 
       1.549074230284e-01       2.039419500490e+03 
       1.600877167541e-01       1.987723405454e+03 
       1.654412220349e-01       1.933188331104e+03 
       1.709737525095e-01       1.856282685302e+03 
       1.766912980400e-01       1.749039688935e+03 
       1.826000671946e-01       1.618058506408e+03 
       1.887065374825e-01       1.480836946876e+03 
       1.950175142637e-01       1.357897883851e+03 
       2.015401993932e-01       1.263670766351e+03 
       2.082822708496e-01       1.199917331252e+03 
       2.152519748796e-01       1.155560956719e+03 
       2.224582325583e-01       1.112665382761e+03 
       2.299107631764e-01       1.055781025108e+03 
       2.376202275339e-01       9.816571864972e+02 
       2.455983951133e-01       9.013707643910e+02 
       2.538583402797e-01       8.305839306468e+02 
       2.624146742174e-01       7.779645521160e+02 
       2.712838213907e-01       7.399224323601e+02 
       2.804843521158e-01       7.041033126316e+02 
       2.900373866233e-01       6.606591361933e+02 
       2.999670912174e-01       6.103767540063e+02 
       3.103012944078e-01       5.628805792634e+02 
       3.210722611754e-01       5.252634175572e+02 
       3.323176783071e-01       4.948753939710e+02 
       3.440819253292e-01       4.637652493773e+02 
       3.564177377259e-01       4.290349940040e+02 
       3.693884180124e-01       3.953416654965e+02 
       3.830708262190e-01       3.671225540104e+02 
       3.975595024297e-01       3.417647795615e+02 
       4.129724723533e-01       3.149320963325e+02 
       4.294596218926e-01       2.885630007241e+02 
       4.472151123409e-01       2.653588867330e+02 
       4.664963723858e-01       2.427015430447e+02 
       4.876542254677e-01       2.200009292980e+02 
       5.111827507452e-01       1.989038725698e+02 
       5.378060186654e-01       1.779058913925e+02 
       5.686381021517e-01       1.574284505260e+02 
       6.054993032340e-01       1.369393269148e+02 
       6.515916499906e-01       1.162826014733e+02 
       7.130552711221e-01       9.491806620147e+01 
       8.026230797170e-01       7.250876639192e+01 
       9.456956503451e-01       4.966298290281e+01 
       1.170114221002e+00       3.014019252812e+01 
