#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407383730799e-06       7.008874710516e-01      -1.231765674366e+00       2.151772440529e-03       3.505771518711e-09       8.764428796778e-09       8.032468666431e-16       1.752885759356e-09      -9.238242557746e-01       2.151772440529e-03       6.148444512439e-01       6.923102171923e-01      -1.231765674366e+00       2.151301225587e-03       2.013086270846e-04      -9.238242557746e-01       2.152727254688e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       5.021729829592e-11       2.152727254688e-03 
       2.111520543116e-06       1.050887471058e+00      -1.234533205430e+00       3.224389051363e-03       1.179902718713e-08       2.949756796783e-08       6.085232876471e-15       5.899513593565e-09      -9.258999040723e-01       3.224389051483e-03       6.146475321027e-01       6.919319738362e-01      -1.234532759034e+00       3.222800254593e-03       4.520661478676e-04      -9.259005819258e-01       3.227604281668e-03       5.272307408166e-14       2.588561224976e-14       3.848846959918e-13       2.539831158980e-10       3.226590281469e-03 
       3.168279839168e-06       1.575334904161e+00      -1.239692639322e+00       4.825281191785e-03       3.946711634026e-08       9.866779085064e-08       4.582714928729e-14       1.973355817013e-08      -9.297694794917e-01       4.825281192968e-03       6.143322012185e-01       6.913458423487e-01      -1.239689939011e+00       4.819929166770e-03       1.014195473371e-03      -9.297735749220e-01       4.836094616715e-03       7.850579253574e-13       3.854423401687e-13       3.082464845114e-12       1.283863843312e-09       4.831618108170e-03 
       4.754660494455e-06       2.360767737207e+00      -1.250459895639e+00       7.203954484206e-03       1.330594624320e-07       3.326486560800e-07       3.479566707730e-13       6.652973121601e-08      -9.378449217331e-01       7.203954493765e-03       6.136874974281e-01       6.902292904653e-01      -1.250445835189e+00       7.185953689770e-03       2.270000955421e-03      -9.378662103927e-01       7.240252100942e-03       9.158798295524e-12       4.496723794488e-12       2.334298283759e-11       6.481745205124e-09       7.224763486425e-03 
       7.137008733426e-06       3.536147371662e+00      -1.273560162293e+00       1.070355300286e-02       4.473982360209e-07       1.118495590052e-06       2.636131695245e-12       2.236991180104e-07      -9.551701217629e-01       1.070355307637e-02       6.122915500063e-01       6.879649791751e-01      -1.273489037464e+00       1.064321150405e-02       5.056340817488e-03      -9.552776065161e-01       1.082500518686e-02       1.035645106046e-10       5.084739146973e-11       1.755719336425e-10       3.265614290042e-08       1.077303865705e-02 
       1.071672471051e-05       5.293040507288e+00      -1.323404922064e+00       1.574131789584e-02       1.476649044474e-06       3.691622611185e-06       1.961741670342e-11       7.383245222370e-07      -9.925536920365e-01       1.574131845105e-02       6.092399186546e-01       6.832604379707e-01      -1.323049063871e+00       1.554048535690e-02       1.115051002911e-02      -9.930908576100e-01       1.614549773156e-02       1.160083630743e-09       5.695699059642e-10       1.311642972352e-09       1.639083438147e-07       1.597265906283e-02 
       1.610005205206e-05       7.914666713889e+00      -1.430178244901e+00       2.263934173421e-02       4.815400477067e-06       1.203850119267e-05       1.443867532335e-10       2.407700238534e-06      -1.072633689143e+00       2.263934587288e-02       6.025928759062e-01       6.733998423352e-01      -1.428420826983e+00       2.198115284577e-02       2.407053992874e-02      -1.075292408299e+00       2.397166723305e-02       1.284494907689e-08       6.306526119895e-09       9.682299817969e-09       8.168818758953e-07       2.340285907087e-02 
       2.420539371284e-05       1.181685172782e+01      -1.653004216784e+00       3.096244379764e-02       1.472721075191e-05       3.681802687977e-05       9.981255732011e-10       7.363605375954e-06      -1.239753222579e+00       3.096247404218e-02       5.882976785106e-01       6.528440041799e-01      -1.644539915579e+00       2.887689062270e-02       4.958573069842e-02      -1.252715195168e+00       3.527905261963e-02       1.393658493421e-07       6.842496092609e-08       6.988439749979e-08       4.017468878317e-06       3.344200473333e-02 
       3.475276673259e-05       1.681685172782e+01      -2.024513472918e+00       3.706942212096e-02       3.645045498410e-05       9.112613746025e-05       5.092395236950e-09       1.822522749205e-05      -1.518385590805e+00       3.706959248029e-02       5.629848233642e-01       6.174555097681e-01      -1.991904732966e+00       3.162247451579e-02       8.623507794814e-02      -1.569921251305e+00       4.896786575943e-02       1.114710943678e-06       5.472955913023e-07       3.878523110690e-07       1.613519707347e-05       4.393039469926e-02 
       4.548191227988e-05       2.181685172782e+01      -2.449457353091e+00       3.695857947769e-02       6.245494189203e-05       1.561373547301e-04       1.494461117350e-08       3.122747094601e-05      -1.837095244889e+00       3.695917258367e-02       5.309170797049e-01       5.738281310475e-01      -2.364964780408e+00       2.664352713910e-02       1.163274524991e-01      -1.977544211158e+00       6.152009342201e-02       5.052409480646e-06       2.480629397822e-06       1.332069401382e-06       4.450958771538e-05       5.118663434320e-02 
