# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.18109e-05 to 1.04895 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.181088468838e-05      -5.234860058153e-04      -3.926880578507e-04      -3.926880728313e-04      -5.234829645745e-04      -4.135361944584e-04      -1.393133514615e-06      -9.008993516689e-04      -2.131350221466e-10      -3.927870552596e-04       5.949997726478e-01       5.945329733851e-01 
       1.486902286998e-05      -8.295780181032e-04      -6.223682618304e-04      -6.223682994586e-04      -8.295703794911e-04      -6.552591723881e-04      -2.207791679840e-06      -1.427704353886e-03      -3.377146616886e-10      -6.225251043130e-04       5.949993082121e-01       5.945325837542e-01 
       1.871899073956e-05      -1.314563026290e-03      -9.863862975009e-04      -9.863863920142e-04      -1.314543841508e-03      -1.038135618178e-03      -3.498666981519e-06      -2.262442483860e-03      -5.350370257310e-10      -9.866347308276e-04       5.949985721646e-01       5.945319662452e-01 
       2.356581312517e-05      -2.082865569332e-03      -1.563314607464e-03      -1.563314844852e-03      -2.082817389470e-03      -1.644379503250e-03      -5.543888757391e-06      -3.584933789372e-03      -8.474627441217e-10      -1.563707982972e-03       5.949974056979e-01       5.945309876013e-01 
       2.966760099287e-05      -3.299672049117e-03      -2.477680850337e-03      -2.477681446558e-03      -3.299551067093e-03      -2.603768651028e-03      -8.783650124277e-06      -5.679740257347e-03      -1.341847598228e-09      -2.478303392561e-03       5.949955571993e-01       5.945294366624e-01 
       3.734929679690e-05      -5.225993999212e-03      -3.926844873060e-03      -3.926846370409e-03      -5.225690266552e-03      -4.120676106805e-03      -1.391407546082e-05      -8.996775146666e-03      -2.123445145394e-09      -3.927829236615e-03       5.949926280970e-01       5.945269788596e-01 
       4.701997885026e-05      -8.273522523088e-03      -6.223592937648e-03      -6.223596697673e-03      -8.272760219450e-03      -6.515714230710e-03      -2.203459202654e-05      -1.424637937405e-02      -3.357295936958e-09      -6.225147278380e-03       5.949879870629e-01       5.945230840297e-01 
       5.919464623661e-05      -1.308977277867e-02      -9.863637743118e-03      -9.863647183306e-03      -1.308786049712e-02      -1.028876119751e-02      -3.487754562126e-05      -2.254721332060e-02      -5.300531260757e-09      -9.866086734192e-03       5.949806351290e-01       5.945169128547e-01 
       7.452164438944e-05      -2.068855171638e-02      -1.563258046289e-02      -1.563260415743e-02      -2.068375836779e-02      -1.621164653744e-02      -5.516536671310e-05      -3.565578458663e-02      -8.349673681000e-09      -1.563642558462e-02       5.949689924124e-01       5.945071367679e-01 
       9.381719185055e-05      -3.264560442805e-02      -2.477538832237e-02      -2.477544776813e-02      -3.263360414219e-02      -2.545617064461e-02      -8.715057811637e-05      -5.631206267899e-02      -1.310548397737e-08      -2.478139167204e-02       5.949505625069e-01       5.944916533611e-01 
