# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=50
# for k=8.92094e-06 to 1.12715 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.920941486923e-06      -3.461404606572e-05      -2.596080513025e-05      -2.596080558830e-05      -3.461402412385e-05      -2.213308641287e-05      -5.341060909149e-07      -1.391683255714e-04      -4.198269562897e-10      -2.608308768651e-05       6.068134917425e-01       5.986208992817e-01 
       1.123079993502e-05      -5.485921780273e-05      -4.114509301872e-05      -4.114509416928e-05      -5.485916268765e-05      -3.507805214989e-05      -8.464957170193e-07      -2.205652670705e-04      -6.653708953464e-10      -4.133889304624e-05       6.068132171224e-01       5.986207031213e-01 
       1.413873943297e-05      -8.694512604181e-05      -6.521055176900e-05      -6.521055465908e-05      -8.694498760060e-05      -5.559392150916e-05      -1.341597552020e-06      -3.495697333483e-04      -1.054521952249e-09      -6.551769223781e-05       6.068127832971e-01       5.986203937234e-01 
       1.779961836290e-05      -1.377965415246e-04      -1.033516944994e-04      -1.033517017589e-04      -1.377961937824e-04      -8.810760781810e-05      -2.126256797767e-06      -5.540210228252e-04      -1.671251076334e-09      -1.038384494455e-04       6.068120945811e-01       5.986199020536e-01 
       2.240839187729e-05      -2.183872816774e-04      -1.638012329966e-04      -1.638012512318e-04      -2.183864082139e-04      -1.396343379870e-04      -3.369829424847e-06      -8.780445868058e-04      -2.648625044778e-09      -1.645726126001e-04       6.068110042306e-01       5.986191241694e-01 
       2.821049397177e-05      -3.461066518964e-04      -2.596070458109e-04      -2.596070916155e-04      -3.461044579563e-04      -2.212897966612e-04      -5.340705474847e-06      -1.391567365130e-03      -4.197489131806e-09      -2.608294121652e-04       6.068092781449e-01       5.986178933714e-01 
       3.551490774032e-05      -5.485072562743e-04      -4.114484040659e-04      -4.114485191217e-04      -5.485017457485e-04      -3.506791368432e-04      -8.464080948032e-06      -2.205366697225e-03      -6.651782218339e-09      -4.133852514792e-04       6.068065403186e-01       5.986159403424e-01 
       4.471061985182e-05      -8.692379566040e-04      -6.520991720795e-04      -6.520994610861e-04      -8.692241163916e-04      -5.556855880634e-04      -1.341378874716e-05      -3.494983021398e-03      -1.054039950993e-08      -6.551676814035e-04       6.068022021163e-01       5.986128458982e-01 
       5.628733550852e-05      -1.377429657215e-03      -1.033501002306e-03      -1.033501728256e-03      -1.377394898553e-03      -8.804400683577e-04      -2.125719898969e-05      -5.538444815297e-03      -1.670042383987e-08      -1.038361279894e-03       6.067953263878e-01       5.986079411042e-01 
       7.086155703386e-05      -2.182527215425e-03      -1.637972282116e-03      -1.637974105613e-03      -2.182439931003e-03      -1.394751675804e-03      -3.368489012240e-05      -8.776034530744e-03      -2.645600105662e-08      -1.645667816406e-03       6.067844312880e-01       5.986001690323e-01 
