# Matter power spectrum P(k) at redshift z=0.5
# for k=9.69395e-06 to 1.0194 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.693948329199e-06       2.843141675732e+01 
       1.220395789225e-05       3.551793322646e+01 
       1.536387271502e-05       4.437071170007e+01 
       1.934196978451e-05       5.542993225559e+01 
       2.435009727587e-05       6.924542798836e+01 
       3.065495624025e-05       8.650395485748e+01 
       3.859230340829e-05       1.080631984979e+02 
       4.858483146037e-05       1.349941389994e+02 
       6.116467895319e-05       1.686337404292e+02 
       7.700176863841e-05       2.106503126674e+02 
       9.693948329199e-05       2.631242584110e+02 
       1.220395789225e-04       3.286471746071e+02 
       1.536387271502e-04       4.104422148441e+02 
       1.934196978451e-04       5.125078476815e+02 
       2.435009727587e-04       6.397849882609e+02 
       3.065495624025e-04       7.983429098004e+02 
       3.859230340829e-04       9.955711385112e+02 
       4.858483146037e-04       1.240351851897e+03 
       6.116467895319e-04       1.543169882956e+03 
       7.700176863841e-04       1.916090454766e+03 
       9.693948329199e-04       2.372472835532e+03 
       1.220395789225e-03       2.926107715702e+03 
       1.536387271502e-03       3.589676605956e+03 
       1.934196978451e-03       4.372002701715e+03 
       2.435009727587e-03       5.273170627638e+03 
       3.065495624025e-03       6.278172501074e+03 
       3.859230340829e-03       7.348984477090e+03 
       4.858483146037e-03       8.419247114865e+03 
       6.116467895319e-03       9.395600056265e+03 
       7.700176863841e-03       1.016754131095e+04 
       9.693948329199e-03       1.061448109948e+04 
       1.220395789225e-02       1.061512561715e+04 
       1.536387271502e-02       1.009310108041e+04 
       1.934196977878e-02       9.051492958398e+03 
       2.435008731649e-02       7.577461152484e+03 
       3.065224998669e-02       5.884343430288e+03 
       3.843126440849e-02       4.339649154629e+03 
       4.623452312985e-02       3.411239023823e+03 
       5.186442243575e-02       3.035724649962e+03 
       5.627404126032e-02       2.853521987299e+03 
       6.010480285379e-02       2.741804999853e+03 
       6.362254116412e-02       2.656524208075e+03 
       6.695887638383e-02       2.576948104033e+03 
       7.018906422035e-02       2.491903536422e+03 
       7.336082137778e-02       2.395427755340e+03 
       7.650685777617e-02       2.285103316144e+03 
       7.965102961202e-02       2.161255429735e+03 
       8.281165062387e-02       2.026398034806e+03 
       8.600340517378e-02       1.884696647592e+03 
       8.923851760137e-02       1.741371999577e+03 
       9.252750034249e-02       1.602049585931e+03 
       9.587965081210e-02       1.472108364811e+03 
       9.930339179092e-02       1.356103312833e+03 
       1.028065106353e-01       1.257327925385e+03 
       1.063963309242e-01       1.177546712751e+03 
       1.100798376862e-01       1.116878940451e+03 
       1.138637699234e-01       1.073780812803e+03 
       1.177546895832e-01       1.045084202171e+03 
       1.217590332551e-01       1.026113786891e+03 
       1.258831510140e-01       1.010992324165e+03 
       1.301333356230e-01       9.932858197108e+02 
       1.333333333333e-01       9.751677677733e+02 
       1.345158445019e-01       9.670589852171e+02 
       1.390369163371e-01       9.281913066194e+02 
       1.437027838496e-01       8.755513537282e+02 
       1.485196840055e-01       8.115279770207e+02 
       1.534938667982e-01       7.415847834501e+02 
       1.586316036320e-01       6.728760877606e+02 
       1.639391962773e-01       6.123520993007e+02 
       1.694229873268e-01       5.649863268384e+02 
       1.750893730576e-01       5.326388594091e+02 
       1.809448195907e-01       5.136984476273e+02 
       1.869958832243e-01       5.033878775305e+02 
       1.932492358166e-01       4.950633453528e+02 
       1.997116960875e-01       4.812731966444e+02 
       2.063902677214e-01       4.571214450421e+02 
       2.132921851743e-01       4.228300038930e+02 
       2.204249681394e-01       3.836310682780e+02 
       2.277964857011e-01       3.469066288506e+02 
       2.354150313413e-01       3.185491721560e+02 
       2.432894101451e-01       3.006183937898e+02 
       2.514290398303e-01       2.907074197178e+02 
       2.598440675959e-01       2.830387316914e+02 
       2.685455052966e-01       2.715111759395e+02 
       2.775453861338e-01       2.534122168983e+02 
       2.868569469561e-01       2.311013167055e+02 
       2.964948414620e-01       2.101450804406e+02 
       3.064753911804e-01       1.949833644934e+02 
       3.168168832079e-01       1.856879847891e+02 
       3.275399264964e-01       1.784130770255e+02 
       3.386678822863e-01       1.687267832756e+02 
       3.502273894642e-01       1.556131310226e+02 
       3.622490127989e-01       1.421516573711e+02 
       3.747680520617e-01       1.317348055222e+02 
       3.878255643537e-01       1.245143920288e+02 
       4.014696726755e-01       1.175607279738e+02 
       4.157572642979e-01       1.088398999420e+02 
       4.307562283451e-01       9.967887988462e+01 
       4.465484523723e-01       9.230331469154e+01 
       4.632339082679e-01       8.629413832560e+01 
       4.809363360493e-01       7.978063028906e+01 
       4.998113298881e-01       7.287786489040e+01 
       5.200581376236e-01       6.698249419167e+01 
       5.419373859893e-01       6.157717557480e+01 
       5.657986123105e-01       5.582357858176e+01 
       5.921247211475e-01       5.057954706610e+01 
       6.216071096172e-01       4.549461155207e+01 
       6.552796023969e-01       4.042890772784e+01 
       6.947727848837e-01       3.550743224152e+01 
       7.428336342392e-01       3.056034103204e+01 
       8.044749391587e-01       2.551366712202e+01 
       8.896834702535e-01       2.027590216550e+01 
       1.019403224615e+00       1.480833004672e+01 
