# Matter power spectrum P(k) at redshift z=50
# for k=8.92166e-06 to 1.12822 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.921661904813e-06       5.848583919194e-02 
       1.123170688741e-05       7.306350650022e-02 
       1.413988121838e-05       9.127464886862e-02 
       1.780105578557e-05       1.140248819569e-01 
       2.241020148522e-05       1.424455144664e-01 
       2.821277213317e-05       1.779497669372e-01 
       3.551777577560e-05       2.223029762344e-01 
       4.471423049431e-05       2.777102287469e-01 
       5.629188103811e-05       3.469257122800e-01 
       7.086727951657e-05       4.333890672549e-01 
       8.921661904813e-05       5.413952135327e-01 
       1.123170688741e-04       6.763055623149e-01 
       1.413988121838e-04       8.448098527656e-01 
       1.780105578557e-04       1.055249381347e+00 
       2.241020148522e-04       1.318013239145e+00 
       2.821277213317e-04       1.646018127535e+00 
       3.551777577560e-04       2.055278192437e+00 
       4.471423049431e-04       2.565558851390e+00 
       5.629188103811e-04       3.201080680967e+00 
       7.086727951657e-04       3.991181429491e+00 
       8.921661904813e-04       4.970731722960e+00 
       1.123170688741e-03       6.179141019809e+00 
       1.413988121838e-03       7.658408312738e+00 
       1.780105578557e-03       9.450267352485e+00 
       2.241020148522e-03       1.158610371762e+01 
       2.821277213317e-03       1.407503046768e+01 
       3.551777577560e-03       1.688374497186e+01 
       4.471423049431e-03       1.992315920792e+01 
       5.629188103811e-03       2.304284311391e+01 
       7.086727951657e-03       2.600331865485e+01 
       8.921661904813e-03       2.842892637838e+01 
       1.123170688741e-02       2.986829409309e+01 
       1.413988121838e-02       2.975996905404e+01 
       1.780105575434e-02       2.761695024960e+01 
       2.241016660234e-02       2.334040561663e+01 
       2.820617315681e-02       1.777291541625e+01 
       3.522872426314e-02       1.273715422665e+01 
       4.166649168859e-02       1.007434560729e+01 
       4.627504632088e-02       9.019203591922e+00 
       4.998896272585e-02       8.488138026836e+00 
       5.326489295180e-02       8.148842239176e+00 
       5.629899054043e-02       7.876369701865e+00 
       5.919194142831e-02       7.609703116471e+00 
       6.200281129141e-02       7.315864447914e+00 
       6.476976868724e-02       6.980447859131e+00 
       6.751936858781e-02       6.599275350941e+00 
       7.027121375624e-02       6.175515019640e+00 
       7.304050673827e-02       5.721254309221e+00 
       7.583954434311e-02       5.252832568931e+00 
       7.867864111960e-02       4.787792547412e+00 
       8.156672544376e-02       4.344953341327e+00 
       8.451173834047e-02       3.941344691964e+00 
       8.752090835558e-02       3.589602178035e+00 
       9.060094568908e-02       3.297777648236e+00 
       9.375818205663e-02       3.069156193248e+00 
       9.699867304638e-02       2.901914616016e+00 
       1.003282739170e-01       2.789299624157e+00 
       1.037526961857e-01       2.720049764827e+00 
       1.072775500754e-01       2.678884857869e+00 
       1.109083764167e-01       2.647484775728e+00 
       1.146506706313e-01       2.606503330893e+00 
       1.185099007848e-01       2.538753747358e+00 
       1.217433649866e-01       2.455720497825e+00 
       1.224915212677e-01       2.432992562024e+00 
       1.266009833781e-01       2.287077309478e+00 
       1.308437438953e-01       2.109094671127e+00 
       1.352252726084e-01       1.915592362797e+00 
       1.397510596881e-01       1.727180490664e+00 
       1.444266237393e-01       1.562992988508e+00 
       1.492575213421e-01       1.436016565348e+00 
       1.542493588712e-01       1.350553014387e+00 
       1.594078073676e-01       1.302541863630e+00 
       1.647386212313e-01       1.278220894237e+00 
       1.702476614963e-01       1.258348475230e+00 
       1.759409244525e-01       1.224251520561e+00 
       1.818245763874e-01       1.164492123318e+00 
       1.879049952457e-01       1.079283525172e+00 
       1.941888200525e-01       9.803503711723e-01 
       2.006830090242e-01       8.857058504871e-01 
       2.073949074128e-01       8.108299492388e-01 
       2.143323263116e-01       7.617270044808e-01 
       2.215036339027e-01       7.334649622082e-01 
       2.289178609814e-01       7.128590470476e-01 
       2.365848230659e-01       6.847759804214e-01 
       2.445152620396e-01       6.415096058643e-01 
       2.527210111110e-01       5.875727324578e-01 
       2.612151879955e-01       5.350317317205e-01 
       2.700124226908e-01       4.945396707191e-01 
       2.791291281846e-01       4.678827918790e-01 
       2.885838250563e-01       4.477326911674e-01 
       2.983975344928e-01       4.243042000123e-01 
       3.085942591044e-01       3.935940901366e-01 
       3.192015776761e-01       3.607511407273e-01 
       3.302513894839e-01       3.332012312982e-01 
       3.417808573667e-01       3.128876150801e-01 
       3.538336184470e-01       2.949677009862e-01 
       3.664613605470e-01       2.744674166276e-01 
       3.797259063332e-01       2.521256791214e-01 
       3.937020150782e-01       2.325193782596e-01 
       4.084812191000e-01       2.165749794146e-01 
       4.241771857958e-01       2.006297684100e-01 
       4.409333866519e-01       1.836459414565e-01 
       4.589343562630e-01       1.682604302451e-01 
       4.784227237213e-01       1.543845787730e-01 
       4.997258806101e-01       1.401746469451e-01 
       5.232994499680e-01       1.266165577321e-01 
       5.498015594785e-01       1.137211261885e-01 
       5.802269962606e-01       1.008120068947e-01 
       6.161658831807e-01       8.821689225138e-02 
       6.603414028276e-01       7.550028292512e-02 
       7.178195024262e-01       6.249474456994e-02 
       7.988725881250e-01       4.893529729438e-02 
       9.248770499695e-01       3.487070172152e-02 
       1.128221198305e+00       2.186547809766e-02 
