# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=8.7061e-06 to 1.0995 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.706100334382e-06      -5.966549888233e-04      -4.475874362526e-04      -4.475874452923e-04      -5.966512820268e-04      -2.640713398954e-04      -1.319076299045e-06       2.522693249189e-04      -7.581958552140e-10      -4.477057349743e-04       5.851176890581e-01       5.846206783458e-01 
       1.096033094858e-05      -9.455148631509e-04      -7.093777627426e-04      -7.093777854482e-04      -9.455055529496e-04      -4.184299971296e-04      -2.090500836636e-06       3.998019539366e-04      -1.201499642393e-09      -7.095651588094e-04       5.851171104332e-01       5.846201911296e-01 
       1.379823915284e-05      -1.498239778252e-03      -1.124286685888e-03      -1.124286742917e-03      -1.498216395470e-03      -6.629286077371e-04      -3.312986696723e-06       6.335987619284e-04      -1.903848100766e-09      -1.124583450620e-03       5.851161934281e-01       5.846194189707e-01 
       1.737095390753e-05      -2.373795912667e-03      -1.781871046658e-03      -1.781871189893e-03      -2.373737191249e-03      -1.050072651011e-03      -5.250136204952e-06       1.004073015549e-03      -3.016388045791e-09      -1.782340789338e-03       5.851147401980e-01       5.846181952399e-01 
       2.186873530129e-05      -3.760319477687e-03      -2.824067082922e-03      -2.824067442648e-03      -3.760172029787e-03      -1.662750386813e-03      -8.319413667398e-06       1.591063812624e-03      -4.778122001898e-09      -2.824810074079e-03       5.851124373058e-01       5.846162559121e-01 
       2.753110659460e-05      -5.954951419935e-03      -4.475824077403e-03      -4.475824980732e-03      -5.954581260977e-03      -2.631509155104e-03      -1.318163478630e-05       2.520950959049e-03      -7.566457946039e-09      -4.476997871525e-03       5.851087882760e-01       5.846131826724e-01 
       3.465960970676e-05      -9.426033883536e-03      -7.093651329250e-03      -7.093653597271e-03      -9.425104934995e-03      -4.161277104850e-03      -2.088182539365e-05       3.993594429252e-03      -1.197612070200e-08      -7.095502215527e-03       5.851030067872e-01       5.846083126950e-01 
       4.363386342270e-05      -1.490934156421e-02      -1.124254966826e-02      -1.124255536114e-02      -1.490701152661e-02      -6.571447187192e-03      -3.307173860402e-05       6.324892289184e-03      -1.894084914069e-08      -1.124545941601e-02       5.850938490898e-01       5.846005969940e-01 
       5.493177947760e-05      -2.355475519664e-02      -1.781791394269e-02      -1.781792822611e-02      -2.354891582153e-02      -1.035548769019e-02      -5.235565816186e-05       1.001291881668e-02      -2.991879496966e-08      -1.782246617533e-02       5.850793479910e-01       5.845883746612e-01 
       6.915501309942e-05      -3.714421871462e-02      -2.823867092703e-02      -2.823870674000e-02      -3.712960411620e-02      -1.626324409090e-02      -8.282877605267e-05       1.584089944216e-02      -4.716656297640e-08      -2.824573710171e-02       5.850563973684e-01       5.845690190034e-01 
       8.706100334382e-05      -5.840142364511e-02      -4.475322072179e-02      -4.475331042041e-02      -5.836492442927e-02      -2.540276375297e-02      -1.308990044523e-04       2.503440832169e-02      -7.412443403941e-08      -4.476404887178e-02       5.850201033004e-01       5.845383809911e-01 
       1.096033094858e-04      -9.139548568166e-02      -7.092391727996e-02      -7.092414156415e-02      -9.130463756565e-02      -3.933171343468e-02      -2.065160380215e-04       3.949649218530e-02      -1.159078814859e-07      -7.094015618783e-02       5.849627815133e-01       5.844899198179e-01 
       1.379823915284e-04      -1.419722614071e-01      -1.123939115032e-01      -1.123944708127e-01      -1.417473416596e-01      -6.003214148258e-02      -3.249281501131e-04       6.214381701114e-02      -1.797934229445e-07      -1.124173677400e-01       5.848724318163e-01       5.844133561513e-01 
       1.737095390753e-04      -2.179544359689e-01      -1.781000168881e-01      -1.781014057930e-01      -2.174022808221e-01      -8.947072315346e-02      -5.089896354182e-04       9.734833641319e-02      -2.752915764285e-07      -1.781316069722e-01       5.847304744263e-01       5.842926149550e-01 
       2.186873530129e-04      -3.283957841290e-01      -2.821888134404e-01      -2.821922395288e-01      -3.270583702451e-01      -1.279999505676e-01      -7.916106495588e-04       1.514066238235e-01      -4.126509634641e-07      -2.822254045013e-01       5.845085294539e-01       5.841027539652e-01 
       2.753110659460e-04      -4.802840351907e-01      -4.470384516731e-01      -4.470468147538e-01      -4.771127434719e-01      -1.699528974950e-01      -1.216616879456e-03       2.327058051292e-01      -5.969899890050e-07      -4.470647035993e-01       5.841641591373e-01       5.838055501263e-01 
       3.465960970676e-04      -6.699220476583e-01      -7.080118807438e-01      -7.080319617039e-01      -6.626511160964e-01      -1.934248992552e-01      -1.832697821801e-03       3.505682925078e-01      -8.122990072826e-07      -7.079815641125e-01       5.836359653987e-01       5.833435685799e-01 
       4.363386342270e-04      -8.667803405802e-01      -1.120905999571e+00      -1.120952996737e+00      -8.509727111199e-01      -1.411277371122e-01      -2.666717126682e-03       5.101474535895e-01      -9.869138230960e-07      -1.120704951986e+00       5.828394669292e-01       5.826331391595e-01 
       5.493177947760e-04      -9.973781033762e-01      -1.773567876878e+00      -1.773673623920e+00      -9.657573686851e-01       1.008138457323e-01      -3.648266027637e-03       6.979863282546e-01      -9.416708550747e-07      -1.772956212075e+00       5.816664993287e-01       5.815581001598e-01 
       6.915501309942e-04      -9.687146964127e-01      -2.803897219408e+00      -2.804121583735e+00      -9.130477726765e-01       6.715368462307e-01      -4.457950229280e-03       8.529599184482e-01      -3.884577923004e-07      -2.802459389495e+00       5.799900035015e-01       5.799683118161e-01 
       8.706100334382e-04      -8.003208423485e-01      -4.427525639618e+00      -4.427964241252e+00      -7.186991002027e-01       1.483060042791e+00      -4.410542854224e-03       8.438852861012e-01       7.536558327808e-07      -4.424710360658e+00       5.776636352312e-01       5.776840040162e-01 
       1.096033094858e-03      -7.587610156637e-01      -6.979913548570e+00      -6.980692599294e+00      -6.614683396313e-01       1.653370777250e+00      -3.024169341355e-03       5.785529840166e-01       1.401689811421e-06      -6.975152168286e+00       5.744861322590e-01       5.744945872356e-01 
       1.379823915284e-03      -9.164140220945e-01      -1.098012802184e+01      -1.098142553509e+01      -8.137527939960e-01       8.011753683932e-02      -1.991729237279e-03       3.810926617200e-01      -4.786947722748e-07      -1.097253739467e+01       5.701660682735e-01       5.701588647018e-01 
       1.737095390753e-03      -7.609843179667e-01      -1.722385557739e+01      -1.722613092270e+01      -6.742218517721e-01      -3.258283963818e-01      -3.647720667751e-03       6.980000848433e-01      -1.534685118416e-06      -1.721160348552e+01       5.642825454260e-01       5.642865163928e-01 
