#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407899051442e-06       7.010156019633e-01      -1.231911271882e+00       2.152026061162e-03       4.131704641894e-09       1.032926160474e-08       1.115557500890e-15       2.065852320947e-09      -9.239334539113e-01       2.152026061162e-03       6.148394034607e-01       6.922738987785e-01      -1.231911271882e+00       2.151554734037e-03       2.013733991393e-04      -9.239334539113e-01       2.152981424497e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.955728625965e-08       2.152981424497e-03 
       2.112357766097e-06       1.051015601970e+00      -1.234748556395e+00       3.224463258793e-03       1.390318694583e-08       3.475796736456e-08       8.450238640117e-15       6.951593472913e-09      -9.260614172960e-01       3.224463258913e-03       6.146405004568e-01       6.918782368512e-01      -1.234748109989e+00       3.222874622855e-03       4.521467278694e-04      -9.260620954635e-01       3.227679798676e-03       7.096817463851e-12       8.773594591742e-12       5.180464845055e-11       9.890224320966e-08       3.226665916962e-03 
       3.169679577760e-06       1.575383600440e+00      -1.240011463999e+00       4.824714909310e-03       4.651018736589e-08       1.162754684147e-07       6.365000944386e-14       2.325509368295e-08      -9.300085979992e-01       4.824714910494e-03       6.143220925487e-01       6.912660895807e-01      -1.240008764967e+00       4.819366132538e-03       1.014158450777e-03      -9.300126940451e-01       4.835530021348e-03       1.056203323655e-10       1.305754398930e-10       4.147029409112e-10       4.998495255040e-07       4.831055864829e-03 
       4.757081785667e-06       2.360520063550e+00      -1.250925726523e+00       7.201609902661e-03       1.567941176158e-07       3.919852940395e-07       4.833154312318e-13       7.839705880789e-08      -9.381942948959e-01       7.201609912227e-03       6.136733538748e-01       6.901118179562e-01      -1.250911683935e+00       7.183633595047e-03       2.269194117187e-03      -9.382155760753e-01       7.237899594800e-03       1.231202675323e-09       1.522101872706e-09       3.138270953256e-09       2.522854148004e-06       7.222429646826e-03 
       7.141357775568e-06       3.535061364765e+00      -1.274218093856e+00       1.069679639437e-02       5.271544694633e-07       1.317886173658e-06       3.662006710075e-12       2.635772347316e-07      -9.556635704352e-01       1.069679646793e-02       6.122736637128e-01       6.877952163133e-01      -1.274147145454e+00       1.063660447297e-02       5.052170643404e-03      -9.557709355558e-01       1.081815468195e-02       1.390474722566e-08       1.719009537091e-08       2.357944790733e-08       1.270535777782e-05       1.076630439325e-02 
       1.072484204207e-05       5.289826916552e+00      -1.324258587926e+00       1.572446141604e-02       1.739651813839e-06       4.349129534597e-06       2.725610560256e-11       8.698259069193e-07      -9.931939414329e-01       1.572446197169e-02       6.092241440912e-01       6.830254856235e-01      -1.323904252380e+00       1.552445821137e-02       1.113376280026e-02      -9.937299015247e-01       1.612799882310e-02       1.554662730817e-07       1.922013783306e-07       1.758780437110e-07       6.373219445031e-05       1.595580946095e-02 
       1.611576749490e-05       7.906352469246e+00      -1.431036145661e+00       2.260151364514e-02       5.672265629406e-06       1.418066407351e-05       2.006680390141e-10       2.836132814703e-06      -1.073277114707e+00       2.260151778757e-02       6.026048534846e-01       6.731072011520e-01      -1.429290881969e+00       2.194762955391e-02       2.401191318354e-02      -1.075925455612e+00       2.393013861540e-02       1.716582648697e-06       2.122319280065e-06       1.295155192591e-06       3.173333615653e-04       2.336471089787e-02 
       2.423691628403e-05       1.179671920901e+01      -1.653021560505e+00       3.088878777206e-02       1.734670892053e-05       4.336677230131e-05       1.388006425320e-09       8.673354460263e-06      -1.239766230246e+00       3.088881805200e-02       5.884254517991e-01       6.525815014831e-01      -1.644648029993e+00       2.882408785477e-02       4.940850731931e-02      -1.252646404456e+00       3.518606543749e-02       1.854192016174e-05       2.293131483338e-05       9.309315466909e-06       1.558181030956e-03       3.336541096129e-02 
       3.486173568408e-05       1.679671920901e+01      -2.023565890005e+00       3.698134142272e-02       4.307653986329e-05       1.076913496582e-04       7.131132119850e-09       2.153826993165e-05      -1.517674905986e+00       3.698151320392e-02       5.632954965838e-01       6.173004944675e-01      -1.991296988832e+00       3.159284122984e-02       8.602011634336e-02      -1.568998087394e+00       4.884696048999e-02       1.484237075372e-04       1.837734538602e-04       5.159966569519e-05       6.271040287524e-03       4.385095247561e-02 
       4.570187300933e-05       2.179671920901e+01      -2.446776128927e+00       3.684722810414e-02       7.401726386950e-05       1.850431596737e-04       2.105817280745e-08       3.700863193475e-05      -1.835084350371e+00       3.684782993031e-02       5.315047517592e-01       5.739417423050e-01      -2.363226433541e+00       2.666084220417e-02       1.161323019756e-01      -1.975127022008e+00       6.136458060725e-02       6.700725992727e-04       8.320305966595e-04       1.757591488274e-04       1.726630413539e-02       5.110361300367e-02 
