# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.888889
# for k=9.12675e-06 to 1.15367 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.126746228063e-06      -8.780601690257e-04      -6.587586948457e-04      -6.587587132365e-04      -8.780513649879e-04      -2.495410223156e-03      -1.148944434932e-06      -3.373030943981e-04       1.238416724949e-09      -6.588901850873e-04       5.542450396055e-01       5.539220024170e-01 
       1.148989275351e-05      -1.391366532913e-03      -1.044061309905e-03      -1.044061356098e-03      -1.391344421250e-03      -3.954225397064e-03      -1.820569319946e-06      -5.344763784898e-04       1.962579020271e-09      -1.044269568252e-03       5.542444290345e-01       5.539214813493e-01 
       1.446491796618e-05      -2.204501721976e-03      -1.654723499853e-03      -1.654723615876e-03      -2.204446192254e-03      -6.265182188620e-03      -2.884440827591e-06      -8.468040478670e-04       3.110027204681e-09      -1.655053216405e-03       5.542434614230e-01       5.539206555518e-01 
       1.821025280714e-05      -3.492228416804e-03      -2.622554578117e-03      -2.622554869515e-03      -3.492088981254e-03      -9.925015566727e-03      -4.569101481456e-06      -1.341380804637e-03       4.927927231068e-09      -2.623076263087e-03       5.542419280578e-01       5.539193468487e-01 
       2.292535001410e-05      -5.530613246928e-03      -4.156455253874e-03      -4.156455985687e-03      -5.530263194878e-03      -1.571846806528e-02      -7.235439496955e-06      -2.124154915294e-03       7.807391146655e-09      -4.157279858351e-03       5.542394983293e-01       5.539172729403e-01 
       2.886130570703e-05      -8.754901693100e-03      -6.587503369817e-03      -6.587505207458e-03      -8.754023174774e-03      -2.488292311965e-02      -1.145209317803e-05      -3.362065137147e-03       1.236673034056e-08      -6.588804732751e-03       5.542356487038e-01       5.539139866353e-01 
       3.633423117214e-05      -1.384917382101e-02      -1.044040318799e-02      -1.044040780159e-02      -1.384697015555e-02      -3.936358231703e-02      -1.811194781368e-05      -5.317241385894e-03       1.958197202031e-08      -1.044245179696e-02       5.542295503671e-01       5.539087795556e-01 
       4.574208694061e-05      -2.188327620371e-02      -1.654670785746e-02      -1.654671943698e-02      -2.187775305687e-02      -6.220354192316e-02      -2.860923617584e-05      -8.398997078094e-03       3.099021189084e-08      -1.654991982278e-02       5.542198931907e-01       5.539005310510e-01 
       5.758587563804e-05      -3.451701939594e-02      -2.622422218298e-02      -2.622425123234e-02      -3.450319436395e-02      -9.812636295800e-02      -4.510158018149e-05      -1.324075788022e-02       4.900290123218e-08      -2.622922557585e-02       5.542046071379e-01       5.538874678831e-01 
       7.249632220114e-05      -5.429216157841e-02      -4.156122986345e-02      -4.156130268479e-02      -5.425762687850e-02      -1.543711422111e-01      -7.087912058956e-05      -2.080842822110e-02       7.738026742169e-08      -4.156894193806e-02       5.541804291752e-01       5.538667886829e-01 
