#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407655917272e-06       7.009551605149e-01      -1.231842691556e+00       2.151906797112e-03       3.056278387760e-09       7.640695969401e-09       6.104337288501e-16       1.528139193880e-09      -9.238820186669e-01       2.151906797112e-03       6.148424070043e-01       6.922910056683e-01      -1.231842691556e+00       2.151435325481e-03       2.013428457951e-04      -9.238820186669e-01       2.152861703969e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       6.358638791820e-08       2.152861703969e-03 
       2.111962787046e-06       1.050955160507e+00      -1.234647871658e+00       3.224431291556e-03       1.028353562365e-08       2.570883905912e-08       4.623464967367e-15       5.141767811823e-09      -9.259859037438e-01       3.224431291677e-03       6.146445513042e-01       6.919033607003e-01      -1.234647425014e+00       3.222841578354e-03       4.521088229924e-04      -9.259865815807e-01       3.227646212482e-03       5.531005408824e-11       3.748665328227e-11       4.037577429295e-10       3.215789573666e-07       3.226632274896e-03 
       3.169019481901e-06       1.575360573782e+00      -1.239863009877e+00       4.824991565981e-03       3.440586532165e-08       8.601466330411e-08       3.482850992135e-14       1.720293266082e-08      -9.298972574079e-01       4.824991567165e-03       6.143278168537e-01       6.913032262422e-01      -1.239860308156e+00       4.819636204022e-03       1.014176417415e-03      -9.299013515984e-01       4.835800829152e-03       8.233606100274e-10       5.580368049148e-10       3.232829191894e-09       1.625395465725e-06       4.831325563546e-03 
       4.755941906224e-06       2.360636310786e+00      -1.250710954377e+00       7.202745794277e-03       1.159933146213e-07       2.899832865531e-07       2.644591710519e-13       5.799665731063e-08      -9.380332157863e-01       7.202745803842e-03       6.136810365294e-01       6.901659945052e-01      -1.250696887395e+00       7.184732530187e-03       2.269575380148e-03      -9.380544884883e-01       7.239013781901e-03       9.601474149286e-09       6.507460449063e-09       2.447246926538e-08       8.204813219172e-06       7.223535042490e-03 
       7.139324891589e-06       3.535568974405e+00      -1.273925137645e+00       1.070007899844e-02       3.900049090161e-07       9.750122725401e-07       2.003719647499e-12       1.950024545080e-07      -9.554438532764e-01       1.070007907197e-02       6.122816125648e-01       6.878709607272e-01      -1.273853986151e+00       1.063968946847e-02       5.054125644824e-03      -9.555511840251e-01       1.082135371100e-02       1.084970470140e-07       7.353530373270e-08       1.839607796125e-07       4.132827199745e-05       1.076944882899e-02 
       1.072115519282e-05       5.291307675703e+00      -1.323930736989e+00       1.573266983912e-02       1.287193094941e-06       3.217982737352e-06       1.491349585285e-11       6.435965474704e-07      -9.929480532305e-01       1.573267039416e-02       6.092209392595e-01       6.831175805172e-01      -1.323574796052e+00       1.553164679078e-02       1.114146581726e-02      -9.934838935218e-01       1.613586743194e-02       1.214037274434e-06       8.228712650293e-07       1.373004092917e-06       2.073678469472e-04       1.596337554771e-02 
       1.610942425883e-05       7.910013886010e+00      -1.430976369612e+00       2.261946403687e-02       4.197813334335e-06       1.049453333584e-05       1.098084477593e-10       2.098906667168e-06      -1.073232282666e+00       2.261946817124e-02       6.025346951470e-01       6.731577073791e-01      -1.429219002152e+00       2.196051288930e-02       2.403729194467e-02      -1.075880179214e+00       2.394656641920e-02       1.341650715335e-05       9.095974669437e-06       1.011604971206e-05       1.032940286345e-03       2.337960269257e-02 
       2.423003593357e-05       1.180429312857e+01      -1.654569102315e+00       3.091733471673e-02       1.284277504766e-05       3.210693761916e-05       7.600104838640e-10       6.421387523831e-06      -1.240926886517e+00       3.091736491487e-02       5.880385149341e-01       6.522968907664e-01      -1.646110655470e+00       2.882898230702e-02       4.946914620480e-02      -1.253800798982e+00       3.520629892270e-02       1.449027495086e-04       9.836375196309e-05       7.263067844286e-05       5.075226258660e-03       3.337881245393e-02 
       3.487718965293e-05       1.680429312857e+01      -2.030166723883e+00       3.698044113238e-02       3.191191558126e-05       7.977978895316e-05       3.912807042188e-09       1.595595779063e-05      -1.522625530101e+00       3.698061255651e-02       5.618331895006e-01       6.157837723583e-01      -1.997488057626e+00       3.150961407055e-02       8.603409359389e-02      -1.573813578585e+00       4.879436858192e-02       1.153175328114e-03       7.867028180782e-04       3.990079093059e-04       2.044529955911e-02       4.378070435588e-02 
       4.585573209395e-05       2.180429312857e+01      -2.463341139884e+00       3.671823008233e-02       5.495875009761e-05       1.373968752440e-04       1.164867963057e-08       2.747937504881e-05      -1.847508111339e+00       3.671883585892e-02       5.277965258069e-01       5.698453136151e-01      -2.378470130355e+00       2.632873184221e-02       1.158872426068e-01      -1.986904071919e+00       6.106551703613e-02       5.143330724010e-03       3.551682052617e-03       1.331716231049e-03       5.659435828518e-02       5.077364960342e-02 
       5.731205383834e-05       2.680429312857e+01      -2.900396161211e+00       2.952193399643e-02       6.946563531258e-05       1.736640882815e-04       2.299929625473e-08       3.473281765629e-05      -2.175304630306e+00       2.952355657803e-02       4.871793108572e-01       5.167536328963e-01      -2.727715850319e+00       1.357014397499e-02       1.273026123969e-01      -2.478767076842e+00       7.166377074091e-02       1.610070386593e-02       1.139015693684e-02       3.232608343839e-03       1.260015279801e-01       5.389603282486e-02 
       6.943794765950e-05       3.180429312857e+01      -3.282550858348e+00       1.556600654327e-02       5.420812128942e-05       1.355203032236e-04       2.634575807412e-08       2.710406064471e-05      -2.461933257931e+00       1.556962795967e-02       4.420560286021e-01       4.596783355081e-01      -2.986816100148e+00      -5.116033716045e-03       1.113643564046e-01      -3.030778415760e+00       8.030946833019e-02       3.920425245846e-02       2.892326094143e-02       6.149958382433e-03       2.423209034767e-01       5.298363003843e-02 
       8.241266654569e-05       3.680429312857e+01      -3.552431809472e+00      -4.146143469701e-03      -1.764921713709e-05      -4.412304284274e-05      -1.208275502543e-08      -8.824608568547e-06      -2.664370008734e+00      -4.139067972798e-03       3.952264580895e-01       4.024192978094e-01      -3.109764688485e+00      -2.696399611539e-02       6.413991142347e-02      -3.621426391665e+00       8.690103315451e-02       7.826926432728e-02       6.167198241582e-02       9.442344542792e-03       4.139093769047e-01       4.814522647269e-02 
       9.630484236743e-05       4.180429312857e+01      -3.663832043283e+00      -2.786903625989e-02      -1.758726484787e-04      -4.396816211968e-04      -1.644171620070e-07      -8.793632423936e-05      -2.747968017702e+00      -2.785664934945e-02       3.493267552027e-01       3.483004145113e-01      -3.073327770604e+00      -4.857984639994e-02      -1.208780356445e-02      -4.230734850635e+00       9.158730366488e-02       1.320521568894e-01       1.143772255460e-01       1.179164856945e-02       6.290240728459e-01       3.964069268051e-02 
       1.109921787202e-04       4.680429312857e+01      -3.591050534116e+00      -5.338896876580e-02      -4.609367168000e-04      -1.152341792000e-03      -5.723724587726e-07      -2.304683584000e-04      -2.693461097773e+00      -5.336938974874e-02       3.056685192422e-01       2.988680421640e-01      -2.884218642575e+00      -6.663171775625e-02      -1.088966250044e-01      -4.845358684175e+00       9.471767174225e-02       1.925375614615e-01       1.891035609701e-01       1.199397455506e-02       8.444824145889e-01       2.768266379505e-02 
       1.261873293093e-04       5.180429312857e+01      -3.330914491145e+00      -7.840140515437e-02      -8.873822423604e-04      -2.218455605901e-03      -1.424285521218e-06      -4.436911211802e-04      -2.498477664374e+00      -7.837345026497e-02       2.641515747039e-01       2.538526094835e-01      -2.576379460310e+00      -7.856985461461e-02      -2.132253877584e-01      -5.459297060003e+00       9.666832567598e-02       2.481600134785e-01       2.846890845289e-01       9.934358086225e-03       1.005533625369e+00       1.236335324469e-02 
       1.415742145751e-04       5.680429312857e+01      -2.896686839941e+00      -1.007971623046e-01      -1.403682958683e-03      -3.509207396707e-03      -2.836327098369e-06      -7.018414793414e-04      -2.172967370115e+00      -1.007611535380e-01       2.244873229593e-01       2.125804631913e-01      -2.198320275066e+00      -8.310741126708e-02      -3.099817900977e-01      -6.069361555040e+00       9.768807428995e-02       2.895589046194e-01       3.979907988437e-01       6.478491744769e-03       1.096370285294e+00      -6.022731578337e-03 
       1.569363368497e-04       6.180429312857e+01      -2.311687685937e+00      -1.187712816755e-01      -2.054642703353e-03      -5.136606758382e-03      -5.122766962440e-06      -1.027321351676e-03      -1.734413825482e+00      -1.187294769734e-01       1.871886398493e-01       1.751312863818e-01      -1.799530581118e+00      -8.032007086696e-02      -3.850601698186e-01      -6.670977301250e+00       9.788759021800e-02       3.121139674179e-01       5.249195170129e-01       2.506287060576e-03       1.167354280861e+00      -2.627704564376e-02 
       1.721861140272e-04       6.680429312857e+01      -1.607533242610e+00      -1.308497635513e-01      -2.847064297584e-03      -7.117660743961e-03      -8.898794590334e-06      -1.423532148792e-03      -1.206515161818e+00      -1.308053450243e-01       1.534120793061e-01       1.422468088598e-01      -1.422314675942e+00      -7.144204466860e-02      -4.280198850772e-01      -7.257970526163e+00       9.732752441244e-02       3.145161370411e-01       6.596957423913e-01      -1.534856990840e-03       1.302132708759e+00      -4.567675972267e-02 
       1.873231019655e-04       7.180429312857e+01      -8.243430660853e-01      -1.359407512671e-01      -3.611081132253e-03      -9.027702830632e-03      -1.365653670617e-05      -1.805540566126e-03      -6.193350803145e-01      -1.359019648048e-01       1.242890075239e-01       1.146925122093e-01      -1.097782527171e+00      -5.850001862531e-02      -4.338948606775e-01      -7.824444976918e+00       9.609487465200e-02       2.970932548013e-01       7.936401794848e-01      -5.374616953770e-03       1.555740240960e+00      -6.003426360095e-02 
       2.023845350612e-04       7.680429312857e+01      -9.546492641229e-03      -1.334249809677e-01      -4.164855662773e-03      -1.041213915693e-02      -1.840693259900e-05      -2.082427831386e-03      -8.395692406007e-03      -1.334022848264e-01       1.005276647176e-01       9.284348993328e-02      -8.436589046845e-01      -4.387557258680e-02      -4.038653713714e-01      -8.366232223409e+00       9.432524620973e-02       2.617168313884e-01       9.157061254322e-01      -8.642108560073e-03       1.913380933765e+00      -6.471359315837e-02 
