#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407216093481e-06       7.008457792627e-01      -1.231718356455e+00       2.151690049809e-03       3.222955142067e-09       8.057387855168e-09       6.788998527585e-16       1.611477571034e-09      -9.237887673414e-01       2.151690049809e-03       6.148461440655e-01       6.923220203264e-01      -1.231718356455e+00       2.151218838025e-03       2.012875521209e-04      -9.237887673414e-01       2.152644651953e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.299273004035e-10       2.152644651953e-03 
       2.111248184700e-06       1.050845779255e+00      -1.234463204968e+00       3.224365330284e-03       1.084807613206e-08       2.712019033014e-08       5.143528727871e-15       5.424038066028e-09      -9.258474037258e-01       3.224365330404e-03       6.146498919908e-01       6.919494411987e-01      -1.234462758535e+00       3.222776312482e-03       4.520399453647e-04      -9.258480814463e-01       3.227579965808e-03       8.109390075545e-13       6.505706861556e-13       5.920061060276e-12       4.197684643769e-09       3.226565927236e-03 
       3.167824466838e-06       1.575319076374e+00      -1.239588976434e+00       4.825467003780e-03       3.628417983669e-08       9.071044959172e-08       3.873195293163e-14       1.814208991834e-08      -9.296917323256e-01       4.825467004963e-03       6.143355953278e-01       6.913717734492e-01      -1.239586275355e+00       4.820113070397e-03       1.014207622376e-03      -9.296958272921e-01       4.836279029419e-03       1.207702110791e-11       9.688713811238e-12       4.741966306674e-11       2.122022514734e-08       4.831801754668e-03 
       4.753872725800e-06       2.360848442038e+00      -1.250308416519e+00       7.204723632981e-03       1.223313078095e-07       3.058282695237e-07       2.940780340075e-13       6.116565390474e-08      -9.377313123927e-01       7.204723642538e-03       6.136922444174e-01       6.902674918446e-01      -1.250294347556e+00       7.186710582340e-03       2.270264069572e-03      -9.377526014726e-01       7.241019556356e-03       1.409327882586e-10       1.130624420517e-10       3.591830092108e-10       1.071425545410e-07       7.225524855800e-03 
       7.135593804016e-06       3.536501237787e+00      -1.273346393696e+00       1.070577801101e-02       4.113395849856e-07       1.028348962464e-06       2.227873932764e-12       2.056697924928e-07      -9.550097953147e-01       1.070577808450e-02       6.122975205309e-01       6.880201482113e-01      -1.273275191068e+00       1.064536631290e-02       5.057700728434e-03      -9.551173038877e-01       1.082723939052e-02       1.594261060816e-09       1.278986121021e-09       2.702476103247e-09       5.398740943223e-07       1.077523490022e-02 
       1.071408585003e-05       5.294087662762e+00      -1.323129081721e+00       1.574691678764e-02       1.357705479032e-06       3.394263697581e-06       1.657851710173e-11       6.788527395162e-07      -9.923468117795e-01       1.574691734262e-02       6.092449328624e-01       6.833364593101e-01      -1.322772575170e+00       1.554570700638e-02       1.115597161626e-02      -9.928842573016e-01       1.615119964910e-02       1.786885440769e-08       1.433519100619e-08       2.019942910083e-08       2.710267974891e-06       1.597814828778e-02 
       1.609496468854e-05       7.917373375375e+00      -1.429910504945e+00       2.265213381621e-02       4.427809465115e-06       1.106952366279e-05       1.220109609985e-10       2.213904732557e-06      -1.072432884177e+00       2.265213795239e-02       6.025870807071e-01       6.734925180661e-01      -1.428147999362e+00       2.199201553846e-02       2.408963359997e-02      -1.075094152306e+00       2.398514235622e-02       1.980236997900e-07       1.588641328782e-07       1.492159048840e-07       1.351102407759e-05       2.341521924105e-02 
       2.419536954689e-05       1.182337376395e+01      -1.653058493005e+00       3.098836158629e-02       1.354290874765e-05       3.385727186912e-05       8.433470664773e-10       6.771454373823e-06      -1.239793929759e+00       3.098839180374e-02       5.882449821197e-01       6.529159954536e-01      -1.644556493288e+00       2.889349375789e-02       4.964301231983e-02      -1.252776421549e+00       3.530872528280e-02       2.151175232680e-06       1.725814234327e-06       1.078080896713e-06       6.647229886178e-05       3.346617190243e-02 
       3.471947458157e-05       1.682337376395e+01      -2.025072626880e+00       3.710449496296e-02       3.349012376506e-05       8.372530941266e-05       4.294305212173e-09       1.674506188253e-05      -1.518804955232e+00       3.710466475833e-02       5.628376095449e-01       6.174513395476e-01      -1.992308122808e+00       3.162884543155e-02       8.630250367837e-02      -1.570375627280e+00       4.900378412872e-02       1.718803682394e-05       1.379056457831e-05       5.977672736506e-06       2.666442688956e-04       4.395112205715e-02 
       4.541896329235e-05       2.182337376395e+01      -2.451010380589e+00       3.700853346496e-02       5.735503889605e-05       1.433875972401e-04       1.258565665586e-08       2.867751944802e-05      -1.838260006697e+00       3.700912351347e-02       5.306002915497e-01       5.736455660872e-01      -2.366055242527e+00       2.662648419800e-02       1.163797100719e-01      -1.978721606529e+00       6.155819224283e-02       7.785094989025e-05       6.247576663245e-05       2.051568519591e-05       7.349863286545e-04       5.119172102698e-02 
