# Matter power spectrum P(k) at redshift z=0.59375
# for k=1.00777e-05 to 1.03643 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.007772530851e-05       3.301993031121e+01 
       1.268710448396e-05       4.125014108442e+01 
       1.597211823695e-05       5.153168063093e+01 
       2.010770552868e-05       6.437578132155e+01 
       2.531410146293e-05       8.042103735657e+01 
       3.186856560841e-05       1.004650874834e+02 
       4.012014708186e-05       1.255041335982e+02 
       5.050827268628e-05       1.567821887011e+02 
       6.358614799058e-05       1.958523616706e+02 
       8.005021754345e-05       2.446529477422e+02 
       1.007772530851e-04       3.056015617095e+02 
       1.268710448396e-04       3.817109287692e+02 
       1.597211823695e-04       4.767300269874e+02 
       2.010770552868e-04       5.953136676805e+02 
       2.531410146293e-04       7.432216021263e+02 
       3.186856560841e-04       9.275438195320e+02 
       4.012014708186e-04       1.156940596737e+03 
       5.050827268628e-04       1.441873528222e+03 
       6.358614799058e-04       1.794788223793e+03 
       8.005021754345e-04       2.230190108295e+03 
       1.007772530851e-03       2.764508746154e+03 
       1.268710448396e-03       3.415406806953e+03 
       1.597211823695e-03       4.200517937000e+03 
       2.010770552868e-03       5.134999608869e+03 
       2.531410146293e-03       6.227646744083e+03 
       3.186856560841e-03       7.475255337730e+03 
       4.012014708186e-03       8.855880626280e+03 
       5.050827268628e-03       1.032079034200e+04 
       6.358614799058e-03       1.178736180722e+04 
       8.005021754345e-03       1.313433460423e+04 
       1.007772530851e-02       1.420347320095e+04 
       1.268710448396e-02       1.480562685881e+04 
       1.597211823693e-02       1.475281563334e+04 
       2.010770542088e-02       1.389236211181e+04 
       2.531401067668e-02       1.223544150634e+04 
       3.185492181725e-02       1.002540287406e+04 
       3.963142304483e-02       7.960941872016e+03 
       4.633662454363e-02       6.812717952419e+03 
       5.117514172331e-02       6.277496895518e+03 
       5.514116312727e-02       5.962942307269e+03 
       5.867097118642e-02       5.737974261892e+03 
       6.195703435093e-02       5.548048013667e+03 
       6.510038260036e-02       5.365324330494e+03 
       6.816123634898e-02       5.174358069213e+03 
       7.117897655901e-02       4.967055578203e+03 
       7.418125993494e-02       4.740534833507e+03 
       7.718866054992e-02       4.495965442790e+03 
       8.021723867901e-02       4.237717428544e+03 
       8.328005806707e-02       3.972526795271e+03 
       8.638812998105e-02       3.708574792539e+03 
       8.955102603530e-02       3.454516517737e+03 
       9.277729013172e-02       3.218513618310e+03 
       9.607472347140e-02       3.007348174108e+03 
       9.945058648648e-02       2.825723048746e+03 
       1.029117446895e-01       2.675793577449e+03 
       1.064647756208e-01       2.556916712698e+03 
       1.101160481574e-01       2.465588595093e+03 
       1.138717817749e-01       2.395572862704e+03 
       1.177380910195e-01       2.338302134755e+03 
       1.217210189351e-01       2.283709272195e+03 
       1.258265621949e-01       2.221619614951e+03 
       1.300606900276e-01       2.143632486308e+03 
       1.344293585862e-01       2.045089674879e+03 
       1.367989056088e-01       1.984534132414e+03 
       1.389385221185e-01       1.926472254089e+03 
       1.435941421014e-01       1.793603365742e+03 
       1.484021953805e-01       1.656399982661e+03 
       1.533686822736e-01       1.526431973181e+03 
       1.584996355479e-01       1.413967143255e+03 
       1.638011311497e-01       1.325354386943e+03 
       1.692793015458e-01       1.261437751591e+03 
       1.749403525211e-01       1.217293159122e+03 
       1.807905842713e-01       1.183528401216e+03 
       1.868364176208e-01       1.148641900991e+03 
       1.930844262029e-01       1.101542786173e+03 
       1.995413754479e-01       1.037805129759e+03 
       2.062142692585e-01       9.614633452265e+02 
       2.131104053036e-01       8.828025906836e+02 
       2.202374399587e-01       8.130394985080e+02 
       2.276034640573e-01       7.593907821656e+02 
       2.352170908304e-01       7.223125654512e+02 
       2.430875576991e-01       6.953236012475e+02 
       2.512248439920e-01       6.682597605377e+02 
       2.596398071968e-01       6.331422695912e+02 
       2.683443410826e-01       5.889128241798e+02 
       2.773515599868e-01       5.418596580270e+02 
       2.866760148249e-01       5.008920969678e+02 
       2.963339480616e-01       4.705148872984e+02 
       3.063435971141e-01       4.478898255025e+02 
       3.167255586544e-01       4.258641291324e+02 
       3.275032303426e-01       3.991078837712e+02 
       3.387033520877e-01       3.689558893166e+02 
       3.503566766788e-01       3.410815651744e+02 
       3.624988105322e-01       3.191168352660e+02 
       3.751712809280e-01       3.009361816657e+02 
       3.884229088612e-01       2.818203387577e+02 
       4.023116003906e-01       2.606798566454e+02 
       4.169067204724e-01       2.407702396290e+02 
       4.322922923391e-01       2.240846028319e+02 
       4.485713908606e-01       2.086388712518e+02 
       4.658723025288e-01       1.923510638068e+02 
       4.843573674535e-01       1.765907993562e+02 
       5.042360137500e-01       1.626712563708e+02 
       5.257845675983e-01       1.489385203379e+02 
       5.493774420275e-01       1.352757895657e+02 
       5.755383005198e-01       1.225905944349e+02 
       6.050281372171e-01       1.099246491577e+02 
       6.390057872661e-01       9.761765945252e+01 
       6.793406441082e-01       8.530542419784e+01 
       7.292702766267e-01       7.292561766770e+01 
       7.948956417126e-01       6.015590563363e+01 
       8.887183386100e-01       4.675918564897e+01 
       1.036426833725e+00       3.288981053091e+01 
