# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.12981e-05 to 1.16239 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.129806043333e-05      -5.327760598484e-04      -3.996582416646e-04      -3.996582564575e-04      -5.327728880335e-04      -3.480282649746e-04      -9.255232921323e-07       3.279364882990e-01      -1.476461378093e-10      -3.997649634078e-04       5.939847392862e-01       5.934904783573e-01 
       1.422341538351e-05      -8.442984677811e-04      -6.334152381974e-04      -6.334152753543e-04      -8.442905012185e-04      -5.514623009067e-04      -1.466741713936e-06       5.197052000222e-01      -2.339501922982e-10      -6.335843159597e-04       5.939842525937e-01       5.934900723162e-01 
       1.790621906880e-05      -1.337885095007e-03      -1.003894523602e-03      -1.003894616931e-03      -1.337865086597e-03      -8.736937101221e-04      -2.324345262941e-06       8.235798276494e-01      -3.706523795502e-10      -1.004162331044e-03       5.939834812779e-01       5.934894288035e-01 
       2.254259421486e-05      -2.119807786333e-03      -1.591063146370e-03      -1.591063380783e-03      -2.119757538191e-03      -1.383920357872e-03      -3.683123662112e-06       1.305040401359e+00      -5.871089353112e-10      -1.591487183846e-03       5.939822589231e-01       5.934884089504e-01 
       2.837944470486e-05      -3.358169370136e-03      -2.521658995603e-03      -2.521659584347e-03      -3.358043195139e-03      -2.191378905495e-03      -5.835567263819e-06       2.067734907305e+00      -9.296620065368e-10      -2.522330023447e-03       5.939803218682e-01       5.934867927080e-01 
       3.572760411155e-05      -5.318575124806e-03      -3.996544719532e-03      -3.996546198092e-03      -5.318258357181e-03      -3.468111748273e-03      -9.244262967957e-06       3.275598149425e+00      -1.471298222848e-09      -3.997605650669e-03       5.939772524637e-01       5.934842314269e-01 
       4.497838871856e-05      -8.419925389863e-03      -6.334057698804e-03      -6.334061411590e-03      -8.419130380459e-03      -5.484050908682e-03      -1.463990057827e-05       5.187603832220e+00      -2.326532578156e-09      -6.335732696000e-03       5.939723891491e-01       5.934801726045e-01 
       5.662443653935e-05      -1.332098266424e-02      -1.003870744267e-02      -1.003871676403e-02      -1.331898837476e-02      -8.660205072037e-03      -2.317422528286e-05       8.212025873101e+00      -3.673972477889e-09      -1.004134591854e-02       5.939646854339e-01       5.934737418440e-01 
       7.128594208791e-05      -2.105293410786e-02      -1.591003431310e-02      -1.591005770849e-02      -2.104793534659e-02      -1.364680573940e-02      -3.665759733453e-05       1.299077682188e+01      -5.789470170914e-09      -1.591417538041e-02       5.939524858194e-01       5.934635545099e-01 
       8.974368399815e-05      -3.321796247430e-02      -2.521509060652e-02      -2.521514929824e-02      -3.320544850993e-02      -2.143172709677e-02      -5.792024402204e-05       2.052781962682e+01      -9.092119277316e-09      -2.522155206967e-02       5.939331753267e-01       5.934474202014e-01 
       1.129806043333e-04      -5.227548616445e-02      -3.996168346776e-02      -3.996183059732e-02      -5.224422043047e-02      -3.347486898224e-02      -9.135191501142e-05       3.238140568366e+01      -1.420126632687e-08      -3.997167029722e-02       5.939026318360e-01       5.934218779487e-01 
       1.422341538351e-04      -8.192618406248e-02      -6.333113273452e-02      -6.333150112711e-02      -8.184831219936e-02      -5.182885273664e-02      -1.436698207586e-04       5.093868792101e+01      -2.198771832076e-08      -6.334632905678e-02       5.938543775764e-01       5.933814686119e-01 
       1.790621906880e-04      -1.275530973545e-01      -1.003633902956e-01      -1.003643109810e-01      -1.273601083756e-01      -7.910884985817e-02      -2.249282646069e-04       7.977959009297e+01      -3.356095306696e-08      -1.003859117540e-01       5.937782833839e-01       5.933176053034e-01 
       2.254259421486e-04      -1.965284311879e-01      -1.590410046852e-01      -1.590432988773e-01      -1.960539087039e-01      -1.179276436145e-01      -3.496126072907e-04       1.240790437061e+02      -5.002947738114e-08      -1.590728655137e-01       5.936586343117e-01       5.932168411201e-01 
       2.837944470486e-04      -2.978228275038e-01      -2.520024600005e-01      -2.520081501519e-01      -2.966706007227e-01      -1.688512270459e-01      -5.371879994831e-04       1.908351651178e+02      -7.163358186623e-08      -2.520436879224e-01       5.934713494303e-01       5.930582659931e-01 
       3.572760411155e-04      -4.395836408925e-01      -3.992463319081e-01      -3.992603415628e-01      -4.368410172667e-01      -2.248367777035e-01      -8.103035805252e-04       2.883064197651e+02      -9.538588512194e-08      -3.992897700206e-01       5.931802397788e-01       5.928097250911e-01 
       4.497838871856e-04      -6.221786062362e-01      -6.323899245821e-01      -6.324240219357e-01      -6.158542361630e-01      -2.586277623782e-01      -1.186426715303e-03       4.231903526363e+02      -1.097242620164e-07      -6.324088740957e-01       5.927325485462e-01       5.924226379327e-01 
       5.662443653935e-04      -8.239037611014e-01      -1.001355057773e+00      -1.001436564129e+00      -8.100398691715e-01      -2.001833554174e-01      -1.654950023916e-03       5.927260162755e+02      -8.493736546447e-08      -1.001278079003e+00       5.920548711977e-01       5.918256290593e-01 
       7.128594208791e-04      -9.827699206929e-01      -1.584820224435e+00      -1.585009708245e+00      -9.547419193868e-01       8.487898090042e-02      -2.130925638934e-03       7.683784615983e+02       3.597972203121e-08      -1.584490729971e+00       5.910518416887e-01       5.909183167317e-01 
       8.974368399815e-04      -1.003141850297e+00      -2.506475922019e+00      -2.506898203677e+00      -9.533651564773e-01       7.472366082946e-01      -2.398205937317e-03       8.746873158766e+02       3.169436721278e-07      -2.505616357437e+00       5.896100370432e-01       5.895685861449e-01 
       1.129806043333e-03      -8.550125379076e-01      -3.960157090785e+00      -3.961041654678e+00      -7.830177028349e-01       1.650311135105e+00      -2.149446477076e-03       7.991328870516e+02       7.000225592535e-07      -3.958403185476e+00       5.876029008509e-01       5.876176475219e-01 
       1.422341538351e-03      -7.428455820828e-01      -6.248440411715e+00      -6.250143246822e+00      -6.662163202642e-01       1.770529836112e+00      -1.397950231338e-03       5.310956588292e+02       7.510498291601e-07      -6.245465987959e+00       5.848743533432e-01       5.848893546108e-01 
