#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407611689256e-06       7.009441585901e-01      -1.231830087636e+00       2.151884677300e-03       3.609050000576e-09       9.022625001440e-09       8.512270729802e-16       1.804525000288e-09      -9.238725657273e-01       2.151884677300e-03       6.148423631201e-01       6.922941496950e-01      -1.231830087636e+00       2.151413379326e-03       2.013372832697e-04      -9.238725657273e-01       2.152839701014e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.163488549578e-08       2.152839701014e-03 
       2.111890908646e-06       1.050944158602e+00      -1.234628686288e+00       3.224422482680e-03       1.214462623992e-08       3.036156559980e-08       6.447834984425e-15       6.072313119961e-09      -9.259715147160e-01       3.224422482800e-03       6.146445865039e-01       6.919081482341e-01      -1.234628239846e+00       3.222833587281e-03       4.521018185333e-04      -9.259721926774e-01       3.227638122616e-03       1.173197339083e-11       5.385939687276e-12       8.564263120375e-11       5.884235745965e-08       3.226624174915e-03 
       3.168899119674e-06       1.575356427355e+00      -1.239834163152e+00       4.825032426626e-03       4.062854290587e-08       1.015713572647e-07       4.856628390842e-14       2.031427145293e-08      -9.298756223639e-01       4.825032427809e-03       6.143279411053e-01       6.913104409783e-01      -1.239831463053e+00       4.819680981696e-03       1.014179185756e-03      -9.298797178010e-01       4.835845740506e-03       1.746529554757e-10       8.018006061358e-11       6.857555418184e-10       2.974187010607e-07       4.831370273067e-03 
       4.755732237889e-06       2.360657970034e+00      -1.250667201967e+00       7.202922042029e-03       1.369714449043e-07       3.424286122608e-07       3.687666394886e-13       6.848572245215e-08      -9.380004014791e-01       7.202922051591e-03       6.136814603068e-01       6.901770155567e-01      -1.250653146714e+00       7.184927773689e-03       2.269643962460e-03      -9.380216847885e-01       7.239211829559e-03       2.036833245360e-09       9.350741260697e-10       5.191493364201e-09       1.501371320883e-06       7.223731483509e-03 
       7.138937272108e-06       3.535665552974e+00      -1.273855404436e+00       1.070057609800e-02       4.605350603604e-07       1.151337650901e-06       2.793937133504e-12       2.302675301802e-07      -9.553915533703e-01       1.070057617153e-02       6.122835090422e-01       6.878888326746e-01      -1.273784337395e+00       1.064027925875e-02       5.054491817279e-03      -9.554989696971e-01       1.082196495338e-02       2.301909081196e-08       1.056767276738e-08       3.902904282487e-08       7.562790559907e-06       1.077004998973e-02 
       1.072034943974e-05       5.291609580259e+00      -1.323800035342e+00       1.573387483932e-02       1.519931307310e-06       3.799828268276e-06       2.079355012822e-11       7.599656536551e-07      -9.928500269952e-01       1.573387539468e-02       6.092304899560e-01       6.831521029441e-01      -1.323444701530e+00       1.553330304390e-02       1.114304834023e-02      -9.933865406667e-01       1.613766024561e-02       2.576344577894e-07       1.182764514010e-07       2.913659821651e-07       3.794901156473e-05       1.596511072870e-02 
       1.610725327009e-05       7.910924531795e+00      -1.430636803378e+00       2.262242627881e-02       4.956356395719e-06       1.239089098930e-05       1.530707824368e-10       2.478178197859e-06      -1.072977607997e+00       2.262243041828e-02       6.025834443212e-01       6.732501733109e-01      -1.428883704362e+00       2.196563279229e-02       2.404404449521e-02      -1.075630796098e+00       2.395254596520e-02       2.848913740785e-06       1.307944857128e-06       2.148319220082e-06       1.890501079466e-04       2.338526001285e-02 
       2.422118373138e-05       1.180748997418e+01      -1.653365850607e+00       3.092750773801e-02       1.515887730901e-05       3.789719327253e-05       1.058630897999e-09       7.579438654505e-06      -1.240024447869e+00       3.092753799005e-02       5.882794409010e-01       6.526339736505e-01      -1.644934988675e+00       2.884891314066e-02       4.950191391881e-02      -1.252941953591e+00       3.523242009095e-02       3.083892093787e-05       1.416081469349e-05       1.547100576616e-05       9.290712945226e-04       3.340301349258e-02 
       3.481637904091e-05       1.680748997418e+01      -2.025509406003e+00       3.701712498259e-02       3.759054672471e-05       9.397636681179e-05       5.424161918120e-09       1.879527336236e-05      -1.519132541760e+00       3.701729609954e-02       5.628161741359e-01       6.170170449275e-01      -1.993009904234e+00       3.158692171919e-02       8.611972951238e-02      -1.570531715602e+00       4.888896689563e-02       2.466092622668e-04       1.133205769277e-04       8.572635699288e-05       3.736510678194e-03       4.387213771006e-02 
       4.563923859796e-05       2.180748997418e+01      -2.451905255560e+00       3.685665112718e-02       6.453278386599e-05       1.613319596650e-04       1.600088414831e-08       3.226639193299e-05      -1.838931186241e+00       3.685725023807e-02       5.303473899454e-01       5.729044535789e-01      -2.367684415574e+00       2.657488831821e-02       1.161626153524e-01      -1.979048138370e+00       6.136345994274e-02       1.114096455383e-03       5.128408845914e-04       2.925756198708e-04       1.031194609905e-02       5.107368372858e-02 
