# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.214286
# for k=1.15441e-05 to 1.04442 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.154411758420e-05      -1.177264581971e-03      -8.833428340640e-04      -8.833428658142e-04      -1.177252378075e-03      -1.248729185536e-03       4.042774881104e-06      -2.080233475284e-03       2.496229150813e-10      -8.834476403028e-04       5.322059339436e-01       5.320082463983e-01 
       1.453318298349e-05      -1.865349703323e-03      -1.400002837860e-03      -1.400002917609e-03      -1.865319055113e-03      -1.977520544514e-03       6.405942585990e-06      -3.296217918422e-03       3.952921329164e-10      -1.400168793494e-03       5.322053431815e-01       5.320077305989e-01 
       1.829619337217e-05      -2.955152327413e-03      -2.218851936787e-03      -2.218852137094e-03      -2.955075368822e-03      -3.130186885556e-03       1.014916168136e-05      -5.222321481794e-03       6.256583258140e-10      -2.219114579430e-03       5.322044069800e-01       5.320069131610e-01 
       2.303354277533e-05      -4.680518461888e-03      -3.516635718300e-03      -3.516636221395e-03      -4.680325255045e-03      -4.951041609047e-03       1.607636078619e-05      -8.272219703421e-03       9.894994325646e-10      -3.517051026587e-03       5.322029234336e-01       5.320056177314e-01 
       2.899751232351e-05      -7.410385499326e-03      -5.573472893400e-03      -5.573474156901e-03      -7.409900601036e-03      -7.821853721004e-03       2.545678269441e-05      -1.309903293177e-02       1.562975926047e-09      -5.574128722873e-03       5.322005727573e-01       5.320035649214e-01 
       3.650570514287e-05      -1.172526116982e-02      -8.833311235845e-03      -8.833314408747e-03      -1.172404481235e-02      -1.233406274125e-02       4.028973850157e-05      -2.073157950231e-02       2.463921726143e-09      -8.834344661097e-03       5.321968486576e-01       5.320003122087e-01 
       4.595795987983e-05      -1.853463226300e-02      -1.399973427404e-02      -1.399974224055e-02      -1.853158347779e-02      -1.939099545983e-02       6.371312639909e-05      -3.278463765187e-02       3.871914167122e-09      -1.400135711922e-02       5.321909498863e-01       5.319951587815e-01 
       5.785764356694e-05      -2.925358464266e-02      -2.218778082819e-02      -2.218780082545e-02      -2.924595251610e-02      -3.033948703261e-02       1.006230955616e-04      -5.177793758126e-02       6.053679010233e-09      -2.219031526153e-02       5.321816104678e-01       5.319869962601e-01 
       7.283845775294e-05      -4.605932178210e-02      -3.516450291240e-02      -3.516455308862e-02      -4.604025416856e-02      -4.710368508749e-02       1.585875290733e-04      -8.160654900521e-02       9.387589138022e-09      -3.516842579667e-02       5.321668316959e-01       5.319740717493e-01 
       9.169818542108e-05      -7.224033824199e-02      -5.573007460729e-02      -5.573020042727e-02      -7.219285179076e-02      -7.221537866117e-02       2.491238413195e-04      -1.281992409572e-01       1.436420390681e-08      -5.573605814626e-02       5.321434669271e-01       5.319536183444e-01 
       1.154411758420e-04      -1.126112097834e-01      -8.832143464973e-02      -8.832174983407e-02      -1.124935427451e-01      -1.084285057463e-01       3.893106126907e-04      -2.003498626480e-01       2.149581854001e-08      -8.833033891758e-02       5.321065809723e-01       5.319212783481e-01 
       1.453318298349e-04      -1.738432245308e-01      -1.399680628900e-01      -1.399688511862e-01      -1.735539841780e-01      -1.571099219671e-01       6.033506577583e-04      -3.105266738838e-01       3.096306340847e-08      -1.399807534080e-01       5.320484802451e-01       5.318702137755e-01 
       1.829619337217e-04      -2.642493113126e-01      -2.218044707425e-01      -2.218064373814e-01      -2.635473505710e-01      -2.135260173540e-01       9.227469690664e-04      -4.749746114505e-01       4.160042082487e-08      -2.218211391590e-01       5.319572846742e-01       5.317897565960e-01 
       2.303354277533e-04      -3.918905556646e-01      -3.514616404974e-01      -3.514665275132e-01      -3.902214432190e-01      -2.552184680979e-01       1.381513501772e-03      -7.112768740735e-01       4.841875074296e-08      -3.514798910174e-01       5.318149197944e-01       5.316634141297e-01 
       2.899751232351e-04      -5.587577886210e-01      -5.568433283636e-01      -5.568553973284e-01      -5.549175170512e-01      -2.176774017645e-01       1.998485588036e-03      -1.029304542009e+00       3.745645191970e-08      -5.568535579082e-01       5.315945092690e-01       5.314660496729e-01 
       3.650570514288e-04      -7.480548928920e-01      -8.820778814744e-01      -8.821074000437e-01      -7.396797408343e-01       4.425575351986e-02       2.733148988888e-03      -1.408572322179e+00      -2.231418541248e-08      -8.820537063686e-01       5.312574400038e-01       5.311601866758e-01 
