# Matter power spectrum P(k) at redshift z=0.275
# for k=1.04629e-05 to 1.08667 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.046294440213e-05       3.977794491126e+01 
       1.317206659003e-05       4.969259078338e+01 
       1.658264935604e-05       6.207840172244e+01 
       2.087631866919e-05       7.755124305631e+01 
       2.628172807736e-05       9.688041013559e+01 
       3.308673534245e-05       1.210267970885e+02 
       4.165373191592e-05       1.511905068794e+02 
       5.243894160501e-05       1.888701853744e+02 
       6.601671615414e-05       2.359368626119e+02 
       8.311012156965e-05       2.947256440589e+02 
       1.046294440213e-04       3.681491666902e+02 
       1.317206659003e-04       4.598372071221e+02 
       1.658264935604e-04       5.743069676651e+02 
       2.087631866919e-04       7.171679294814e+02 
       2.628172807736e-04       8.953630020026e+02 
       3.308673534245e-04       1.117442961754e+03 
       4.165373191592e-04       1.393862851483e+03 
       5.243894160501e-04       1.737277220216e+03 
       6.601671615414e-04       2.162797953668e+03 
       8.311012156965e-04       2.688162060860e+03 
       1.046294440213e-03       3.333706723330e+03 
       1.317206659003e-03       4.121907474432e+03 
       1.658264935604e-03       5.076033275636e+03 
       2.087631866919e-03       6.216731192452e+03 
       2.628172807736e-03       7.559953868259e+03 
       3.308673534245e-03       9.109746274450e+03 
       4.165373191592e-03       1.085184335068e+04 
       5.243894160501e-03       1.274262667264e+04 
       6.601671615414e-03       1.469554358720e+04 
       8.311012156965e-03       1.657243675743e+04 
       1.046294440213e-02       1.817442141483e+04 
       1.317206659003e-02       1.924181463593e+04 
       1.658264935604e-02       1.947483921584e+04 
       2.087631864051e-02       1.860114071932e+04 
       2.628169400967e-02       1.652441125989e+04 
       3.307995996581e-02       1.354691691608e+04 
       4.134392614797e-02       1.054649727600e+04 
       4.901972352360e-02       8.714680764245e+03 
       5.451178185323e-02       7.876180049881e+03 
       5.892084563205e-02       7.387665028229e+03 
       6.280210167513e-02       7.029153306846e+03 
       6.639272460741e-02       6.718343944288e+03 
       6.981385938493e-02       6.418337765464e+03 
       7.313632530038e-02       6.112117645358e+03 
       7.640576730625e-02       5.792668975635e+03 
       7.965387721485e-02       5.459035181312e+03 
       8.290401072233e-02       5.114622728927e+03 
       8.617425534559e-02       4.765973273553e+03 
       8.947922370686e-02       4.421360136228e+03 
       9.283115998721e-02       4.089623425668e+03 
       9.624065324687e-02       3.779427440749e+03 
       9.971711419990e-02       3.498356918823e+03 
       1.032691035373e-01       3.251997236137e+03 
       1.069045636514e-01       3.043179627838e+03 
       1.106309854880e-01       2.871595981115e+03 
       1.144555306033e-01       2.733894690689e+03 
       1.183851215231e-01       2.624109969276e+03 
       1.224265091877e-01       2.534097318871e+03 
       1.265863235383e-01       2.454116032183e+03 
       1.308711115341e-01       2.373899299176e+03 
       1.352873657347e-01       2.284246993820e+03 
       1.398415458109e-01       2.178899015468e+03 
       1.445400948410e-01       2.056157215308e+03 
       1.493894519048e-01       1.919521461827e+03 
       1.543960622666e-01       1.776823218233e+03 
       1.595663862902e-01       1.638070589758e+03 
       1.596933886937e-01       1.634850898806e+03 
       1.649069081373e-01       1.512848852260e+03 
       1.704241452393e-01       1.408003232583e+03 
       1.761246594995e-01       1.326057169041e+03 
       1.820150711564e-01       1.264644999478e+03 
       1.881020762250e-01       1.217079030978e+03 
       1.943924684231e-01       1.174140635367e+03 
       2.008931664826e-01       1.127030275638e+03 
       2.076112477488e-01       1.069089633287e+03 
       2.145539889788e-01       9.999621053478e+02 
       2.217289152827e-01       9.252321894287e+02 
       2.291438582023e-01       8.533319587491e+02 
       2.368070240162e-01       7.912106171249e+02 
       2.447270735013e-01       7.417977628016e+02 
       2.529132145926e-01       7.035053743387e+02 
       2.613753096800e-01       6.708732986411e+02 
       2.701239996934e-01       6.372388401602e+02 
       2.791708476854e-01       5.988753650008e+02 
       2.885285053625e-01       5.568994517511e+02 
       2.982109070048e-01       5.157930913734e+02 
       3.082334965164e-01       4.801735331731e+02 
       3.186134950750e-01       4.511872322309e+02 
       3.293702191451e-01       4.260846242308e+02 
       3.405254616938e-01       4.012247592953e+02 
       3.521039536080e-01       3.747395031859e+02 
       3.641339280072e-01       3.479955406352e+02 
       3.766478180305e-01       3.236021430111e+02 
       3.896831297757e-01       3.024546485942e+02 
       4.032835479031e-01       2.831214424908e+02 
       4.175003544198e-01       2.638446348337e+02 
       4.323942751627e-01       2.447362072354e+02 
       4.480379197918e-01       2.268515265102e+02 
       4.645190601493e-01       2.105239352645e+02 
       4.819451166072e-01       1.951111115567e+02 
       5.004494242418e-01       1.800086112345e+02 
       5.202001881920e-01       1.656037137790e+02 
       5.414136198436e-01       1.521701029046e+02 
       5.643737880784e-01       1.391934707902e+02 
       5.894636669316e-01       1.266629350105e+02 
       6.172156754900e-01       1.146620956734e+02 
       6.483978964779e-01       1.029547721401e+02 
       6.841695171903e-01       9.150369435405e+01 
       7.263798964301e-01       8.015528370310e+01 
       7.781887285339e-01       6.874823337124e+01 
       8.454579690434e-01       5.705616385243e+01 
       9.400459368683e-01       4.484390212045e+01 
       1.086674822164e+00       3.213331321439e+01 
