# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=1.04836e-05 to 1.07573 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.048357465619e-05      -9.755974921580e-05      -7.317225744949e-05      -7.317225801712e-05      -9.755968279750e-05      -3.491879004946e-05      -5.554270836243e-07       7.499555335060e-05      -2.867995426712e-10      -7.327216939074e-05       6.021606135210e-01       5.995752937266e-01 
       1.319803854111e-05      -1.546187057087e-04      -1.159701721375e-04      -1.159701735633e-04      -1.546185388776e-04      -5.534015321608e-05      -8.802835089239e-07       1.188588634427e-04      -4.545314087322e-10      -1.161285092604e-04       6.021602840059e-01       5.995750390968e-01 
       1.661534610525e-05      -2.450464060363e-04      -1.838002344570e-04      -1.838002380385e-04      -2.450459869916e-04      -8.770224821309e-05      -1.395131423449e-06       1.883757431534e-04      -7.203455533019e-10      -1.840511501580e-04       6.021597617651e-01       5.995746355346e-01 
       2.091748143765e-05      -3.883529693944e-04      -2.913034843751e-04      -2.913034933715e-04      -3.883519168661e-04      -1.389835921778e-04      -2.211076979979e-06       2.985486360975e-04      -1.141574857735e-09      -2.917010792634e-04       6.021589340859e-01       5.995739959435e-01 
       2.633354893259e-05      -6.154492213504e-04      -4.616842664315e-04      -4.616842890292e-04      -6.154465777752e-04      -2.202363563456e-04      -3.504170504308e-06       4.731497322887e-04      -1.809033180335e-09      -4.623142116947e-04       6.021576223285e-01       5.995729822611e-01 
       3.315197393396e-05      -9.752988227950e-04      -7.317186359970e-04      -7.317186927599e-04      -9.752921834550e-04      -3.489561506336e-04      -5.553364688596e-06       7.498475436092e-04      -2.866519770683e-09      -7.327165292031e-04       6.021555434581e-01       5.995713757567e-01 
       4.173586243661e-05      -1.545436908866e-03      -1.159691828454e-03      -1.159691971036e-03      -1.545420235661e-03      -5.528196591731e-04      -8.800565464594e-06       1.188318271607e-03      -4.541609887678e-09      -1.161272119935e-03       6.021522489224e-01       5.995688297393e-01 
       5.254233780459e-05      -2.448580072972e-03      -1.837977495242e-03      -1.837977853390e-03      -2.448538207941e-03      -8.755612000532e-04      -1.394563169660e-05       1.883080865182e-03      -7.194155677932e-09      -1.840478917580e-03       6.021470280122e-01       5.995647948167e-01 
       6.614688425727e-05      -3.878798526153e-03      -2.912972428443e-03      -2.912973328066e-03      -3.878693430292e-03      -1.386164294066e-03      -2.209649183758e-05       2.983786392952e-03      -1.139238269254e-08      -2.916928953743e-03       6.021387548159e-01       5.995584004502e-01 
       8.327399350248e-05      -6.142612818150e-03      -4.616685902682e-03      -4.616688162415e-03      -6.142349085273e-03      -2.193138672614e-03      -3.500532779248e-05       4.727155823603e-03      -1.803154584171e-08      -4.622936585651e-03       6.021256455739e-01       5.995482668498e-01 
