# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.06336e-05 to 1.11961 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.063364052829e-05      -1.324973797824e-03      -9.942517270081e-04      -9.942517552922e-04      -1.324957074344e-03      -1.915522115396e-03      -3.344334604721e-07       1.232272040797e-04      -1.519776564181e-09      -9.943446294614e-04       4.759705282035e-01       4.758406419846e-01 
       1.338696028094e-05      -2.099296091984e-03      -1.575781527158e-03      -1.575781598201e-03      -2.099254094773e-03      -3.034924951843e-03      -5.301847831749e-07       1.953548200112e-04      -2.408174844364e-09      -1.575928613775e-03       4.759700303845e-01       4.758402020050e-01 
       1.685318448436e-05      -3.325538350721e-03      -2.497442233874e-03      -2.497442412312e-03      -3.325432899380e-03      -4.807588175484e-03      -8.406462747486e-07       3.097491797354e-04      -3.815422094234e-09      -2.497674964151e-03       4.759692414835e-01       4.758395047341e-01 
       2.121690221702e-05      -5.266551842315e-03      -3.958171204471e-03      -3.958171652627e-03      -5.266287123206e-03      -7.613382082655e-03      -1.333239862977e-06       4.912529399732e-04      -6.043831881307e-09      -3.958539087403e-03       4.759679913841e-01       4.758383997595e-01 
       2.671049736055e-05      -8.336705038403e-03      -6.273258527579e-03      -6.273259653067e-03      -8.336040741278e-03      -1.205100664048e-02      -2.115313055665e-06       7.794199576652e-04      -9.570782522333e-09      -6.273839149397e-03       4.759660106728e-01       4.758366488071e-01 
       3.362652388886e-05      -1.318716017375e-02      -9.942394333450e-03      -9.942397159633e-03      -1.318549410858e-02      -1.906094278755e-02      -3.358232724417e-06       1.237393018913e-03      -1.514847461683e-08      -9.943308454461e-03       4.759628728693e-01       4.758338745230e-01 
       4.233328543399e-05      -2.083601705839e-02      -1.575750652807e-02      -1.575751362348e-02      -2.083184232036e-02      -3.011272409360e-02      -5.336667927808e-06       1.966378205451e-03      -2.395804729232e-08      -1.575894002179e-02       4.759579032351e-01       4.758294794644e-01 
       5.329444879759e-05      -3.286212956259e-02      -2.497364706219e-02      -2.497366487060e-02      -3.285168370114e-02      -4.748274270132e-02      -8.493465927152e-06       3.129549470534e-03      -3.784374798385e-08      -2.497588074063e-02       4.759500359042e-01       4.758225188578e-01 
       6.709373589884e-05      -5.168156246965e-02      -3.957976563028e-02      -3.957981030546e-02      -5.165548460621e-02      -7.464863531086e-02      -1.354941260912e-05       4.992491571827e-03      -5.966020944699e-08      -3.958321028763e-02       4.759375892956e-01       4.758114995166e-01 
       8.446600909526e-05      -8.091072238266e-02      -6.272770003479e-02      -6.272781202537e-02      -8.084585408651e-02      -1.167981412290e-01      -2.169220769039e-05       7.992830921374e-03      -9.376031793915e-08      -6.273292200566e-02       4.759179183541e-01       4.757940662205e-01 
       1.063364052829e-04      -1.257618087266e-01      -9.941168775267e-02      -9.941196815423e-02      -1.256013724506e-01      -1.813585150909e-01      -3.491234912153e-05       1.286399741230e-02      -1.466198189782e-07      -9.941937704453e-02       4.758868805813e-01       4.757665142423e-01 
       1.338696028094e-04      -1.932495897653e-01      -1.575443423800e-01      -1.575450431308e-01      -1.928563936452e-01      -2.781764115500e-01      -5.661244174185e-05       2.085973365861e-02      -2.274656382101e-07      -1.575550916774e-01       4.758380327111e-01       4.757230414592e-01 
       1.685318448436e-04      -2.915868243717e-01      -2.496595417607e-01      -2.496612878223e-01      -2.906371113954e-01      -4.182995489724e-01      -9.271743348876e-05       3.416317877446e-02      -3.484208995448e-07      -2.496731109963e-01       4.757614606195e-01       4.756546235648e-01 
       2.121690221702e-04      -4.273352006552e-01      -3.956053770867e-01      -3.956097074991e-01      -4.250941812986e-01      -6.088455681122e-01      -1.536179060373e-04       5.660290400021e-02      -5.228195514852e-07      -3.956187200448e-01       4.756421633094e-01       4.755473753791e-01 
       2.671049736055e-04      -5.977166437882e-01      -6.267977514695e-01      -6.268084130710e-01      -5.926237786859e-01      -8.389309292361e-01      -2.570933673160e-04       9.473004524448e-02      -7.585630417992e-07      -6.268004249689e-01       4.754580187549e-01       4.753802888160e-01 
       3.362652388886e-04      -7.755005154748e-01      -9.929274603761e-01      -9.929534121864e-01      -7.646154422941e-01      -1.049693057156e+00      -4.306440027369e-04       1.586774730497e-01      -1.040693114491e-06      -9.928925301180e-01       4.751776244554e-01       4.751223867314e-01 
       4.233328543399e-04      -8.913289598265e-01      -1.572510296315e+00      -1.572572366613e+00      -8.703225620819e-01      -1.089956067567e+00      -7.047466175326e-04       2.596748397741e-01      -1.297054155085e-06      -1.572380648114e+00       4.747586913538e-01       4.747297015422e-01 
       5.329444879759e-04      -8.459959887462e-01      -2.489428864710e+00      -2.489573417535e+00      -8.120205701252e-01      -7.097699997673e-01      -1.071282430408e-03       3.947306543209e-01      -1.359182719649e-06      -2.489108441795e+00       4.741475588216e-01       4.741430062586e-01 
       6.709373589884e-04      -6.213295436846e-01      -3.938764752158e+00      -3.939088389197e+00      -5.819336380458e-01       2.226073653051e-01      -1.372973813474e-03       5.058935313180e-01      -1.009724410070e-06      -3.938143232192e+00       4.732778782295e-01       4.732869697954e-01 
       8.446600909526e-04      -4.410548431795e-01      -6.226936569062e+00      -6.227621730355e+00      -4.210175528039e-01       1.079573588183e+00      -1.236274114719e-03       4.555244036225e-01      -3.406625174204e-07      -6.225959024259e+00       4.720603154030e-01       4.720677135331e-01 
       1.063364052829e-03      -4.803516653081e-01      -9.833627401174e+00      -9.834973623387e+00      -4.905640598540e-01       4.631208385500e-01      -6.513587352614e-04       2.400032451474e-01      -2.478262850716e-07      -9.832265102044e+00       4.703568544290e-01       4.703581903339e-01 
       1.338696028094e-03      -3.299845440465e-01      -1.550628144754e+01      -1.550869854349e+01      -3.263976763094e-01      -1.403223988156e-01      -8.898366717169e-04       3.278741456925e-01      -8.384584271191e-07      -1.550427757030e+01       4.679676920437e-01       4.679700593167e-01 
       1.685318448436e-03      -2.928924354044e-01      -2.440210986654e+01      -2.440607944616e+01      -2.747336478962e-01       1.400806575628e+00      -1.007453566418e-03       3.712119177744e-01       5.935075142848e-08      -2.439902561539e+01       4.646542826891e-01       4.646551199370e-01 
       2.121690221702e-03      -1.287089995368e-01      -3.829746140625e+01      -3.830370754410e+01      -1.313598422626e-01      -1.413991453551e+00      -8.619584942494e-04       3.176019981051e-01      -1.638708332093e-06      -3.829257795960e+01       4.601169419834e-01       4.601179909606e-01 
       2.671049736055e-03      -1.203238401136e-01      -5.988313156916e+01      -5.989349478613e+01      -9.940349493890e-02       1.535235567134e+00      -9.997033903974e-04       3.683562450175e-01       1.527976310125e-07      -5.987595273543e+01       4.539454152112e-01       4.539458631789e-01 
       3.362652388886e-03      -5.329072153241e-02      -9.319651872303e+01      -9.321498327978e+01      -7.312124250480e-02       1.422511838077e-01      -8.723407921783e-04       3.214275170705e-01      -6.410180549868e-07      -9.318732199127e+01       4.457655377988e-01       4.457658971258e-01 
       4.233328543399e-03       1.920370953207e-02      -1.441610332747e+02      -1.441942139901e+02      -2.858064008877e-01      -8.352629073607e-01      -6.198141636051e-04       2.283801576620e-01      -1.060978256602e-06      -1.441507447515e+02       4.350764640780e-01       4.350766882035e-01 
       5.329444879759e-03       1.681730441366e-01      -2.212639813537e+02      -2.213268967537e+02       1.717442613235e-01       1.420262863258e+00      -1.508126215014e-03       5.556925333165e-01      -3.487725581836e-07      -2.212583047601e+02       4.213546533622e-01       4.213546533622e-01 
       6.709373589884e-03       1.612709918026e-01      -3.362708627731e+02      -3.363952724111e+02       1.646957107132e-01       6.498842374470e-01      -1.164799831638e-03       4.291885936373e-01      -5.584820044430e-07      -3.362867919887e+02       4.040709438798e-01       4.040709438798e-01 
       8.446600909526e-03       1.527642370076e-01      -5.047876383880e+02      -5.050450449611e+02       1.560083394376e-01      -3.222300917169e-01      -6.648393972666e-04       2.449704044911e-01      -7.670363407463e-07      -5.048717514245e+02       3.827618366133e-01       3.827618366133e-01 
       1.063364052829e-02       1.425081554961e-01      -7.461807939480e+02      -7.467308012184e+02       1.455344563263e-01      -1.674064170293e+00      -6.851607848818e-04       2.524581354595e-01      -1.658336342462e-06      -7.464495173806e+02       3.570654608311e-01       3.570654608311e-01 
       1.338696028094e-02       1.303749218996e-01      -1.081582914476e+03      -1.082778970377e+03       1.331435314674e-01      -5.015580460352e-01      -6.156232698996e-04       2.268359577689e-01      -8.416514661210e-07      -1.082312081340e+03       3.266628960266e-01       3.266628960266e-01 
       1.685318448436e-02       1.163102702065e-01      -1.528473493081e+03      -1.531074361389e+03       1.187801527734e-01      -1.496877141163e+00      -7.667202248462e-04       2.825099781756e-01      -1.612283205961e-06      -1.530279471100e+03       2.914190859311e-01       2.914190859311e-01 
       2.121690221159e-02       1.005545157706e-01      -2.092588143537e+03      -2.098118330204e+03       1.026897433904e-01       4.677812862775e+00      -8.558549885615e-04       3.153530666138e-01       2.305959679225e-06      -2.096737820662e+03       2.519366378331e-01       2.519366378331e-01 
       2.671048757732e-02       8.377415286417e-02      -2.759688812168e+03      -2.770848807968e+03       8.555296421783e-02       6.803755856243e+00      -6.505541786018e-04       2.397067937470e-01       3.853306690143e-06      -2.768454465986e+03       2.098866799331e-01       2.098866799331e-01 
       3.362378567211e-02       6.709982365493e-02      -3.497180455754e+03      -3.517634540658e+03       6.852449170497e-02       5.771118928801e+00      -2.728340719363e-04       1.005299524005e-01       3.502896497134e-06      -3.513663864134e+03       1.681040215152e-01       1.681040215152e-01 
       4.216627860010e-02       5.229336296517e-02      -4.280607166106e+03      -4.312191733263e+03       5.340361093743e-02       8.835261193842e-01      -5.395031963539e-04       1.987883341126e-01       1.180377624822e-07      -4.306359982998e+03       1.310059080849e-01       1.310059080849e-01 
       5.079319511306e-02       4.248705408037e-02      -5.046771211448e+03      -5.083854925367e+03       4.338912310011e-02      -6.277238413727e+00      -3.370012279373e-04       1.241733378937e-01      -4.342634303100e-06      -5.077002291264e+03       1.064406178458e-01       1.064406178458e-01 
       5.702892463483e-02       3.774653637192e-02      -5.657114034599e+03      -5.693044661585e+03       3.854799842411e-02       3.470738500208e+00      -3.572518326265e-04       1.316349877933e-01       1.944317370686e-06      -5.686199741054e+03       9.456770218826e-02       9.456770218826e-02 
       6.190133748910e-02       3.495077156417e-02      -6.177211099789e+03      -6.209832288109e+03       3.569290830485e-02       5.906070074003e+00      -1.927326862789e-04       7.101535244528e-02       3.657476380283e-06      -6.203339232517e+03       8.756621023673e-02       8.756621023673e-02 
       6.612858647721e-02       3.293340841156e-02      -6.648189231365e+03      -6.677140387602e+03       3.363273662409e-02      -3.611206262740e+00      -1.503944427743e-04       5.541516888307e-02      -2.461722567309e-06      -6.671065931496e+03       8.251403809105e-02       8.251403809105e-02 
       7.000758792508e-02       3.128176419215e-02      -7.081789049094e+03      -7.107535967583e+03       3.194603935525e-02       4.073298182677e+00      -1.554237805806e-04       5.726830653073e-02       2.503581929498e-06      -7.101820871333e+03       7.837734929589e-02       7.837734929589e-02 
       7.368491212388e-02       2.981226065893e-02      -7.479973071228e+03      -7.503490493643e+03       3.044534186981e-02      -4.092810472386e+00      -2.404135929509e-04       8.858412325213e-02      -2.848814958427e-06      -7.497999722690e+03       7.469634752504e-02       7.469634752504e-02 
       7.724418396819e-02       2.843250176384e-02      -7.841389427290e+03      -7.863995853587e+03       2.903628728700e-02       4.014110800819e+00      -2.295732044590e-04       8.458981370216e-02       2.402999411759e-06      -7.858543490779e+03       7.123961563556e-02       7.123961563556e-02 
       8.073834367700e-02       2.709475073407e-02      -8.164026271948e+03      -8.187254938094e+03       2.767012664675e-02       3.729726291479e+00      -1.506417792145e-04       5.550630383694e-02       2.285413931283e-06      -8.181623926272e+03       6.788767365160e-02       6.788767365160e-02 
       8.420363779282e-02       2.577682315559e-02      -8.446651116426e+03      -8.472123168152e+03       2.632420578112e-02      -2.509080534653e-01      -1.248516721663e-04       4.600353823451e-02      -2.671714399225e-07      -8.466083701321e+03       6.458504013922e-02       6.458504013922e-02 
       8.766647575116e-02       2.447282112984e-02      -8.689769278640e+03      -8.719059301857e+03       2.499250293362e-02      -3.331507733538e+00      -1.440602167564e-04       5.308122490183e-02      -2.275520400528e-06      -8.712388313009e+03       6.131704432210e-02       6.131704432210e-02 
       9.114711451815e-02       2.318787698787e-02      -8.896312385797e+03      -8.930806710934e+03       2.368026084165e-02      -2.656094454200e+00      -1.807531407951e-04       6.660130280435e-02      -1.869566372296e-06      -8.923308260040e+03       5.809665543894e-02       5.809665543894e-02 
       9.466178502381e-02       2.193457854358e-02      -9.072084409634e+03      -9.112838880364e+03       2.240033603443e-02       2.050283717359e+00      -1.763657416450e-04       6.498469742735e-02       1.177711475993e-06      -9.104364508741e+03       5.495552255740e-02       5.495552255740e-02 
       9.822399076740e-02       2.073006096413e-02      -9.225918576310e+03      -9.273527247987e+03       2.117022890406e-02       1.744056364496e+00      -1.139680004090e-04       4.199328029300e-02       1.032107401411e-06      -9.263994719065e+03       5.193668571161e-02       5.193668571161e-02 
       1.018453380230e-01       1.959331054363e-02      -9.369465514334e+03      -9.423955524606e+03       2.000933007174e-02      -2.523716995266e+00      -1.416569114948e-04       5.219568974178e-02      -1.751106723098e-06      -9.413363593735e+03       4.908780462612e-02       4.908780462612e-02 
       1.055360869120e-01       1.854251377198e-02      -9.516537653264e+03      -9.577307930701e+03       1.893621309075e-02       2.453816880705e+00      -1.157947619123e-04       4.266637894840e-02       1.489570981304e-06      -9.565744770525e+03       4.645451152329e-02       4.645451152329e-02 
       1.093055287250e-01       1.759248544091e-02      -9.681971664444e+03      -9.747793454736e+03       1.796600799308e-02      -8.109520888045e-01      -1.380680840716e-04       5.087333052374e-02      -6.404546103653e-07      -9.735436531271e+03       4.407397838004e-02       4.407397838004e-02 
       1.131622509797e-01       1.675236500809e-02      -9.880036863373e+03      -9.949131464208e+03       1.710804848780e-02      -1.922725341840e+00      -1.060322321508e-04       3.906922319267e-02      -1.332513697060e-06      -9.936235947355e+03       4.196911615785e-02       4.196911615785e-02 
       1.171143275527e-01       1.602380747844e-02      -1.012251057992e+04      -1.019271315526e+04       1.636402451333e-02      -9.688667088884e-01      -9.402835941365e-05       3.464620979729e-02      -7.055714712955e-07      -1.017958835739e+04       4.014405517612e-02       4.014405517612e-02 
       1.211694573575e-01       1.539996044866e-02      -1.041663614016e+04      -1.048564370138e+04       1.572693753910e-02      -1.305769733500e+00      -9.467794173003e-05       3.488555849330e-02      -9.239908021384e-07      -1.047261752029e+04       3.858157913814e-02       3.858157913814e-02 
       1.253350667857e-01       1.486545120520e-02      -1.076326799190e+04      -1.082895465134e+04       1.518108742219e-02      -1.147752589301e+00      -1.081599670449e-04       3.985322016967e-02      -8.331305925643e-07      -1.081632846541e+04       3.724309425826e-02       3.724309425826e-02 
       1.296183860633e-01       1.439753159663e-02      -1.115558002837e+04      -1.121634486729e+04       1.470324171084e-02       1.505889041593e+00      -9.668392853166e-05       3.562469549423e-02       8.926092591114e-07      -1.120434397361e+04       3.607150780830e-02       3.607150780830e-02 
       1.340265064775e-01       1.396842552571e-02      -1.157876122045e+04      -1.163385621803e+04       1.426503315747e-02      -1.027967542021e+00      -9.916611827276e-05       3.653929686624e-02      -7.481088441120e-07      -1.162258338409e+04       3.499712413268e-02       3.499712413268e-02 
       1.385664233752e-01       1.354878188086e-02      -1.201111493972e+04      -1.206088674293e+04       1.383648610999e-02      -7.405714289200e-01      -8.521608822267e-05       3.139919157452e-02      -5.505292747646e-07      -1.205028805939e+04       3.394630401288e-02       3.394630401288e-02 
       1.432450684885e-01       1.311191146004e-02      -1.242685151915e+04      -1.247282673867e+04       1.339034365842e-02      -6.100723417823e-01      -8.273243166151e-05       3.048404972988e-02      -4.640491996311e-07      -1.246268014035e+04       3.285210271463e-02       3.285210271463e-02 
       1.480693342525e-01       1.263820892543e-02      -1.280053827720e+04      -1.284529349459e+04       1.290658363723e-02      -8.046966980689e-01      -8.774153888677e-05       3.232973310567e-02      -5.941208528840e-07      -1.283522793188e+04       3.166535927247e-02       3.166535927247e-02 
       1.527183872938e-01       1.215394608289e-02      -1.309450845560e+04      -1.314106118549e+04       1.241203599677e-02      -8.025655170161e-01      -8.237301360961e-05       3.035161656494e-02      -5.882315602696e-07      -1.313065025924e+04       3.045191838413e-02       3.045191838413e-02 
