#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407413425260e-06       7.008948556327e-01      -1.231774436107e+00       2.151788155141e-03       2.324663566803e-09       5.811658917008e-09       3.531779686136e-16       1.162331783402e-09      -9.238308270806e-01       2.151788155141e-03       6.148450824002e-01       6.923080314231e-01      -1.231774436107e+00       2.151316484471e-03       2.013123599934e-04      -9.238308270806e-01       2.152742551684e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.257408539074e-10       2.152742551684e-03 
       2.111568787181e-06       1.050894855643e+00      -1.234546934722e+00       3.224399047165e-03       7.824534492021e-09       1.956133623005e-08       2.675833539593e-15       3.912267246010e-09      -9.259102010418e-01       3.224399047286e-03       6.146482861964e-01       6.919285476965e-01      -1.234546487773e+00       3.222807985953e-03       4.520709825526e-04      -9.259108784987e-01       3.227612079493e-03       7.747095558386e-14       7.265093635889e-14       5.655453062265e-13       6.359537379459e-10       3.226598086239e-03 
       3.168360500455e-06       1.575337708478e+00      -1.239713192798e+00       4.825268503006e-03       2.617087963019e-08       6.542719907547e-08       2.015011907524e-14       1.308543981509e-08      -9.297848945986e-01       4.825268504190e-03       6.143332772301e-01       6.913407037335e-01      -1.239710487824e+00       4.819905197879e-03       1.014194343782e-03      -9.297889865129e-01       4.836070560931e-03       1.153526000298e-12       1.081756943209e-12       4.529220180690e-12       3.214660941903e-09       4.831594188022e-03 
       4.754800032744e-06       2.360753447997e+00      -1.250490078186e+00       7.203896178726e-03       8.823400247462e-08       2.205850061866e-07       1.529997109815e-13       4.411700123731e-08      -9.378675586431e-01       7.203896188288e-03       6.136891349985e-01       6.902217001631e-01      -1.250475982494e+00       7.185839129365e-03       2.269958254435e-03      -9.378888196764e-01       7.240135692820e-03       1.345686124681e-11       1.261961424351e-11       3.429763338075e-11       1.622936973402e-08       7.224648154330e-03 
       7.137259376285e-06       3.536084715303e+00      -1.273603281645e+00       1.070349491117e-02       2.966881098838e-07       7.417202747095e-07       1.159186241094e-12       1.483440549419e-07      -9.552024612770e-01       1.070349498462e-02       6.122941628688e-01       6.879539795901e-01      -1.273531894071e+00       1.064287328649e-02       5.056113519928e-03      -9.553097345134e-01       1.082465304910e-02       1.521546989316e-10       1.426880762124e-10       2.579508512261e-10       8.176453768449e-08       1.077269321830e-02 
       1.071719236637e-05       5.292855077907e+00      -1.323463420949e+00       1.574187574492e-02       9.793135056470e-07       2.448283764117e-06       8.627280374863e-12       4.896567528235e-07      -9.925975661998e-01       1.574187629893e-02       6.092443941298e-01       6.832451352528e-01      -1.323105614697e+00       1.553965562926e-02       1.114958808188e-02      -9.931331359003e-01       1.614458380621e-02       1.704190678441e-09       1.598161048606e-09       1.926901985483e-09       4.103810480732e-07       1.597178255103e-02 
       1.610095547106e-05       7.914187133767e+00      -1.430253121748e+00       2.264441149385e-02       3.194402438650e-06       7.986006096625e-06       6.351598577789e-11       1.597201219325e-06      -1.072689846759e+00       2.264441561463e-02       6.026013952563e-01       6.733805485689e-01      -1.428481398143e+00       2.197942686872e-02       2.406730318690e-02      -1.075336717340e+00       2.396948405889e-02       1.886667403480e-08       1.769285488529e-08       1.422225410350e-08       2.045155088172e-06       2.340087074869e-02 
       2.420718859789e-05       1.181569327174e+01      -1.653128418478e+00       3.099239039714e-02       9.777649702447e-06       2.444412425612e-05       4.394538744673e-10       4.888824851224e-06      -1.239846373473e+00       3.099242041625e-02       5.883158131830e-01       6.528257652657e-01      -1.644561000265e+00       2.887428953276e-02       4.957599145510e-02      -1.252722433216e+00       3.527417272701e-02       2.046570575777e-07       1.919244754262e-07       1.026352452543e-07       1.005761015524e-05       3.343807425086e-02 
       3.475883656161e-05       1.681569327174e+01      -2.025087934936e+00       3.719520547911e-02       2.426350453928e-05       6.065876134820e-05       2.248402751991e-09       1.213175226964e-05      -1.518816432833e+00       3.719537398438e-02       5.630142320290e-01       6.174420294644e-01      -1.991894315873e+00       3.162150828798e-02       8.622392606905e-02      -1.569887171899e+00       4.896190115184e-02       1.637265344808e-06       1.535418946390e-06       5.697206197464e-07       4.040369521459e-05       4.392692346866e-02 
       4.549374604857e-05       2.181569327174e+01      -2.451454366993e+00       3.729301073252e-02       4.181081186911e-05       1.045270296728e-04       6.637157366487e-09       2.090540593455e-05      -1.838592978481e+00       3.729359550101e-02       5.309550098036e-01       5.738237955860e-01      -2.364919561454e+00       2.664515605268e-02       1.163183276936e-01      -1.977449830717e+00       6.151287767988e-02       7.421885329493e-06       6.960370210064e-06       1.956964203533e-06       1.114759623736e-04       5.118441164866e-02 
