# Matter power spectrum P(k) at redshift z=0.214286
# for k=1.15005e-05 to 1.06552 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.150054831480e-05       3.353174607845e+01 
       1.447833252307e-05       4.188952509199e+01 
       1.822714073369e-05       5.233042677043e+01 
       2.294661065400e-05       6.537360549998e+01 
       2.888807126686e-05       8.166754946016e+01 
       3.636792701558e-05       1.020222523072e+02 
       4.578450749418e-05       1.274493401373e+02 
       5.763927995091e-05       1.592120745758e+02 
       7.256355424772e-05       1.988875714145e+02 
       9.135210241256e-05       2.484440393512e+02 
       1.150054831480e-04       3.103363127001e+02 
       1.447833252307e-04       3.876233249383e+02 
       1.822714073370e-04       4.841112370877e+02 
       2.294661065400e-04       6.045253025896e+02 
       2.888807126686e-04       7.547115468293e+02 
       3.636792701558e-04       9.418649938666e+02 
       4.578450749418e-04       1.174773487545e+03 
       5.763927995091e-04       1.464054879162e+03 
       7.256355424772e-04       1.822351417415e+03 
       9.135210241256e-04       2.264424450914e+03 
       1.150054831480e-03       2.807035389746e+03 
       1.447833252307e-03       3.468360952718e+03 
       1.822714073370e-03       4.266616047423e+03 
       2.294661065400e-03       5.217652116766e+03 
       2.888807126686e-03       6.330954048282e+03 
       3.636792701558e-03       7.604014614441e+03 
       4.578450749418e-03       9.014810154338e+03 
       5.763927995091e-03       1.051334029443e+04 
       7.256355424772e-03       1.201318086200e+04 
       9.135210241256e-03       1.338716469302e+04 
       1.150054831480e-02       1.446798333638e+04 
       1.447833252307e-02       1.506263750016e+04 
       1.822714073369e-02       1.497590709720e+04 
       2.294661065056e-02       1.407277217759e+04 
       2.888806420243e-02       1.233506551494e+04 
       3.636572445313e-02       1.003357653964e+04 
       4.563758822379e-02       7.659135830887e+03 
       5.522388929207e-02       6.043419795445e+03 
       6.221126721073e-02       5.329472461268e+03 
       6.762302434804e-02       4.946856608702e+03 
       7.229533442094e-02       4.680379159539e+03 
       7.657118870531e-02       4.459160659131e+03 
       8.061805394045e-02       4.253909219188e+03 
       8.453073129641e-02       4.050775966333e+03 
       8.836889264301e-02       3.843531897263e+03 
       9.217321224105e-02       3.630583847203e+03 
       9.597321889443e-02       3.413436632570e+03 
       9.979149379358e-02       3.195695507456e+03 
       1.036460833053e-01       2.982207748405e+03 
       1.075519676648e-01       2.778219556151e+03 
       1.115219974278e-01       2.588620102571e+03 
       1.155675137086e-01       2.417358593748e+03 
       1.196987720911e-01       2.267045339596e+03 
       1.239252399715e-01       2.138714488275e+03 
       1.282558095918e-01       2.031726762462e+03 
       1.326989532747e-01       1.943795833301e+03 
       1.372628380165e-01       1.871135850795e+03 
       1.419554108603e-01       1.808763472593e+03 
       1.467844628644e-01       1.750987665275e+03 
       1.517576771624e-01       1.692110863565e+03 
       1.568826650934e-01       1.627308045354e+03 
       1.621669933790e-01       1.553545560983e+03 
       1.676182046557e-01       1.470290584439e+03 
       1.732438332264e-01       1.379721646219e+03 
       1.742767514814e-01       1.362938172299e+03 
       1.790514176025e-01       1.286259463553e+03 
       1.850485112113e-01       1.195480668148e+03 
       1.912426925264e-01       1.112719351603e+03 
       1.976415757932e-01       1.041754995265e+03 
       2.042528234794e-01       9.839092027386e+02 
       2.110841615458e-01       9.377347161663e+02 
       2.181433986150e-01       8.993832158501e+02 
       2.254384501006e-01       8.636659449273e+02 
       2.329773683529e-01       8.257133839299e+02 
       2.407683798746e-01       7.825239617889e+02 
       2.488199306693e-01       7.340688192662e+02 
       2.571407408140e-01       6.834154642836e+02 
       2.657398693986e-01       6.351045794545e+02 
       2.746267910731e-01       5.928023254766e+02 
       2.838114855892e-01       5.576712046019e+02 
       2.933045419466e-01       5.284040120883e+02 
       3.031172790738e-01       5.021444168440e+02 
       3.132618854144e-01       4.756778733994e+02 
       3.237515803915e-01       4.471917463797e+02 
       3.346008015300e-01       4.174445586225e+02 
       3.458254220853e-01       3.887734736823e+02 
       3.574430054398e-01       3.632299337465e+02 
       3.694731044042e-01       3.412984890735e+02 
       3.819376160398e-01       3.215465485039e+02 
       3.948612059442e-01       3.021463152813e+02 
       4.082718204190e-01       2.824707197315e+02 
       4.222013110522e-01       2.631345181970e+02 
       4.366862046844e-01       2.453254533537e+02 
       4.517686635475e-01       2.293161821829e+02 
       4.674976971652e-01       2.143997901660e+02 
       4.839307118882e-01       1.998136904732e+02 
       5.011355196579e-01       1.856734657786e+02 
       5.191929811746e-01       1.724153884839e+02 
       5.382005407185e-01       1.600786980657e+02 
       5.582770385618e-01       1.483430850621e+02 
       5.795693939218e-01       1.370577159878e+02 
       6.022620940861e-01       1.262953675651e+02 
       6.265910110303e-01       1.161187786704e+02 
       6.528641045653e-01       1.063409938982e+02 
       6.814934860295e-01       9.692878176932e+01 
       7.130470175074e-01       8.788111466792e+01 
       7.483351601283e-01       7.909184453744e+01 
       7.885650825554e-01       7.050784410197e+01 
       8.356316899911e-01       6.203262781074e+01 
       8.927084919247e-01       5.355314140198e+01 
       9.655462539802e-01       4.491134541821e+01 
       1.065523362793e+00       3.592828417901e+01 
