#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407822505020e-06       7.009965736139e-01      -1.231889588780e+00       2.151988171499e-03       4.773654431673e-09       1.193413607918e-08       1.489175514935e-15       2.386827215837e-09      -9.239171915852e-01       2.151988171499e-03       6.148395557170e-01       6.922793075300e-01      -1.231889588780e+00       2.151516979677e-03       2.013637800531e-04      -9.239171915852e-01       2.152943571917e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.632356649058e-08       2.152943571917e-03 
       2.112233411979e-06       1.050996573609e+00      -1.234715853822e+00       3.224449657931e-03       1.605970873493e-08       4.014927183733e-08       1.127770120179e-14       8.029854367467e-09      -9.260368903668e-01       3.224449658051e-03       6.146408259916e-01       6.918863973719e-01      -1.234715407565e+00       3.222861602086e-03       4.521346630303e-04      -9.260375685977e-01       3.227666607200e-03       1.441322750319e-11       2.587750413163e-11       1.052131587668e-10       8.255067374248e-08       3.226652708000e-03 
       3.169471736239e-06       1.575376353035e+00      -1.239962959636e+00       4.824790635063e-03       5.373656852370e-08       1.343414213092e-07       8.496553568212e-14       2.686828426185e-08      -9.299722197274e-01       4.824790636246e-03       6.143225630625e-01       6.912782215104e-01      -1.239960261674e+00       4.819444427355e-03       1.014163335899e-03      -9.299763166257e-01       4.835608545674e-03       2.145248666554e-10       3.851579828534e-10       8.423032732606e-10       4.172212791127e-07       4.831134042050e-03 
       4.756722720440e-06       2.360556691492e+00      -1.250855237193e+00       7.201929211490e-03       1.811553986380e-07       4.528884965950e-07       6.451579549636e-13       9.057769931901e-08      -9.381414278983e-01       7.201929221050e-03       6.136738468615e-01       6.901295851451e-01      -1.250841201610e+00       7.183964630266e-03       2.269311194341e-03      -9.381627174166e-01       7.238235416784e-03       2.501000182354e-09       4.490302321203e-09       6.374843252480e-09       2.105917628886e-06       7.222762734398e-03 
       7.140716179118e-06       3.535221486692e+00      -1.274120617449e+00       1.069768289984e-02       6.090561320063e-07       1.522640330016e-06       4.888098698137e-12       3.045280660031e-07      -9.555904631294e-01       1.069768297338e-02       6.122734901980e-01       6.878203349167e-01      -1.274049715641e+00       1.063754581686e-02       5.052776845243e-03      -9.556979003156e-01       1.081913187732e-02       2.825103246365e-08       5.072232895853e-08       4.790630222634e-08       1.060681105114e-05       1.076726494537e-02 
       1.072366896888e-05       5.290295818547e+00      -1.324142609358e+00       1.572642373482e-02       2.009899922478e-06       5.024749806196e-06       3.637980233026e-11       1.004949961239e-06      -9.931069575073e-01       1.572642429053e-02       6.092200917726e-01       6.830574411063e-01      -1.323788592869e+00       1.552668167122e-02       1.113616957186e-02      -9.936434993000e-01       1.613043684438e-02       3.159822203004e-07       5.673389783747e-07       3.574656464598e-07       5.322424149049e-05       1.595816115711e-02 
       1.611367616211e-05       7.907526962998e+00      -1.430972967865e+00       2.260441188494e-02       6.552992682826e-06       1.638248170706e-05       2.678107766019e-10       3.276496341413e-06      -1.073229731364e+00       2.260441603036e-02       6.025828200037e-01       6.731327804568e-01      -1.429229961292e+00       2.195178957855e-02       2.401998500560e-02      -1.075882522932e+00       2.393542993881e-02       3.491818540763e-06       6.270576815622e-06       2.635213361412e-06       2.653993057799e-04       2.336966367739e-02 
       2.423404303749e-05       1.179927069607e+01      -1.653317910762e+00       3.088559608976e-02       2.003540478694e-05       5.008851196735e-05       1.852034079707e-09       1.001770239347e-05      -1.239988493036e+00       3.088562642144e-02       5.883250579970e-01       6.525309233793e-01      -1.644961153219e+00       2.882710089038e-02       4.942926349421e-02      -1.252900408118e+00       3.519419569694e-02       3.782112109950e-05       6.797822489498e-05       1.902250552350e-05       1.312198483873e-03       3.337369333321e-02 
       3.486074435798e-05       1.679927069607e+01      -2.024870847613e+00       3.693601686198e-02       4.970721531984e-05       1.242680382996e-04       9.508058589696e-09       2.485360765992e-05      -1.518653625325e+00       3.693618915993e-02       5.629396300616e-01       6.169638693263e-01      -1.992718234001e+00       3.157467617690e-02       8.603137248628e-02      -1.570122033334e+00       4.883939469497e-02       3.054466923690e-04       5.509094006143e-04       1.070659991478e-04       5.424373568338e-03       4.386418112132e-02 
       4.572845600914e-05       2.179927069607e+01      -2.449977324297e+00       3.669362610984e-02       8.526531140555e-05       2.131632785139e-04       2.806367625266e-08       4.263265570277e-05      -1.837485256335e+00       3.669423163754e-02       5.305986981456e-01       5.729772441778e-01      -2.366867615724e+00       2.658284387709e-02       1.160827297047e-01      -1.977980204952e+00       6.130065192169e-02       1.410132494501e-03       2.565681113811e-03       3.788190935210e-04       1.596956554353e-02       5.117999083024e-02 
