# Matter power spectrum P(k) at redshift z=16
# for k=1.15441e-05 to 1.04442 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.154411758420e-05       1.667178051347e-01 
       1.453318298349e-05       2.082723381210e-01 
       1.829619337217e-05       2.601842313372e-01 
       2.303354277533e-05       3.250348954863e-01 
       2.899751232351e-05       4.060489864180e-01 
       3.650570514288e-05       5.072545614909e-01 
       4.595795987983e-05       6.336829859435e-01 
       5.785764356694e-05       7.916183323221e-01 
       7.283845775294e-05       9.889082769617e-01 
       9.169818542108e-05       1.235351172672e+00 
       1.154411758420e-04       1.543177008159e+00 
       1.453318298349e-04       1.927643102359e+00 
       1.829619337217e-04       2.407768144984e+00 
       2.303354277533e-04       3.007229214417e+00 
       2.899751232351e-04       3.755443115308e+00 
       3.650570514287e-04       4.688840399717e+00 
       4.595795987983e-04       5.852307623141e+00 
       5.785764356694e-04       7.300702117345e+00 
       7.283845775294e-04       9.100202534792e+00 
       9.169818542108e-04       1.132900221618e+01 
       1.154411758420e-03       1.407643672084e+01 
       1.453318298349e-03       1.743908477603e+01 
       1.829619337217e-03       2.151194993556e+01 
       2.303354277533e-03       2.637273333827e+01 
       2.899751232351e-03       3.206136006116e+01 
       3.650570514288e-03       3.855191024177e+01 
       4.595795987983e-03       4.571524561585e+01 
       5.785764356694e-03       5.327396423769e+01 
       7.283845775294e-03       6.079155293468e+01 
       9.169818542108e-03       6.763018965296e+01 
       1.154411758420e-02       7.301745502667e+01 
       1.453318298349e-02       7.601713702895e+01 
       1.829619337217e-02       7.577288201244e+01 
       2.303354275618e-02       7.173320627515e+01 
       2.899748654465e-02       6.394433001331e+01 
       3.650002407886e-02       5.351626499009e+01 
       4.567445785665e-02       4.305853583346e+01 
       5.442351994579e-02       3.635351902340e+01 
       6.068667073025e-02       3.316278932381e+01 
       6.567494379776e-02       3.124574011198e+01 
       7.004755848225e-02       2.982033434970e+01 
       7.408310929491e-02       2.859297641221e+01 
       7.792246045228e-02       2.742730050277e+01 
       8.164736601496e-02       2.625494740474e+01 
       8.531023735256e-02       2.504471386504e+01 
       8.894731216537e-02       2.378931301334e+01 
       9.258520496924e-02       2.249814725013e+01 
       9.624446755203e-02       2.119220215701e+01 
       9.994166220529e-02       1.989965986983e+01 
       1.036906369729e-01       1.865177760873e+01 
       1.075033457250e-01       1.747899295858e+01 
       1.113903951473e-01       1.640740468270e+01 
       1.153614207700e-01       1.545585808173e+01 
       1.194253519886e-01       1.463378260758e+01 
       1.235906026736e-01       1.393993436161e+01 
       1.278652104849e-01       1.336208886628e+01 
       1.322569399406e-01       1.287775002448e+01 
       1.367733593169e-01       1.245599018538e+01 
       1.414218983126e-01       1.206063377046e+01 
       1.462098913851e-01       1.165493897069e+01 
       1.511446103287e-01       1.120759011446e+01 
       1.562332887911e-01       1.069907872385e+01 
       1.614831408322e-01       1.012671609808e+01 
       1.669013752404e-01       9.506186251636e+00 
       1.724952070637e-01       8.868334674205e+00 
       1.782718676448e-01       8.251641818148e+00 
       1.787310098302e-01       8.205477804708e+00 
       1.842386143407e-01       7.692538911348e+00 
       1.904027410413e-01       7.216314247953e+00 
       1.967715905567e-01       6.830791602091e+00 
       2.033525699200e-01       6.524109128940e+00 
       2.101531696311e-01       6.267446575755e+00 
       2.171809878576e-01       6.023008596942e+00 
       2.244437606016e-01       5.756070336146e+00 
       2.319493988416e-01       5.448962640982e+00 
       2.397060336700e-01       5.103012082515e+00 
       2.477220704777e-01       4.743477217959e+00 
       2.560062532968e-01       4.405495045156e+00 
       2.645677405107e-01       4.116405780522e+00 
       2.734161932981e-01       3.882400361964e+00 
       2.825618784057e-01       3.688586186571e+00 
       2.920157871742e-01       3.509732737167e+00 
       3.017897731898e-01       3.322672854719e+00 
       3.118967115522e-01       3.117564130768e+00 
       3.223506835607e-01       2.903995782275e+00 
       3.331671917110e-01       2.702523156749e+00 
       3.443634113272e-01       2.528010985808e+00 
       3.559584870505e-01       2.380579107675e+00 
       3.679738849325e-01       2.246411768070e+00 
       3.804338142574e-01       2.109981526781e+00 
       3.933657377883e-01       1.968947948385e+00 
       4.068009953753e-01       1.832204174440e+00 
       4.207755745162e-01       1.709216205116e+00 
       4.353310736088e-01       1.600123564953e+00 
       4.505159209644e-01       1.496702218519e+00 
       4.663869377916e-01       1.393616581637e+00 
       4.830113704804e-01       1.293532698605e+00 
       5.004695734370e-01       1.201587180037e+00 
       5.188586097737e-01       1.116330093101e+00 
       5.382971727819e-01       1.033951856062e+00 
       5.589324505255e-01       9.544834045289e-01 
       5.809499214194e-01       8.793761716964e-01 
       6.045876978518e-01       8.082895969494e-01 
       6.301581587272e-01       7.395672882580e-01 
       6.580817046787e-01       6.735238695726e-01 
       6.889415566628e-01       6.100241574545e-01 
       7.235769422017e-01       5.480787569450e-01 
       7.632504675982e-01       4.875525088511e-01 
       8.099687255057e-01       4.275965581509e-01 
       8.671438342454e-01       3.674003723495e-01 
       9.410711399135e-01       3.057820952034e-01 
       1.044422836843e+00       2.414616265162e-01 
