# Matter power spectrum P(k) at redshift z=50
# for k=8.52997e-06 to 1.07856 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.529969801220e-06       5.436480089305e-02 
       1.073859574459e-05       6.791527877994e-02 
       1.351909106985e-05       8.484318790401e-02 
       1.701952729220e-05       1.059903126698e-01 
       2.142631540487e-05       1.324082042938e-01 
       2.697413294431e-05       1.654104213639e-01 
       3.395842142470e-05       2.066377431411e-01 
       4.275111967598e-05       2.581395518203e-01 
       5.382047094274e-05       3.224753154271e-01 
       6.775595854454e-05       4.028410039020e-01 
       8.529969801220e-05       5.032263527627e-01 
       1.073859574459e-04       6.286098966772e-01 
       1.351909106985e-04       7.851999220592e-01 
       1.701952729220e-04       9.807300585840e-01 
       2.142631540487e-04       1.224817907781e+00 
       2.697413294431e-04       1.529392043229e+00 
       3.395842142470e-04       1.909184142872e+00 
       4.275111967598e-04       2.382262904843e+00 
       5.382047094274e-04       2.970543712024e+00 
       6.775595854454e-04       3.700122568667e+00 
       8.529969801220e-04       4.601048302695e+00 
       1.073859574459e-03       5.705997197593e+00 
       1.351909106985e-03       7.047303181071e+00 
       1.701952729220e-03       8.649326237685e+00 
       2.142631540487e-03       1.051614164531e+01 
       2.697413294431e-03       1.261427169855e+01 
       3.395842142470e-03       1.485875354415e+01 
       4.275111967598e-03       1.712066306110e+01 
       5.382047094274e-03       1.925130980837e+01 
       6.775595854454e-03       2.102429321933e+01 
       8.529969801220e-03       2.206111804778e+01 
       1.073859574459e-02       2.220211871064e+01 
       1.351909106985e-02       2.119016471288e+01 
       1.701952725976e-02       1.895055968537e+01 
       2.142627991826e-02       1.558282799964e+01 
       2.696753290069e-02       1.163436374056e+01 
       3.367352842981e-02       8.190091594129e+00 
       3.979358733457e-02       6.405940507891e+00 
       4.417592311872e-02       5.733667679493e+00 
       4.771208015180e-02       5.431362907197e+00 
       5.083333583562e-02       5.268471486250e+00 
       5.372529509543e-02       5.155017347799e+00 
       5.648338812452e-02       5.045253498115e+00 
       5.916366386019e-02       4.912837364717e+00 
       6.180237340205e-02       4.742957598081e+00 
       6.442475517041e-02       4.529360770130e+00 
       6.704945064175e-02       4.273000452035e+00 
       6.969092379512e-02       3.980921218313e+00 
       7.236087886872e-02       3.664913062028e+00 
       7.506913687273e-02       3.339837633910e+00 
       7.782420159896e-02       3.021661165988e+00 
       8.063363844882e-02       2.725498180776e+00 
       8.350433559999e-02       2.463932045403e+00 
       8.644268850275e-02       2.245869145439e+00 
       8.945473282390e-02       2.076024913990e+00 
       9.254624175485e-02       1.954892963962e+00 
       9.572279807860e-02       1.878914677769e+00 
       9.898984797595e-02       1.840605574744e+00 
       1.023527413873e-01       1.828637568116e+00 
       1.058167623472e-01       1.828236351857e+00 
       1.093871517905e-01       1.822485264440e+00 
       1.130691247185e-01       1.794945671240e+00 
       1.168678832101e-01       1.733339528190e+00 
       1.203369434416e-01       1.646430253572e+00 
       1.207886264896e-01       1.633195754486e+00 
       1.248365590888e-01       1.499877231319e+00 
       1.290168980214e-01       1.347702834848e+00 
       1.333348798168e-01       1.196016305889e+00 
       1.377957682108e-01       1.063597833225e+00 
       1.424048632656e-01       9.637451810772e-01 
       1.471675126684e-01       9.016854559670e-01 
       1.520891259507e-01       8.741551179054e-01 
       1.571751923589e-01       8.705749370842e-01 
       1.624313031034e-01       8.730121761510e-01 
       1.678631787145e-01       8.615534704088e-01 
       1.734767022432e-01       8.224532194990e-01 
       1.792779590687e-01       7.550992537269e-01 
       1.852732841188e-01       6.723730044160e-01 
       1.914693173864e-01       5.936500752966e-01 
       1.978730687403e-01       5.352012777636e-01 
       2.044919932049e-01       5.033364598408e-01 
       2.113340781218e-01       4.926314203057e-01 
       2.184079439494e-01       4.887105376355e-01 
       2.257229609075e-01       4.749865500701e-01 
       2.332893842835e-01       4.425332496430e-01 
       2.411185120233e-01       3.969462236620e-01 
       2.492228692930e-01       3.534999707192e-01 
       2.576164261099e-01       3.244999523160e-01 
       2.663148560158e-01       3.111323073514e-01 
       2.753358462784e-01       3.035987547323e-01 
       2.846994735133e-01       2.893857604699e-01 
       2.944286632709e-01       2.647852611509e-01 
       3.045497585975e-01       2.377739893336e-01 
       3.150932316649e-01       2.184832832683e-01 
       3.260945855491e-01       2.079586521219e-01 
       3.375955121058e-01       1.982875680596e-01 
       3.496453998119e-01       1.829730941667e-01 
       3.623033275875e-01       1.654651904887e-01 
       3.756407456294e-01       1.525286938971e-01 
       3.897451470195e-01       1.435632462281e-01 
       4.047252005586e-01       1.327592022839e-01 
       4.207180938701e-01       1.200871508705e-01 
       4.379003171363e-01       1.102050910085e-01 
       4.565039810704e-01       1.015411560180e-01 
       4.768423778917e-01       9.140191642542e-02 
       4.993516650072e-01       8.263634805339e-02 
       5.246621263283e-01       7.409952765641e-02 
       5.537269690949e-01       6.548061084362e-02 
       5.880708544995e-01       5.717880824238e-02 
       6.303069642323e-01       4.884079132263e-02 
       6.853011515997e-01       4.028348417184e-02 
       7.629279831152e-01       3.140540254379e-02 
       8.837217173674e-01       2.225297602487e-02 
       1.078558330423e+00       1.386124496730e-02 
