# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=8.82112e-06 to 1.11799 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.821122340665e-06      -1.053044793436e-03      -7.900995873406e-04      -7.900996073138e-04      -1.053032024336e-03      -2.196022023062e-04       3.759251501426e-06       1.613594455238e-03       9.271225158949e-10      -7.901966553173e-04       5.148311260245e-01       5.146000069856e-01 
       1.110513507521e-05      -1.668571413404e-03      -1.252222209253e-03      -1.252222259421e-03      -1.668539344327e-03      -3.477597496744e-04       5.957240992341e-06       2.557037790528e-03       1.468961849327e-09      -1.252375887329e-03       5.148304580359e-01       5.145994179686e-01 
       1.398053674759e-05      -2.643522815334e-03      -1.984635319954e-03      -1.984635445957e-03      -2.643442283166e-03      -5.504431104933e-04       9.439654220511e-06       4.051785304943e-03       2.327072016452e-09      -1.984878470708e-03       5.148293994382e-01       5.145984844906e-01 
       1.760045298206e-05      -4.187229075440e-03      -3.145427133984e-03      -3.145427450444e-03      -4.187026874186e-03      -8.705884183592e-04       1.495598059815e-05       6.419521169405e-03       3.685459759881e-09      -3.145811466091e-03       5.148277219084e-01       5.145970051572e-01 
       2.215765751820e-05      -6.630105301275e-03      -4.985146275061e-03      -4.985147069790e-03      -6.629597738490e-03      -1.375258642686e-03       2.369142022302e-05       1.016891748639e-02       5.834279840419e-09      -4.985752800364e-03       5.148250637949e-01       5.145946608996e-01 
       2.789483811550e-05      -1.049243871698e-02      -7.900874724746e-03      -7.900876720287e-03      -1.049116514453e-02      -2.168268048756e-03       3.751772274329e-05       1.610325147309e-02       9.229695406138e-09      -7.901829479272e-03       5.148208524417e-01       5.145909463138e-01 
       3.511752056148e-05      -1.659035454062e-02      -1.252191783102e-02      -1.252192284070e-02      -1.658716090887e-02      -3.407965712945e-03       5.938465103188e-05       2.548830647942e-02       1.458540339248e-08      -1.252341466001e-02       5.148141816092e-01       5.145850611436e-01 
       4.421033903406e-05      -2.619615371818e-02      -1.984558912653e-02      -1.984560169876e-02      -2.618815328163e-02      -5.329844773892e-03       9.392542073372e-05       4.031192576462e-02       2.300935627206e-08      -1.984792048072e-02       5.148036183194e-01       5.145757388857e-01 
       5.565751927401e-05      -4.127358155662e-02      -3.145235287259e-02      -3.145238440679e-02      -4.125357109603e-02      -8.268674899701e-03       1.483780232240e-04       6.367867857316e-02       3.619970217249e-08      -3.145594541928e-02       5.147869000296e-01       5.145609770783e-01 
       7.006866537147e-05      -6.480437334495e-02      -4.984664693675e-02      -4.984672596524e-02      -6.475444888756e-02      -1.265958542176e-02       2.339526150215e-04       1.003948166296e-01       5.670423476737e-08      -4.985208544047e-02       5.147604616808e-01       5.145376135323e-01 
       8.821122340665e-05      -1.011934106981e-01      -7.899666302569e-02      -7.899686081492e-02      -1.010693469729e-01      -1.895789395692e-02       3.677653213246e-04       1.577935126655e-01       8.820666312634e-08      -7.900464877422e-02       5.147187055606e-01       5.145006658855e-01 
       1.110513507521e-04      -1.566440796580e-01      -1.251888738077e-01      -1.251893677764e-01      -1.563377154581e-01      -2.731684532610e-02       5.753385724724e-04       2.467965081042e-01       1.356809589779e-07      -1.251999683748e-01       5.146528890753e-01       5.144423099606e-01 
       1.398053674759e-04      -2.391425792193e-01      -1.983799663521e-01      -1.983811958811e-01      -2.383935828095e-01      -3.663185252401e-02       8.931982071164e-04       3.830018495383e-01       2.049386466033e-07      -1.983937426610e-01       5.145494741761e-01       5.143503254930e-01 
       1.760045298206e-04      -3.571222336701e-01      -3.143335884937e-01      -3.143366327287e-01      -3.553200648725e-01      -4.207355557315e-02       1.369802515754e-03       5.870221532477e-01       3.003695048996e-07      -3.143463060173e-01       5.143877732630e-01       5.142057866132e-01 
       2.215765751820e-04      -5.148578943255e-01      -4.979923962871e-01      -4.979998710574e-01      -5.106306258413e-01      -2.941742311879e-02       2.059914145123e-03       8.819476502012e-01       4.182797558690e-07      -4.979913418912e-01       5.141368188026e-01       5.139797700267e-01 
