# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.416667
# for k=1.17223e-05 to 1.02464 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.172234799244e-05      -1.038432498737e-03      -7.791259326483e-04      -7.791259587987e-04      -1.038422335609e-03      -3.461123588251e-04       1.749538256457e-06      -8.347237911114e-02       1.387365663505e-10      -7.792152885217e-04       5.557772328086e-01       5.555723764312e-01 
       1.475756177357e-05      -1.645430855669e-03      -1.234830541455e-03      -1.234830607139e-03      -1.645405331773e-03      -5.482209213990e-04       2.772451284319e-06      -1.322735418983e-01       2.197547051628e-10      -1.234972048873e-03       5.557767413869e-01       5.555719523919e-01 
       1.857866953287e-05      -2.606893622930e-03      -1.957072395861e-03      -1.957072560841e-03      -2.606829528622e-03      -8.680424208698e-04       4.393084795840e-06      -2.095860329240e-01       3.479664716532e-10      -1.957296388514e-03       5.557759626057e-01       5.555712803698e-01 
       2.338915919226e-05      -4.129291486525e-03      -3.101745384622e-03      -3.101745798990e-03      -4.129130563793e-03      -1.373672743901e-03       6.960173092287e-06      -3.320373553189e-01       5.506831112162e-10      -3.102099682332e-03       5.557747284959e-01       5.555702153745e-01 
       2.944520686763e-05      -6.538570892874e-03      -4.915921750952e-03      -4.915922791627e-03      -6.538166971242e-03      -2.171898595042e-03       1.102511340475e-05      -5.259070559180e-01       8.707491156946e-10      -4.916481501167e-03       5.557727730027e-01       5.555685276908e-01 
       3.706931918120e-05      -1.034809485612e-02      -7.791177279190e-03      -7.791179892567e-03      -1.034708143620e-02      -3.429114795446e-03       1.745852065235e-05      -8.326613815503e-01       1.374963897908e-09      -7.792059973403e-03       5.557696748582e-01       5.555658534456e-01 
       4.666750791512e-05      -1.636340959818e-02      -1.234809935604e-02      -1.234810591783e-02      -1.636086871506e-02      -5.401900617351e-03       2.763198290462e-05      -1.317558958724e+00       2.166431395489e-09      -1.234948717592e-02       5.557647673975e-01       5.555616164410e-01 
       5.875091161945e-05      -2.584103371646e-02      -1.957020650210e-02      -1.957022297379e-02      -2.583467002835e-02      -8.479071566197e-03       4.369867299865e-05      -2.082873832859e+00       3.401649634614e-09      -1.957237811262e-02       5.557569965370e-01       5.555549047249e-01 
       7.396301560380e-05      -4.072213860928e-02      -3.101615460785e-02      -3.101619593997e-02      -4.070622803014e-02      -1.323244872274e-02       6.901948696116e-05      -3.287815605010e+00       5.311442570174e-09      -3.101952655339e-02       5.557446979548e-01       5.555442761196e-01 
       9.311391987656e-05      -6.395868027203e-02      -4.915595617093e-02      -4.915605982207e-02      -6.391900885983e-02      -2.045823689957e-02       1.087923809885e-04      -5.177538742287e+00       8.218986510714e-09      -4.916112632282e-02       5.557252495546e-01       5.555274528383e-01 
       1.172234799244e-04      -9.992290150989e-02      -7.790358941638e-02      -7.790384909970e-02      -9.982441264488e-02      -3.114779530360e-02       1.709360640324e-04      -8.122802598511e+00       1.253162771104e-08      -7.791135184629e-02       5.556945346175e-01       5.555008446123e-01 
       1.475756177357e-04      -1.548010539003e-01      -1.234604724978e-01      -1.234611221118e-01      -1.545582224827e-01      -4.621614491545e-02       2.672132073066e-04      -1.266754469781e+01       1.864059692959e-08      -1.234717119883e-01       5.556461252229e-01       5.554588105945e-01 
       1.857866953287e-04      -2.366315220466e-01      -1.956506554672e-01      -1.956522766295e-01      -2.360393347486e-01      -6.555589342339e-02       4.143474919998e-04      -1.956799778453e+01       2.656193690106e-08      -1.956658813195e-01       5.555700707187e-01       5.553925328359e-01 
       2.338915919226e-04      -3.541013889954e-01      -3.100329511222e-01      -3.100369816118e-01      -3.526823068061e-01      -8.543366633550e-02       6.342531797386e-04      -2.977172477923e+01       3.493848949758e-08      -3.100509021907e-01       5.554511739622e-01       5.552883369290e-01 
       2.944520686763e-04      -5.122158178335e-01      -4.912386612898e-01      -4.912486225102e-01      -5.089094055115e-01      -9.229441061209e-02       9.510118085981e-04      -4.420691458695e+01       3.865223119881e-08      -4.912527932117e-01       5.552667058695e-01       5.551252821315e-01 
       3.706931918120e-04      -7.018985592549e-01      -7.782380406004e-01      -7.782624321391e-01      -6.945366127132e-01      -5.023203500036e-02       1.379336083895e-03      -6.311416177690e+01       2.397527878321e-08      -7.782288806321e-01       5.549837401368e-01       5.548719244455e-01 
