# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.23828e-05 to 1.0136 h/Mpc,
# number of wavenumbers equal to 111
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.238275884515e-05      -5.153100702661e-04      -3.865537300332e-04      -3.865537453961e-04      -5.153071933121e-04      -1.493149725555e-04      -1.828342866512e-06       3.315311200476e-04      -4.252936635753e-10      -3.866385467870e-04       5.959553345208e-01       5.955085414369e-01 
       1.558896977828e-05      -8.166229569278e-04      -6.126459977932e-04      -6.126460363819e-04      -8.166157309378e-04      -2.365848690471e-04      -2.897571472720e-06       5.254138067620e-04      -6.739247465745e-10      -6.127803696548e-04       5.959548600162e-01       5.955081373154e-01 
       1.962535019757e-05      -1.294037979795e-03      -9.709775232033e-04      -9.709776201294e-04      -1.294019831284e-03      -3.748026717061e-04      -4.591945684736e-06       8.326550441650e-04      -1.067796754947e-09      -9.711903535558e-04       5.959541080112e-01       5.955074968416e-01 
       2.470685207908e-05      -2.050353998435e-03      -1.538893285119e-03      -1.538893528569e-03      -2.050308420813e-03      -5.936224210269e-04      -7.276752936410e-06       1.319494767347e-03      -1.691585231874e-09      -1.539230260224e-03       5.959529162484e-01       5.955064818007e-01 
       3.110408392779e-05      -3.248190965584e-03      -2.438975509919e-03      -2.438976121366e-03      -3.248076517091e-03      -9.398241067406e-04      -1.153038947396e-05       2.090820080589e-03      -2.679076890815e-09      -2.439508730081e-03       5.959510276445e-01       5.955048731715e-01 
       3.915772166727e-05      -5.144518144030e-03      -3.865500658501e-03      -3.865502194104e-03      -5.144230810914e-03      -1.487000154061e-03      -1.826818697505e-05       3.312625341214e-03      -4.241267473165e-09      -3.866343623205e-03       5.959480349433e-01       5.955023239221e-01 
       4.929665087489e-05      -8.144683402792e-03      -6.126367945365e-03      -6.126371801503e-03      -8.143962245466e-03      -2.350478196322e-03      -2.893720413942e-05       5.247349857033e-03      -6.710040489752e-09      -6.127698605668e-03       5.959432929963e-01       5.954982841009e-01 
       6.206080650275e-05      -1.288630699470e-02      -9.709544090982e-03      -9.709553772699e-03      -1.288449787919e-02      -3.709400141690e-03      -4.582282901502e-05       8.309518131225e-03      -1.060458422743e-08      -9.711639624630e-03       5.959357810761e-01       5.954918832237e-01 
       7.812992638275e-05      -2.036790895826e-02      -1.538835238589e-02      -1.538837668751e-02      -2.036337400515e-02      -5.839202285252e-03      -7.252536493090e-05       1.315226313823e-02      -1.673158202540e-08      -1.539163994902e-02       5.959238840641e-01       5.954817427047e-01 
       9.835974974485e-05      -3.214198959013e-02      -2.438829756961e-02      -2.438835854188e-02      -3.213063539257e-02      -9.154799653959e-03      -1.146968306293e-04       2.080119505321e-02      -2.632846435213e-08      -2.439342383491e-02       5.959050497798e-01       5.954656812710e-01 
       1.238275884515e-04      -5.059439537913e-02      -3.865134755538e-02      -3.865150043015e-02      -5.056602199715e-02      -1.426004482734e-02      -1.811597143870e-04       3.285791872473e-02      -4.125423545787e-08      -3.865926195565e-02       5.958752525289e-01       5.954402511707e-01 
       1.558896977828e-04      -7.932185632415e-02      -6.125449680599e-02      -6.125487969595e-02      -7.925116744906e-02      -2.197871085769e-02      -2.855589011239e-04       5.180118180806e-02      -6.420160256905e-08      -6.126651725304e-02       5.958281597680e-01       5.954000112115e-01 
